报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),6146,8730,10230,12935,11237,11829,10961,10799,10402,
长期借款(万元),--,--,--,--,--,--,--,740,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),265,270,276,281,267,253,266,197,129,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),265,270,276,281,267,253,266,937,129,
负债合计(万元),6411,9000,10505,13216,11505,12082,11227,11737,10531,
实收资本(或股本)(万元),9988,9988,7491,7491,7491,7491,7491,7491,6667,
资本公积(万元),41202,41202,11690,11200,11200,11200,11200,11200,5385,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3359,3359,3359,3359,2707,2707,2085,1457,899,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),33867,32284,31172,30232,26480,24361,18762,13115,8091,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),88415,86833,53711,52281,47877,45758,39537,33263,21043,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),88415,86833,53711,52281,47877,45758,39537,33263,21043,
负债和所有者权益(或股东权益)总计(万元),94826,95833,64217,65497,59382,57840,50765,45000,31574,		
  
