报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2011-12-31,
流动负债合计(万元),6513,16254,2729,2524,2266,3249,1474,2700,2580,1692,1972,
长期借款(万元),20178,5003,5200,4950,4450,3500,3500,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),157,180,203,228,423,445,468,640,743,687,--,
递延所得税负债(万元),--,--,--,--,--,--,4,50,62,11,--,
其他非流动负债(万元),--,12,12,--,--,--,--,--,--,--,--,
非流动负债合计(万元),20336,5195,5415,5178,4873,3945,3972,690,805,698,0,
负债合计(万元),26848,21449,8144,7701,7139,7194,5446,3391,3386,2390,1972,
实收资本(或股本)(万元),9334,9334,9334,9334,9334,9334,7000,7000,7000,7000,7000,
资本公积(万元),49044,49044,49044,49044,49044,48719,5056,5056,5056,5056,5056,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4511,4511,4511,4511,3500,3500,3500,3500,2848,1972,560,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),45555,44876,43884,41955,39978,37935,34802,32999,24437,16539,3654,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,-2,
归属于母公司股东权益合计(万元),108444,107765,106773,104844,101856,99488,50358,48554,39332,30557,16267,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),108444,107765,106773,104844,101856,99488,50358,48554,39332,30557,16267,
负债和所有者权益(或股东权益)总计(万元),135292,129213,114917,112546,108995,106682,55804,51945,42718,32947,18239,		
  
