报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用(万元),23,26,29,31,36,--,17,--,--,47,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1245,1212,1312,1313,929,856,855,569,385,309,
其他非流动资产(万元),258,262,2027,2170,2858,3059,135,70,1700,--,
非流动资产合计(万元),31983,32092,32509,32987,32435,27489,19919,13559,6941,4650,
资产总计(万元),234105,218623,204647,245484,163831,155521,137636,102226,66958,54133,
短期借款(万元),30873,19250,10166,25740,23922,22994,23444,18324,6000,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),130,124,1082,3549,1912,--,--,--,--,1956,
应付账款(万元),24694,26105,15555,29593,20452,19817,16752,10857,6167,10008,
预收账款(万元),2212,2560,2171,2302,3127,4040,3507,9030,13393,14788,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1222,1552,978,2041,1329,1695,1447,1203,777,374,
应交税费(万元),1310,727,1021,1125,739,2063,4551,2719,2380,1861,
应付利息(万元),257,115,226,145,49,53,163,89,12,--,
应付股利(万元),--,--,--,--,7590,--,4786,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1193,1131,1284,1479,154,219,203,140,142,135,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,4000,2500,1000,--,--,--,--,
其他流动负债(万元),10637,10715,10564,11116,--,--,--,--,--,--,
流动负债合计(万元),72529,62279,43046,81089,61774,51881,54855,42361,28872,32122,
长期借款(万元),--,--,--,4997,6281,6759,3491,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5,6,7,8,10,12,16,20,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,100,--,
非流动负债合计(万元),5,6,7,5005,6291,6771,3507,20,100,0,
负债合计(万元),72534,62285,43053,86094,68064,58652,58362,42381,28972,32122,
实收资本(或股本)(万元),40001,40001,40001,40001,33750,33750,33750,22500,22500,2275,
资本公积(万元),46801,46801,46801,46801,1601,1601,1601,1601,1601,11,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),2030,1963,1840,1956,1597,1450,1175,763,295,--,
盈余公积(万元),10143,10143,10143,10143,8063,8063,6315,3735,1364,2010,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),62597,57431,62809,60489,50757,52005,36433,31246,12226,17316,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),161571,156339,161594,159389,95767,96868,79274,59845,37986,21612,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,398,
所有者权益(或股东权益)合计(万元),161571,156339,161594,159389,95767,96868,79274,59845,37986,22011,
负债和所有者权益(或股东权益)总计(万元),234105,218623,204647,245484,163831,155521,137636,102226,66958,54133,		
  
