报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其他流动资产(万元),5659,5858,8255,11230,12510,13989,10633,17174,21242,25287,50,97,86,117,164,164,521,569,
流动资产合计(万元),86875,87967,78636,86801,84265,84185,80113,78170,72775,71387,70809,72908,74898,40895,36179,34347,25615,22790,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2940,2940,2400,1600,1600,1600,1600,1600,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,46362,--,36060,--,34475,--,23182,--,20887,--,16224,--,15563,14253,13409,12175,10353,
累计折旧(万元),--,12673,--,9984,--,8966,--,7870,--,6528,--,5817,--,5241,4740,4166,3127,2169,
固定资产净值(万元),--,33689,--,26075,--,25509,--,15312,--,14359,--,10407,--,10321,9513,9243,9048,8184,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),37220,33689,27687,26075,25802,25509,16241,15312,14031,14359,10455,10407,10496,10321,9513,9243,9048,8184,
在建工程(万元),9824,7868,8473,7863,7117,5026,10433,8008,6349,3816,6202,5123,3690,3344,3080,2431,576,1284,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7100,6694,4727,4780,4826,4821,3668,3686,3720,3232,3159,3155,3184,3212,3202,2853,2877,2939,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),11457,11457,1982,1982,1982,1982,2399,2399,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),970,830,569,268,290,172,202,246,295,101,100,86,93,106,108,127,140,162,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),888,879,373,351,466,572,284,279,278,265,193,257,245,244,174,267,193,132,
其他非流动资产(万元),--,--,11807,2515,--,12,885,1410,1406,1966,167,167,2,2,24,347,--,--,
非流动资产合计(万元),70400,64358,58017,45433,42082,39694,35711,32940,26079,23738,20276,19194,17709,17228,16100,15268,12835,12700,
资产总计(万元),157275,152326,136653,132234,126347,123879,115824,111110,98855,95125,91085,92102,92607,58123,52279,49615,38450,35490,
短期借款(万元),7000,7000,7000,7010,300,300,300,300,300,900,900,1200,3200,5290,8604,8161,8057,14235,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7220,7280,5788,6172,6019,5611,6178,5560,4321,3439,4836,6913,6078,4467,4355,2783,2068,--,
应付账款(万元),16101,17571,12292,10278,14379,15552,11859,10332,10083,9479,6994,7360,8285,10571,6722,7940,5434,4104,
预收账款(万元),495,361,642,626,758,374,427,358,232,144,169,148,183,145,211,188,208,104,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),865,1625,1006,903,693,1257,895,773,390,756,544,419,338,707,366,532,443,663,
应交税费(万元),1355,1229,1733,1764,1688,1840,1622,1521,1153,971,698,884,1016,987,685,953,526,422,
应付利息(万元),21,21,15,14,0,0,--,--,--,2,5,6,6,10,13,15,14,29,
应付股利(万元),--,125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3881,3773,3584,3551,7909,7880,3425,4729,332,317,429,304,1376,178,198,138,245,101,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),37938,39985,32059,30318,31747,32814,24706,23573,16811,16008,14575,17234,20483,22356,21155,20708,16995,19659,
长期借款(万元),6000,6000,6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1563,1261,167,173,179,185,135,135,135,145,92,77,67,77,--,172,138,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,117,--,--,--,
非流动负债合计(万元),7563,7261,6167,6173,179,185,135,135,135,145,92,77,67,77,117,172,138,0,
负债合计(万元),45501,47246,38226,36491,31926,33000,24841,23708,16946,16153,14667,17311,20550,22433,21272,20880,17133,19659,
实收资本(或股本)(万元),21866,21881,21881,21881,21835,21835,21837,21837,10667,10667,10667,10667,10667,8000,8000,8000,8000,8000,
资本公积(万元),28978,29057,28901,28712,28345,28193,27896,27554,33913,33913,33913,33913,33848,2769,2769,2791,2818,2818,
减:库存股(万元),3051,3332,3377,3377,4573,4573,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4019,4019,3121,3121,3121,3121,2440,2440,2440,2440,1850,1850,1850,1850,1299,1299,843,424,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),50555,48058,45123,42479,42339,39150,36014,33417,33604,30725,28765,27190,24593,22031,17997,15651,9165,4078,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),102362,99683,95650,92816,91066,87725,88187,85248,80625,77745,75195,73621,70958,34650,30064,27741,20826,15320,
少数股东权益(万元),9412,5396,2777,2928,3355,3154,2796,2153,1284,1228,1222,1170,1099,1040,943,994,491,511,
所有者权益(或股东权益)合计(万元),111775,105080,98427,95743,94421,90879,90983,87401,81909,78973,76417,74791,72057,35690,31007,28735,21317,15831,
负债和所有者权益(或股东权益)总计(万元),157275,152326,136653,132234,126347,123879,115824,111110,98855,95125,91085,92102,92607,58123,52279,49615,38450,35490,		
  
