报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
递延所得税资产(万元),1090,1123,1067,972,928,847,401,393,
其他非流动资产(万元),--,--,--,--,--,--,1389,1125,
非流动资产合计(万元),14987,14776,14880,14165,12476,8567,6888,3768,
资产总计(万元),130028,130153,73832,83666,90950,50807,37947,29768,
短期借款(万元),--,--,--,--,2000,1000,2250,2253,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),5560,6542,6639,6165,9716,3641,4193,2452,
应付账款(万元),9991,10621,10983,13453,17230,9806,5724,5798,
预收账款(万元),4502,3668,4923,8884,12585,1844,965,357,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2737,1977,1308,3608,4106,2763,2188,1649,
应交税费(万元),1706,2114,2033,3759,4420,1824,1105,1173,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2748,2670,2070,3334,3120,2160,1981,353,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),27244,27591,27958,39203,53175,23038,18406,14036,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),25,24,22,42,126,92,94,73,
长期递延收益(万元),2056,1897,1993,2115,2926,2840,1623,835,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),2081,1921,2016,2157,3051,2932,1717,908,
负债合计(万元),29325,29512,29973,41359,56226,25970,20122,14944,
实收资本(或股本)(万元),11780,11780,8828,8828,8828,8828,8000,5000,
资本公积(万元),62804,62804,10308,10308,10308,10308,5100,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),3383,3383,3383,3383,2095,607,1567,1438,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),23223,23133,21761,20148,13686,5177,2935,8166,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),101190,101100,44280,42667,34917,24920,17602,14605,
少数股东权益(万元),-487,-459,-421,-361,-194,-83,223,220,
所有者权益(或股东权益)合计(万元),100703,100641,43859,42306,34723,24837,17825,14824,
负债和所有者权益(或股东权益)总计(万元),130028,130153,73832,83666,90950,50807,37947,29768,		
  
