报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),24822,24833,20558,20617,40856,40445,--,--,--,184,--,--,--,0,--,--,--,--,
流动资产合计(万元),83393,85825,80831,80572,93933,86242,89527,35502,35620,36575,33851,37539,43605,31410,30159,30542,24906,32002,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产原值(万元),--,74694,--,59680,--,49786,--,46514,--,45865,--,44047,--,43816,41986,31318,29240,25355,
累计折旧(万元),--,29041,--,26823,--,21670,--,20487,--,19079,--,18134,--,16847,16239,14703,12905,11219,
固定资产净值(万元),--,45653,--,32857,--,28116,--,26027,--,26787,--,25913,--,26969,25747,16614,16334,14136,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),45624,45653,38858,32857,33570,28116,25779,26027,26411,26787,25348,25913,26319,26969,25747,16614,16334,14136,
在建工程(万元),3801,4156,3842,6720,7504,731,1551,1551,1358,920,982,831,691,621,621,3132,2082,352,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),8310,7851,7923,7963,7990,5201,4702,4731,4760,4753,4782,4810,4839,4853,4835,3737,2085,2128,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),5240,5240,5307,5307,5307,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1033,1009,768,764,779,586,499,465,468,433,270,240,214,232,199,107,107,79,
其他非流动资产(万元),1771,1976,10223,9207,7136,6154,2076,2076,332,119,569,713,433,291,867,1174,1663,--,
非流动资产合计(万元),65779,65886,66923,62819,62287,40788,34608,34851,33330,33012,31949,32507,32495,32966,32269,24764,22272,16696,
资产总计(万元),149172,151711,147754,143391,156220,127030,124136,70353,68951,69587,65800,70046,76101,64377,62428,55306,47178,48698,
短期借款(万元),10000,7000,9000,10000,15819,2000,4000,6000,2000,2000,2000,6000,12000,20000,17500,16530,11000,15500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,539,--,
应付账款(万元),9118,10489,6855,6511,6040,6175,3881,4326,4402,6081,3770,5499,5286,6882,6899,5081,4538,4112,
预收账款(万元),69,31,634,250,133,70,21,11,8,12,15,11,14,13,14,18,54,46,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付职工薪酬(万元),503,640,381,423,409,206,34,46,27,97,152,31,3,38,11,127,103,110,
应交税费(万元),355,595,582,747,1206,488,163,131,272,593,407,309,347,324,281,163,112,46,
应付利息(万元),9,8,57,37,23,3,5,7,3,3,--,--,--,0,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3109,3334,225,--,3435,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7234,12802,8884,8797,12182,286,105,379,358,171,154,67,147,67,2285,122,83,112,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,88,104,88,88,
其他流动负债(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
流动负债合计(万元),27287,31565,26393,26764,35812,9228,8210,10900,7069,8957,6497,11918,17797,30433,30413,22370,16518,23451,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期递延收益(万元),--,2569,2569,2614,2659,2704,2689,2747,2619,2641,2663,3010,2057,1779,1213,1079,1168,1256,
递延所得税负债(万元),463,473,544,578,583,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他非流动负债(万元),2681,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
非流动负债合计(万元),3144,3043,3112,3192,3242,2704,2689,2747,2619,2641,2663,3010,2057,1779,1213,1079,1168,1256,
负债合计(万元),30431,34608,29505,29956,39053,11932,10899,13647,9688,11598,9160,14928,19854,32212,31626,23449,17686,24707,
实收资本(或股本)(万元),13355,13355,13055,13055,13055,13055,13055,11200,11200,11200,11200,11200,11200,8400,8400,8400,8400,8400,
资本公积(万元),89188,89188,88884,85437,85437,85437,85384,32171,32171,32171,32171,32171,32171,12099,12099,12077,12077,12077,
减:库存股(万元),3972,3972,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
盈余公积(万元),3784,3784,3120,3120,3120,3120,2555,2555,2555,2555,2075,2075,2075,2075,1621,1621,1098,635,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),16696,14892,13264,11814,15476,13391,12242,10780,13337,12063,11194,9672,10800,9590,8682,8167,6232,1430,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),118741,117103,118248,113435,117167,115098,113237,56706,59263,57989,56641,55119,56247,32164,30802,30264,27807,22542,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1593,1686,1449,
所有者权益(或股东权益)合计(万元),118741,117103,118248,113435,117167,115098,113237,56706,59263,57989,56641,55119,56247,32164,30802,31857,29492,23991,
负债和所有者权益(或股东权益)总计(万元),149172,151711,147754,143391,156220,127030,124136,70353,68951,69587,65800,70046,76101,64377,62428,55306,47178,48698,		
  
