报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
流动负债合计(万元),25365,21909,19008,22431,19241,26812,27847,28860,22966,
长期借款(万元),--,--,2320,2320,10100,10150,10150,10200,8900,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),765,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,793,822,850,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),765,793,3142,3170,10100,10150,10150,10200,8900,
负债合计(万元),26129,22702,22149,25601,29341,36962,37997,39060,31866,
实收资本(或股本)(万元),8667,8667,6500,6500,6500,6500,6500,6500,6500,
资本公积(万元),32178,32178,--,--,--,--,--,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3582,3582,3250,3250,3250,3250,3250,3066,2535,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),26366,25111,22870,22120,15101,10902,9379,12392,10332,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),70793,69539,32620,31870,24851,20652,19129,21958,19367,
少数股东权益(万元),--,--,--,--,--,--,--,52,975,
所有者权益(或股东权益)合计(万元),70793,69539,32620,31870,24851,20652,19129,22010,20342,
负债和所有者权益(或股东权益)总计(万元),96923,92240,54770,57471,54192,57614,57126,61070,52209,		
  
