报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
其他非流动资产(万元),1995,1330,1128,539,756,437,72,79,
非流动资产合计(万元),13680,12272,10844,9924,8988,3998,3370,2923,
资产总计(万元),36125,34090,29915,28486,21251,17248,10156,8513,
短期借款(万元),--,--,380,380,380,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),1094,1401,1431,1402,595,700,311,406,
预收账款(万元),2171,1645,592,530,614,673,245,384,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1094,582,886,791,623,691,426,284,
应交税费(万元),274,420,630,569,455,464,417,387,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),29,655,30,16,78,44,18,15,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),4663,4704,3949,3688,2745,2572,1418,1477,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),650,668,341,20,20,20,20,20,
递延所得税负债(万元),200,203,210,214,217,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),850,871,551,234,237,20,20,20,
负债合计(万元),5513,5575,4500,3921,2982,2592,1438,1497,
实收资本(或股本)(万元),5500,5500,5500,5500,5000,5000,4248,4248,
资本公积(万元),17408,17408,17397,17397,11757,11457,400,300,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),358,358,358,--,--,--,823,592,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),6653,4563,1389,769,535,-1864,3236,1870,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),29824,27740,24530,23618,17264,14570,8704,7000,
少数股东权益(万元),787,775,885,946,1005,87,15,16,
所有者权益(或股东权益)合计(万元),30611,28515,25415,24564,18269,14656,8718,7016,
负债和所有者权益(或股东权益)总计(万元),36125,34090,29915,28486,21251,17248,10156,8513,		
  
