报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),11293,11528,11710,11947,12119,10207,10374,9802,9946,9124,9266,9300,9439,9578,9537,4929,5085,4967,5265,
固定资产原值(万元),22434,--,22230,--,21960,--,23979,--,24849,--,27125,--,27192,--,26928,30950,14346,12549,12288,
累计折旧(万元),9494,--,9014,--,8529,--,8289,--,7830,--,8722,--,8110,--,7504,6893,6542,6075,5349,
固定资产净值(万元),12940,--,13216,--,13431,--,15690,--,17020,--,18403,--,19081,--,19425,24056,7804,6475,6939,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),12940,13081,13216,13342,13431,15458,15690,16699,17020,18233,18403,18781,19081,19314,19425,24056,7804,6475,6939,
在建工程(万元),252,1089,63,255,239,219,223,122,101,77,677,333,81,13,12,33,16543,16792,162,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),784,811,839,822,698,713,733,752,712,728,744,760,776,750,766,745,763,688,679,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),14780,14780,14780,15130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),412,456,500,492,534,576,619,665,693,615,102,94,54,61,67,82,80,143,237,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),287,309,308,337,132,127,118,122,130,136,154,266,265,281,266,377,255,276,198,
其他非流动资产(万元),869,52,1015,--,--,289,284,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),48283,46388,46785,46759,31790,32320,32813,29967,30323,30592,31092,30840,31379,31375,31453,31070,31321,30319,14294,
资产总计(万元),191593,222714,212166,193014,168063,154340,165764,156624,153682,166122,158228,153517,149613,107541,101102,92899,95010,74784,74818,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),13107,11706,11231,12467,10599,8870,6464,5937,6614,7955,5836,5673,6338,6225,4372,6577,8064,5752,4343,
预收账款(万元),603,2013,1473,1556,831,1390,895,783,742,947,848,871,259,449,442,1067,710,335,361,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3027,3062,3170,2482,1658,1643,1548,1529,1483,1467,1386,1392,1355,1334,1247,1185,1084,932,819,
应交税费(万元),2156,2327,2265,1993,1772,1224,1260,1153,1429,1669,1234,582,838,1953,1402,412,-39,755,910,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),963,995,1099,1105,1066,912,775,860,1172,1176,976,1072,1094,772,1068,765,583,793,920,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),141,224,233,435,325,484,481,--,--,--,--,30,60,--,--,--,--,46,--,
流动负债合计(万元),19997,20326,19471,20039,16250,14524,11422,10261,11440,13213,10280,9620,9944,10733,8530,10006,10401,8612,7353,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,50,--,50,--,--,--,--,--,42,42,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),12,14,20,57,109,161,214,--,50,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),195,224,234,342,230,242,247,229,216,209,220,176,242,187,187,108,99,127,102,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),207,238,254,398,339,404,460,279,266,259,220,176,242,187,187,150,141,127,102,
负债合计(万元),20204,20564,19725,20437,16590,14928,11882,10539,11706,13473,10499,9796,10185,10920,8717,10156,10542,8740,7455,
实收资本(或股本)(万元),63579,45413,45413,45062,44700,44700,44700,44700,44700,44700,44700,44700,44700,39600,39600,39600,36000,36000,36000,
资本公积(万元),47163,65328,65328,55679,46907,46907,46907,46907,46907,46907,46907,46907,46907,181,181,299,181,181,131,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),16540,16540,16540,11824,11824,11824,11824,9764,9764,9764,9764,8488,8488,8488,8488,6249,6249,3805,2133,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41894,72366,62620,57396,45437,33323,47799,42156,38140,48847,43864,41393,36765,46061,41806,34892,40156,24028,27676,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),169692,200322,190625,170744,149683,137637,152137,144331,140244,150914,145989,141994,137687,94899,90646,81040,82654,64243,65940,
少数股东权益(万元),1698,1829,1816,1832,1791,1774,1745,1754,1732,1735,1739,1726,1740,1722,1738,1703,1814,1802,1423,
所有者权益(或股东权益)合计(万元),171389,202150,192441,172576,151474,139412,153882,146085,141976,152649,147728,143721,139428,96620,92384,82743,84468,66045,67363,
负债和所有者权益(或股东权益)总计(万元),191593,222714,212166,193014,168063,154340,165764,156624,153682,166122,158228,153517,149613,107541,101102,92899,95010,74784,74818,		
  
