报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2012-03-31,2011-12-31,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,16286,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),27283,30451,28055,27182,--,16861,18109,18976,1897,2057,1659,1197,1264,16113,621,5766,5915,5098,63,63,119,84,32,113,0,189,11,167,0,
流动资产合计(万元),331758,331040,290550,259272,320398,282583,249061,240656,245962,163147,160056,163778,167770,164338,142371,160684,114410,118185,94974,95558,90773,87914,76616,71859,78239,81794,51395,53068,56725,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),4200,3200,3200,3200,200,200,200,200,200,200,200,200,13100,200,200,200,200,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),37715,36617,35905,34510,32462,30602,30240,29725,29938,29723,26029,23780,--,--,--,--,--,200,200,200,200,200,--,--,159,160,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,57658,--,55593,--,56091,--,52808,--,47240,--,44889,--,41987,--,40921,39957,37312,35708,--,--,--,--,--,0,0,0,0,0,
累计折旧(万元),--,28397,--,27115,--,25769,--,23945,--,22860,--,21716,--,20158,--,18997,18172,17392,15735,--,--,--,--,--,0,0,0,0,0,
固定资产净值(万元),--,29260,--,28478,--,30322,--,28862,--,24381,--,23173,--,21829,--,21925,21784,19920,19973,--,--,--,--,--,0,0,0,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),29776,29260,28780,28478,29525,30322,29430,28862,25288,24381,23352,23173,22411,21829,21804,21925,21784,19920,19973,20845,18506,18036,16832,17267,14677,14287,10577,11376,11684,
在建工程(万元),17327,15741,14394,14347,12553,12165,10843,13077,15827,11134,8045,7605,5382,4167,1803,1708,1247,2360,1410,286,1515,415,868,831,1740,1679,4016,2528,319,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,43,61,61,61,154,156,165,115,509,436,277,265,407,516,305,280,190,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,42,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),13094,9703,9402,9573,8054,4540,4615,4666,3829,3865,3887,3895,3961,3960,4002,4060,4093,3125,3206,3290,3382,3371,3264,3452,3950,3392,3361,3580,3464,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),984,984,984,984,1064,1064,859,859,81,81,81,81,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),655,606,483,388,887,363,360,322,462,812,275,213,183,103,583,118,121,100,95,140,3,7,98,--,0,0,278,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),1709,1783,1438,1520,1904,2008,1825,1796,1797,1659,1628,1732,1477,1277,1261,1173,1705,1540,920,801,819,635,430,518,446,457,334,678,356,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,429,--,50,--,0,0,60,0,0,
非流动资产合计(万元),105460,97895,94585,93002,86649,81263,78373,79507,77421,71854,63497,60678,46557,31597,29714,29244,29305,27399,25968,25676,25363,23099,21821,22334,21378,20491,18973,18442,16013,
资产总计(万元),437218,428935,385136,352274,407047,363846,327434,320163,323382,235000,223553,224456,214326,195935,172085,189928,143714,145585,120942,121234,116136,111013,98437,94192,99617,102286,70368,71510,72738,
短期借款(万元),91379,87973,77443,70704,108241,64578,35976,34873,46130,59269,51238,57399,44904,32195,25902,42275,37009,43651,33440,34730,23148,25895,27460,24256,21439,20722,6053,10104,6398,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,253,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,64789,40000,26021,34526,33572,30000,22191,16000,18624,10600,12056,22683,22715,8890,8077,8760,7694,289,6816,9782,9968,9900,6300,6500,11000,3686,1492,5426,
应付账款(万元),--,40249,37860,22099,24276,26870,22456,22449,25924,18562,22917,16794,13645,16046,13572,16636,15220,15829,12850,13748,14674,14182,9210,12381,11476,13406,14045,8807,13209,
预收账款(万元),4805,4032,2787,2443,3054,2418,1028,2602,2438,2333,1650,2022,797,2186,607,2292,2478,2110,2150,2261,4300,3576,1229,1157,1427,932,174,1464,762,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),2029,2071,1815,2293,2040,2067,2238,2659,1689,2116,1981,2466,2389,1900,1727,1982,1745,1819,1536,1394,1577,1414,1242,1180,830,842,872,646,969,
应交税费(万元),2016,2706,2693,2131,1669,1981,1785,1673,1285,1214,1620,2896,1844,1201,902,1045,1427,934,1075,1531,2301,1549,1270,76,1828,1416,74,252,899,
应付利息(万元),--,80,80,85,73,73,1,2,13,29,20,28,8,11,205,136,222,198,128,47,231,225,21,17,0,0,270,7,211,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),1288,1003,1001,922,1758,1103,1295,1323,1421,987,1746,1059,3664,1246,1582,927,1026,777,738,787,1630,998,1232,3097,10208,15417,6272,12451,16005,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72,678,--,--,--,--,--,0,0,0,0,0,
其他流动负债(万元),1064,1050,811,1046,1571,1701,434,2001,1281,987,852,1019,1411,694,580,822,785,763,776,727,--,503,--,479,372,429,0,577,552,
流动负债合计(万元),188353,203952,164490,127747,177209,134362,95213,89773,96181,104121,92623,95740,91345,78193,53967,74192,70672,73845,53660,62041,57644,58310,51565,48943,54578,64163,31446,35800,44684,
长期借款(万元),--,--,--,--,707,265,--,--,--,--,--,--,--,--,--,--,--,--,15,848,--,--,--,--,0,500,500,500,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1200,1200,2402,2368,4039,3951,3921,3859,3814,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1318,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1795,--,--,1121,0,1121,1121,753,500,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,94,--,0,0,0,0,0,
长期递延收益(万元),5011,5207,5384,5616,5985,6371,6589,6725,6839,6133,5808,5891,4503,4297,4427,4052,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税负债(万元),160,160,156,163,167,167,171,171,290,290,293,296,299,302,308,308,311,315,321,351,346,346,--,345,281,281,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3932,3273,3433,2350,1780,1780,1400,1400,1400,0,0,281,281,
非流动负债合计(万元),5170,5366,5540,5780,6859,6803,6760,6895,7129,6423,6101,6187,4802,4599,4735,4360,4243,3587,3768,3549,6440,3327,3896,4113,5720,5853,5542,5392,4595,
负债合计(万元),193524,209318,170030,133526,184068,141165,101973,96668,103310,110545,98724,101927,96147,82792,58702,78552,74915,77432,57428,65590,64084,61637,55461,53056,60299,70016,36989,41192,49279,
实收资本(或股本)(万元),35011,35011,35011,35011,35011,35011,35011,35011,35011,30600,30600,30600,30600,20400,13600,13600,10200,10200,10200,10200,10200,10200,10200,10200,5263,5000,2462,2462,2000,
资本公积(万元),136470,123350,123350,123350,123414,123414,123414,123414,123448,36162,36162,36162,36162,46362,53162,53162,16583,16583,16583,16583,16583,16583,16548,16548,4101,1653,4070,4026,74,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
盈余公积(万元),3676,3676,3676,3676,3676,3676,3676,3676,3416,3416,3416,3416,2854,2854,2854,2854,2350,2350,2350,1792,753,753,451,288,1628,1520,1315,769,669,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),60324,57700,55125,56640,59980,58765,60405,58210,55775,52157,53183,51055,47575,43177,43206,41363,39213,38541,34035,26198,20845,18793,12772,11163,25237,21144,19353,17297,12945,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-872,-939,-643,--,-543,-344,-370,-257,-181,54,-139,-69,
归属于母公司股东权益合计(万元),236286,219081,214308,217497,221445,221100,223729,221817,218370,122814,123157,120975,116708,111772,111944,109960,67413,66802,62229,54130,48381,45787,39627,37829,35972,29137,27254,24415,15618,
少数股东权益(万元),7409,536,798,1251,1535,1581,1732,1678,1702,1642,1671,1554,1471,1371,1439,1416,1387,1351,1285,1514,3672,3589,3349,3307,3346,3133,6125,5903,7840,
所有者权益(或股东权益)合计(万元),243694,219617,215105,218748,222980,222681,225461,223495,220072,124456,124828,122529,118179,113143,113383,111376,68800,68153,63514,55644,52053,49376,42976,41136,39318,32269,33379,30318,23458,
负债和所有者权益(或股东权益)总计(万元),437218,428935,385136,352274,407047,363846,327434,320163,323382,235000,223553,224456,214326,195935,172085,189928,143714,145585,120942,121234,116136,111013,98437,94192,99617,102286,70368,71510,72738,		
  
