报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
存货(万元),367006,280614,347931,274563,258601,220464,254028,185227,184632,151755,187008,178304,148655,126126,148337,140766,148346,99045,90134,77931,83124,71122,74969,79133,76251,60510,51341,49192,43237,37360,41740,34925,28581,23310,18754,15685,15573,13964,16509,14118,13730,9354,6835,8566,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),44444,36730,16094,11683,11695,17040,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他流动资产(万元),31685,35206,38966,30212,29961,19704,32489,23613,21446,49466,17756,29704,34044,88561,30916,21492,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
流动资产合计(万元),1706238,1755631,1595942,1413038,1222429,1298527,1095971,1001174,937663,997619,752758,713514,626742,676254,572459,586040,561113,517465,411530,382150,264836,272047,244124,216626,188104,186667,157465,159839,151482,154222,143135,123440,108179,101392,88326,78124,74358,73727,76602,73771,32040,31475,25215,25728,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
可供出售金融资产(万元),7797,7797,9297,9297,9050,9050,7300,7300,7000,6500,5700,5400,5400,5400,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,30,--,
长期应收款(万元),146303,148095,76059,73911,69345,47809,32792,33359,24695,30527,27395,28647,28790,35020,15635,14340,14838,13280,15790,16617,16842,17047,5615,6453,6574,6574,4744,5533,5533,5533,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期股权投资(万元),5021,6127,6801,7763,6531,3713,5557,5039,3523,720,684,631,619,649,669,5684,5699,2727,2685,2734,2808,2852,2872,2362,2410,2363,2335,2275,1080,1040,1040,1040,1000,1000,--,0,--,--,--,--,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
投资性房地产(万元),17884,18105,18231,18451,16889,17088,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
固定资产原值(万元),--,172891,--,148909,--,101720,--,92143,--,88473,--,85245,--,83925,--,71976,--,69012,--,25802,--,24462,--,23265,--,20539,--,17884,--,15558,--,12020,--,11529,--,11026,--,10915,--,7478,--,5209,5144,--,
累计折旧(万元),--,48061,--,42498,--,37499,--,31587,--,27840,--,23857,--,19836,--,15882,--,12698,--,10593,--,8887,--,7346,--,6095,--,5029,--,4230,--,3449,--,2920,--,2384,--,2016,--,1589,--,1329,966,--,
固定资产净值(万元),--,124831,--,106411,--,64222,--,60556,--,60633,--,61388,--,64088,--,56094,--,56314,--,15209,--,15575,--,15919,--,14444,--,12856,--,11328,--,8571,--,8608,--,8643,--,8899,--,5888,--,3880,4177,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,
固定资产(万元),123448,124831,106173,106411,63353,64222,59976,60556,60848,60633,60762,61388,62277,64088,59555,56094,55831,56314,15504,15209,15323,15575,15782,15919,14213,14444,14102,12856,11398,11328,9851,8571,8447,8608,8547,8643,8758,8899,6207,5888,3894,3880,4177,4591,
在建工程(万元),6370,5878,665,230,34961,33812,37446,31111,21058,16661,11041,9469,6281,5640,3398,1980,381,467,32864,28714,30690,26650,15416,12924,10809,12372,6326,4423,1973,1637,292,990,874,874,--,0,--,--,--,--,1729,1705,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
无形资产(万元),24920,25336,23366,23931,11620,12017,12745,11747,12020,12128,11507,3046,3105,3197,3309,3456,3584,3372,3482,3610,3686,3812,3949,4049,3384,3517,3651,3688,3303,3414,3506,3596,3702,3807,2830,2890,2939,3003,404,407,405,380,385,387,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,946,832,749,657,585,514,417,360,0,--,
商誉(万元),9654,7108,7108,7108,7108,7108,7108,7108,7108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期待摊费用(万元),--,--,--,--,--,--,6,25,46,62,81,99,118,136,155,174,192,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延所得税资产(万元),28372,25145,24810,20198,19463,17912,15709,13556,13213,15603,10840,10343,8438,7671,7152,6477,6349,9126,2587,2290,1639,1760,1474,1238,1077,972,968,871,651,586,606,451,378,335,279,224,205,194,129,129,129,129,89,31,
其他非流动资产(万元),12191,9294,20427,19460,27972,25381,18598,17425,16885,9895,8571,8560,9565,942,1214,2172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
非流动资产合计(万元),381960,377716,292937,286760,266291,238113,197236,187225,166397,152728,136580,127584,124592,122743,96088,90377,86875,85287,72911,69174,70988,67696,45108,42946,38467,40243,32125,29645,23937,23537,15295,14648,14401,14624,12602,12589,12651,12752,7325,6938,6574,6453,4681,5008,
资产总计(万元),2088198,2133348,1888879,1699799,1488720,1536640,1293207,1188399,1104060,1150347,889338,841097,751334,798997,668547,676417,647988,602752,484441,451325,335824,339743,289233,259572,226571,226909,189591,189485,175419,177759,158429,138087,122580,116016,100928,90713,87009,86479,83926,80709,38614,37928,29897,30737,
短期借款(万元),239638,177092,231297,209611,174560,95693,95154,88259,75298,50000,19542,12227,6137,--,10037,24163,19795,4268,4304,10464,21593,21601,23964,18438,4674,3781,8918,11519,13669,14718,13942,12052,10728,6503,2065,1367,--,--,683,686,760,1230,2500,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
交易性金融负债(万元),6245,6245,6245,6245,6245,6245,--,--,219,285,--,--,--,--,--,--,--,--,--,150,39,249,80,0,15,66,192,197,54,--,--,0,--,0,--,0,0,0,0,--,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付票据(万元),327205,343482,289876,168648,110578,214566,148352,115975,91785,129189,72298,78694,54705,49105,13096,45491,33630,18590,20725,20832,12985,20828,11268,3075,--,--,--,--,--,998,--,0,--,0,--,0,--,--,--,229,296,1024,5165,3551,
应付账款(万元),207977,270179,188996,203751,151677,194245,154986,144191,127431,167007,96331,98668,73115,108898,73707,66277,89633,102388,53700,41362,42292,37802,36497,44046,36586,42556,29361,34803,21046,22230,24142,23299,14613,16502,14037,9221,8089,7733,9344,8977,8518,7250,2396,6583,
预收账款(万元),46993,46172,43269,41176,42946,33157,38960,29592,25932,19336,27119,24679,22473,18348,21034,17259,18229,16254,19419,17795,20313,18405,19431,18626,21839,17194,11216,11252,13135,10666,11425,9613,7910,5761,4795,3445,4234,3606,3591,3682,4399,2989,2020,2195,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),31247,85115,59320,46462,31064,59833,27280,15885,14274,40116,23108,14070,10117,27623,9269,6508,7309,24708,9258,9564,4848,15931,9008,4414,3162,8038,2267,2242,2185,6907,5118,5811,3618,3902,2625,1774,1633,2373,784,760,345,1442,579,322,
应交税费(万元),36780,47954,41749,47938,40432,45140,18587,24682,31616,40383,19448,15144,11251,12998,5573,4474,-12095,15057,7907,5071,1503,6140,2781,546,-170,1505,1660,1710,995,2088,-947,-157,618,68,95,285,-349,-127,30,554,68,867,1441,-136,
应付利息(万元),664,369,521,335,246,104,27,65,53,35,19,1,--,--,60,145,50,50,35,98,396,547,445,114,49,86,214,159,106,131,--,0,2,2,11,2,--,--,2,1,1,2,4,3,
应付股利(万元),--,--,--,--,263,263,263,263,23457,259,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,3,3,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他应付款(万元),10314,10430,8874,8117,22937,22520,21464,19874,25389,32868,6273,2109,2590,1607,2021,1502,50893,1522,2025,1768,1597,2177,2641,2456,1542,1567,1672,1729,1435,1853,312,263,225,450,192,105,60,273,105,248,667,144,1432,551,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,14259,14259,--,19716,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他流动负债(万元),7927,4594,--,--,26,--,123,270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
流动负债合计(万元),914992,991631,870147,732282,580973,671766,505196,439056,415455,479478,278398,259851,180387,238294,134797,165818,207445,182837,117373,107103,105566,123679,106115,91715,67697,74792,55501,63610,52624,59591,53991,50881,37714,33188,23819,16199,13668,13857,14538,15137,15055,14949,15541,16072,
长期借款(万元),23000,23000,23000,22603,18910,5274,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,96,--,72,--,19,0,0,--,
预计非流动负债(万元),13532,12800,10477,11080,11269,11485,15793,15789,9157,9169,6580,6463,7177,7289,3066,2791,2403,2009,640,650,620,592,245,245,245,245,402,402,402,402,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期递延收益(万元),6107,6187,6266,3166,3166,3166,3166,3166,3384,3524,934,968,551,293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),4668,4547,2287,1829,1496,2371,1108,1063,1046,1536,1783,1821,2263,2443,535,577,596,518,559,651,605,707,386,410,384,384,277,331,331,331,--,0,--,0,--,0,--,--,54,54,54,54,0,--,
其他非流动负债(万元),35942,35860,11000,11000,--,--,--,--,--,--,14259,14259,29005,29573,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
非流动负债合计(万元),83250,82393,53030,49677,34841,22295,20567,20018,13586,14230,23555,23511,38997,39599,3601,3368,2999,2527,1199,1301,1225,1299,631,655,629,629,678,733,733,733,0,0,--,0,--,0,96,--,126,54,72,54,0,--,
负债合计(万元),998242,1074025,923177,781959,615814,694061,525762,459075,429042,493708,301954,283363,219384,277893,138399,169187,210443,185364,118572,108403,106791,124978,106746,92370,68327,75422,56179,64343,53357,60324,53991,50881,37714,33188,23819,16199,13764,13857,14664,15191,15127,15003,15541,16072,
实收资本(或股本)(万元),289876,289876,289876,289876,289941,289941,289941,289941,289975,115990,116010,116010,116034,117027,117060,117060,114613,114613,114613,114613,55812,55812,55816,55816,27908,27908,27908,27908,13954,13954,13954,13360,6680,6680,6680,6680,6680,6680,6680,6680,5000,5000,5000,5000,
资本公积(万元),59334,59334,59513,59700,59555,58958,58927,58268,57280,139850,138793,138657,137714,156847,158664,157643,109458,109458,109458,109458,14028,13965,13829,13677,41433,41281,40667,40054,46417,45804,44720,34297,37276,37276,37276,37276,37276,37276,37276,37276,1,1,1,1,
减:库存股(万元),--,--,--,--,13300,13300,13300,13300,13846,27852,28519,28519,29005,49289,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),97155,97155,71771,71771,71771,71771,52827,52827,52827,52827,36608,36608,36608,36608,29226,29226,29226,29226,16686,16686,16686,16686,10490,10490,10490,10490,7384,7384,7384,7384,4885,4885,4885,4885,3709,3709,3709,3709,2612,2612,2612,2612,1764,1406,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
未分配利润(万元),629165,599613,531573,485424,444786,416102,359481,323500,274040,368506,323623,293861,269422,259079,224560,202733,183728,163561,124606,101634,142019,127751,101730,86511,77604,70907,56639,49106,54087,50169,40715,34483,35839,33986,29442,26847,25578,24947,22737,18967,15874,15294,7567,7152,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,--,--,0,-0,-0,-0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
归属于母公司股东权益合计(万元),1076750,1046643,953066,907037,852959,823701,747834,711219,660194,649248,586456,556606,530764,520266,529508,506662,437026,416859,365363,342392,228544,214214,181866,166495,157435,150586,132598,124452,121843,117311,104274,87026,84681,82828,77107,74512,73243,72612,69305,65535,23487,22906,14332,13559,
少数股东权益(万元),13206,12680,12636,10803,19947,18877,19611,18105,14824,7390,929,1129,1186,838,640,568,519,529,506,529,489,551,621,707,809,901,814,690,219,124,164,181,185,0,2,2,2,10,-43,-17,0,19,24,1106,
所有者权益(或股东权益)合计(万元),1089956,1059323,965702,917839,872906,842578,767445,729324,675018,656639,587385,557734,531950,521104,530148,507230,437545,417388,365869,342921,229033,214765,182486,167202,158245,151488,133412,125142,122062,117435,104438,87207,84866,82828,77109,74514,73245,72622,69262,65517,23487,22925,14355,14665,
负债和所有者权益(或股东权益)总计(万元),2088198,2133348,1888879,1699799,1488720,1536640,1293207,1188399,1104060,1150347,889338,841097,751334,798997,668547,676417,647988,602752,484441,451325,335824,339743,289233,259572,226571,226909,189591,189485,175419,177759,158429,138087,122580,116016,100928,90713,87009,86479,83926,80709,38614,37928,29897,30737,		
  
