报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
固定资产(万元),28806,29966,30625,31086,33527,32434,29906,17190,
在建工程(万元),10248,9127,8973,7408,3099,173,472,10084,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),9706,10441,10491,10411,10595,10475,5468,5604,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),2738,2751,2455,2540,1785,1048,680,577,
其他非流动资产(万元),627,644,676,703,964,1154,1120,--,
非流动资产合计(万元),53334,52930,53220,52148,49970,45284,37646,33456,
资产总计(万元),217267,222449,173398,186593,183504,172314,159922,146036,
短期借款(万元),1100,17100,28100,22941,20000,23000,22000,21000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,578,578,1590,--,--,--,
应付账款(万元),21749,20297,15986,19204,22646,16017,15358,16428,
预收账款(万元),4668,4814,6923,4563,2910,3390,6807,6560,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2088,1725,1398,2403,2377,2549,2128,2905,
应交税费(万元),4400,2955,6433,8350,7377,6029,8557,5838,
应付利息(万元),1,20,33,35,27,38,43,58,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),47341,42789,40100,48704,51208,52571,41198,28840,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,2000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),81347,89701,99552,106778,108137,103595,98091,81630,
长期借款(万元),--,--,--,--,--,--,2000,5075,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,2000,5075,
负债合计(万元),81347,89701,99552,106778,108137,103595,100091,86705,
实收资本(或股本)(万元),33107,33107,24830,24830,24830,24830,24830,24200,
资本公积(万元),67117,67117,18795,18795,18795,18795,18795,15775,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),7399,7399,7399,7399,6266,4963,3436,2017,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),28297,25126,22822,28791,25475,20131,12770,17339,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),135920,132748,73846,79815,75367,68719,59831,59331,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),135920,132748,73846,79815,75367,68719,59831,59331,
负债和所有者权益(或股东权益)总计(万元),217267,222449,173398,186593,183504,172314,159922,146036,		
  
