报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
固定资产原值(万元),--,410464,--,406750,--,388792,--,349308,--,344551,--,333314,--,282821,--,--,--,285433,--,245120,--,--,--,177420,155589,--,--,
累计折旧(万元),--,118629,--,108032,--,98319,--,104793,--,95142,--,87207,--,77790,--,--,--,68611,--,61203,--,--,--,49565,45366,--,--,
固定资产净值(万元),--,291835,--,298718,--,290473,--,244514,--,249409,--,246106,--,205031,--,--,--,216822,--,183917,--,--,--,127854,110223,--,--,
固定资产减值准备(万元),--,--,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),285532,291835,291923,298708,268837,290473,290954,244514,244902,249409,242168,246106,248838,205031,218201,221418,223412,216822,209832,183917,171112,155453,127891,127854,110223,93660,98608,
在建工程(万元),3577,3351,3781,2710,30538,8869,8747,54486,36765,17318,7601,2322,2713,50130,23384,7050,1067,582,10002,30550,8581,46988,47186,41188,24241,10728,160,
工程物资(万元),--,0,109,7,342,128,15,--,--,--,--,15,10,52,2701,6164,27,27,4,4,132,58,16,182,3,3,3,
固定资产清理(万元),47,43,690,0,401,3,--,1,4,1,16,37,22,22,22,--,1,--,-33,--,--,--,6,6,24,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),17317,17542,17700,17600,17744,17873,17787,17841,17893,17921,17019,13819,13916,14004,14072,14127,14209,12271,12407,12425,11084,12645,9914,9720,9878,4567,4034,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,739,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),6,21,24,32,87,28,70,18,32,81,64,69,81,90,902,1003,1093,93,100,34,--,--,-3,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3404,3561,3375,3360,3453,3632,2173,2169,2402,2779,3264,3250,3132,3182,2410,2152,1866,2006,2128,2080,2345,2400,2235,2391,1938,464,475,
其他非流动资产(万元),1875,1288,1080,693,2945,2701,2782,7644,14216,8660,5110,7219,3507,2895,5419,6411,3759,2003,1119,8294,5085,2520,--,2799,4964,2615,1470,
非流动资产合计(万元),316583,322469,323447,327877,329114,328471,324305,328470,318777,297942,277009,274603,273982,277170,268874,260088,247935,233812,235580,237313,198341,220073,187245,184140,151270,112037,104751,
资产总计(万元),603459,571327,612086,592194,593350,582846,577246,582629,531743,517340,518436,556319,485553,483119,491783,456303,476444,399214,413191,410688,368953,390855,367301,357857,301903,224820,195332,
短期借款(万元),182411,169871,210870,211170,208377,141593,134092,152316,180613,176931,120070,155250,127607,133990,197151,174968,147211,82815,85762,78182,117814,127316,145561,147975,115849,61435,49776,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),68826,68626,69672,53831,49076,54068,58290,43333,34446,29709,42436,37440,32782,34004,30154,30185,22388,23715,24154,29416,17055,13302,7706,2168,22330,25278,28072,
应付账款(万元),64496,55012,53146,48147,51420,61984,66238,66095,52627,47359,45231,46505,46465,41874,49172,40103,39760,33784,47273,33752,39937,27513,42668,32495,27547,24794,19960,
预收账款(万元),7460,5811,3244,5018,5492,5217,3693,6674,4880,3432,2273,2806,2936,1621,1890,2736,3278,3142,3410,3074,4609,4557,6246,4075,7891,7116,4357,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1331,2682,1699,1355,1359,2189,1208,1157,923,915,862,754,712,1384,996,941,532,1034,453,399,437,514,512,627,678,581,715,
应交税费(万元),1539,3247,2323,1801,2196,2666,2692,2375,1883,2287,2748,3678,2906,3227,2414,2812,1998,1683,1363,976,1134,1145,-6865,1829,497,523,521,
应付利息(万元),508,443,401,383,304,303,180,290,303,352,310,320,498,370,735,513,661,564,1107,1017,446,548,345,352,203,71,12,
应付股利(万元),57,57,57,57,57,57,57,35,35,59,59,16,19094,15235,15293,15366,11504,11407,8246,8246,8230,8230,--,--,746,388,3339,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6485,6343,12052,11087,10929,7307,8849,14321,9009,10474,5191,6272,7942,6375,6790,6031,16058,16150,16262,34858,28387,35242,8833,8802,4178,1675,1405,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),8100,7628,4746,4232,7488,7509,9488,6270,5668,5916,3692,11160,13633,13632,14195,14120,6147,6428,--,--,--,--,--,400,--,--,--,
其他流动负债(万元),2988,2788,2910,3019,2658,43215,42795,42192,2599,2341,57263,55856,54278,52789,3823,2411,53938,53131,51854,50863,704,704,271,558,529,622,653,
流动负债合计(万元),344200,322507,361120,340101,339355,326107,327581,335058,292986,279776,280134,320056,308853,304501,322612,290187,303474,233853,239884,240781,218753,219070,205277,199280,180448,122483,108811,
长期借款(万元),40407,27698,32796,33748,34743,35431,28208,28991,19445,16962,19983,18546,20433,19915,9075,9081,17600,17660,25707,26025,16541,19549,8815,9787,1500,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,292,287,285,--,418,401,389,435,455,490,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,85,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5934,6035,5677,5774,5870,5967,6064,6160,6257,6353,6441,6537,6732,6977,--,--,--,4821,--,--,--,4405,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,8044,8421,6784,1996,6655,6799,6139,1777,4654,4160,4091,3534,3487,
非流动负债合计(万元),46341,33733,38473,39521,40613,41397,34563,35438,25987,23315,26841,25484,27554,27326,17574,17992,24384,24478,32362,32824,22680,25731,13554,13947,5591,3534,3487,
负债合计(万元),390541,356241,399594,379622,379968,367504,362144,370496,318973,303091,306975,345540,336407,331827,340187,308179,327858,258330,272246,273605,241433,244801,218831,213227,186038,126017,112298,
实收资本(或股本)(万元),83333,83333,83333,83333,83333,83333,83333,83333,83333,83333,83333,83333,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,50000,50000,13642,
资本公积(万元),75260,75260,75260,75260,75260,75260,75260,75260,75260,75260,75260,75260,37200,37200,36840,36840,36840,36840,36656,36656,35392,51127,38967,38646,28874,25313,53369,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4847,4847,4724,4724,4724,4724,4658,4658,4658,4658,4055,4055,4055,4055,3532,3532,3532,3532,2957,2957,2957,2957,1316,1316,1316,764,1653,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),36196,36459,33923,33568,34246,36252,36579,34371,36269,37996,36182,35016,32116,33723,30742,27131,26864,25212,25673,22073,19552,16186,23980,20812,15211,4733,2201,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,-890,--,-656,-725,469,--,-471,-487,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),197811,199855,197709,198031,198897,201025,200892,198266,199243,200579,197687,196526,134980,136666,132959,129279,130205,127359,127316,123699,120401,132671,126763,123273,95401,80810,70864,
少数股东权益(万元),15107,15232,14784,14541,14485,14316,14211,13867,13527,13670,13774,14253,14166,14626,18637,18846,18381,13525,13629,13383,7118,13383,21707,21357,20464,17994,12169,
所有者权益(或股东权益)合计(万元),212918,215086,212493,212572,213382,215341,215102,212133,212770,214250,211461,210779,149146,151292,151596,148125,148586,140884,140945,137082,127520,146053,148470,144630,115865,98803,83034,
负债和所有者权益(或股东权益)总计(万元),603459,571327,612086,592194,593350,582846,577246,582629,531743,517340,518436,556319,485553,483119,491783,456303,476444,399214,413191,410688,368953,390855,367301,357857,301903,224820,195332,		
  
