报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),4983,7577,5522,2660,2671,2447,1372,646,1384,
应付账款(万元),8913,8446,9207,12424,6621,4994,5854,4820,4503,
预收账款(万元),3711,6248,3925,7672,13332,19890,20259,27979,25557,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),396,400,359,450,358,429,536,342,265,
应交税费(万元),691,549,159,811,291,1810,1456,1834,766,
应付利息(万元),18,13,--,10,9,11,9,0,0,
应付股利(万元),--,--,--,--,0,0,300,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),16,24,43,95,55,45,32,11,14,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,2000,2000,0,0,0,
其他流动负债(万元),--,--,--,--,0,0,0,0,0,
流动负债合计(万元),33354,35704,28466,32911,33152,36989,31317,35631,35709,
长期借款(万元),--,--,--,--,0,1000,5000,3000,0,
应付债券(万元),--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1237,1201,1220,1240,1359,1376,1233,1177,120,
递延所得税负债(万元),--,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,0,0,0,0,0,
非流动负债合计(万元),1237,1201,1220,1240,1359,2376,6233,4177,120,
负债合计(万元),34591,36905,29685,34151,34512,39365,37550,39808,35829,
实收资本(或股本)(万元),11267,11267,8667,6500,6500,6500,6500,2600,2600,
资本公积(万元),8856,8856,10416,1754,1754,1754,1754,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),871,871,871,871,502,502,178,464,252,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),8688,8098,8146,7838,5333,4522,1601,3904,1987,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,0,
归属于母公司股东权益合计(万元),29682,29092,28100,16964,14089,13279,10033,6968,4839,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),29682,29092,28100,16964,14089,13279,10033,6968,4839,
负债和所有者权益(或股东权益)总计(万元),64273,65997,57785,51115,48601,52644,47583,46776,40668,		
  
