报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),3339,3384,3399,2769,2828,2856,2880,2823,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1192,896,912,928,942,750,741,704,
其他非流动资产(万元),3085,3085,3117,3027,3004,--,--,--,
非流动资产合计(万元),12438,12266,12513,11842,11940,8801,8887,8495,
资产总计(万元),63474,44047,46462,39778,43410,35633,40525,33850,
短期借款(万元),--,--,--,--,3000,1000,1000,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,610,--,2128,748,1551,2,
应付账款(万元),15533,13138,15100,13061,11652,9012,11598,7321,
预收账款(万元),644,579,316,448,284,262,253,852,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),261,262,549,204,506,257,557,479,
应交税费(万元),879,183,556,269,787,267,647,1021,
应付利息(万元),--,--,--,--,--,--,8,--,
应付股利(万元),--,--,--,--,--,3000,3000,3000,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),3604,3194,3092,2270,2228,2216,3042,3267,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),20921,17356,20222,16252,20585,16762,21655,16942,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),1191,1225,1294,1278,1226,649,664,640,
递延所得税负债(万元),42,42,37,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1233,1267,1331,1278,1226,649,664,640,
负债合计(万元),22154,18623,21553,17530,21811,17411,22319,17582,
实收资本(或股本)(万元),9335,7000,7000,7000,7000,7000,7000,7000,
资本公积(万元),20521,8350,8350,8350,8343,8343,8343,8343,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1228,1228,1228,918,918,566,566,330,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),10040,8656,8160,5930,5338,2312,2296,423,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),41250,25360,24850,22198,21599,18222,18206,16096,
少数股东权益(万元),70,63,59,50,--,--,--,172,
所有者权益(或股东权益)合计(万元),41319,25424,24908,22248,21599,18222,18206,16268,
负债和所有者权益(或股东权益)总计(万元),63474,44047,46462,39778,43410,35633,40525,33850,		
  
