报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
长期应收款(万元),--,--,--,--,--,--,1316,1316,1631,1631,2001,2001,1839,1721,1815,1815,2338,2338,2322,2841,2841,2841,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),4606,4063,5089,4818,4904,4530,3264,2927,3524,2841,14162,3858,1644,494,2632,2624,2577,2543,2352,2259,343,342,--,--,--,0,--,--,172,172,499,214,236,236,200,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),2829,2490,1925,855,1049,1144,4645,4689,4734,4779,485,492,495,502,505,513,516,523,526,531,539,544,387,391,396,399,--,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),--,165511,--,156747,--,148803,--,121537,--,116118,--,85370,--,81330,--,68782,--,64526,--,50186,--,47917,--,44260,--,42508,--,17892,--,15414,--,14963,0,13338,8235,--,
累计折旧(万元),--,52632,--,47271,--,40620,--,34922,--,29123,--,25583,--,21152,--,17098,--,14002,--,11549,--,9481,--,7735,--,6179,--,5174,--,4358,--,3552,0,2802,1668,--,
固定资产净值(万元),--,112879,--,109476,--,108183,--,86615,--,86994,--,59787,--,60178,--,51683,--,50525,--,38637,--,38436,--,36525,--,36329,--,12718,--,11056,--,11411,0,10535,6567,--,
固定资产减值准备(万元),--,1414,--,290,--,290,--,295,--,295,--,282,--,282,--,26,--,27,--,29,--,29,--,30,--,31,--,36,--,36,--,36,0,36,36,--,
固定资产(万元),--,111464,105560,109187,109393,107893,86443,86320,86226,86699,71817,59505,59978,59896,56586,51657,49614,50498,39891,38608,37946,38407,36701,36495,36040,36298,34355,12682,12180,11019,11310,11375,10602,10499,6531,5855,
在建工程(万元),--,3733,15930,12862,9200,7747,7034,7295,6359,3939,10416,12602,3441,1967,950,3442,3072,3004,3437,1680,324,290,--,0,33,0,--,14312,9026,6065,2669,896,338,101,--,486,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),9935,10242,13918,14155,14731,12943,12053,12133,8058,8055,7961,8007,8097,8181,8182,8257,6226,3483,2793,2783,2744,2756,2858,2802,2826,2849,2905,2934,2847,2870,2889,2900,2818,2635,16,23,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
商誉(万元),86360,86360,107308,107308,107308,107308,89054,89054,18055,18055,11514,11514,11514,11514,11514,11514,11514,11514,1640,--,--,--,--,--,--,--,11,--,--,--,--,--,0,--,--,--,
长期待摊费用(万元),1938,2186,1713,2017,1962,1889,612,768,477,622,633,730,657,665,734,676,442,374,232,230,245,261,279,293,307,107,462,338,43,48,53,59,59,64,20,24,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),5105,4984,3868,3874,3794,3859,3696,3719,3114,3163,1474,1487,1648,1646,1274,1311,1222,1424,1040,1031,1133,999,887,985,977,995,923,881,854,822,647,649,658,694,452,187,
其他非流动资产(万元),7130,4631,5929,4263,8481,10014,10587,10884,8803,7126,17931,16184,6966,7460,3855,4187,1851,1770,1940,1677,875,483,--,0,--,0,--,--,--,--,--,--,14,14,14,--,
非流动资产合计(万元),231960,252469,288457,286294,285495,282247,246392,249979,171601,167566,152813,137721,116192,110412,102016,89424,80483,78579,56173,51640,46989,46923,41112,40967,40579,40648,38657,31147,25122,20997,18067,16092,14725,14243,7233,6575,
资产总计(万元),489781,474514,492884,511497,510536,497195,431806,447511,355295,332790,330767,305171,211637,206269,193632,174213,156523,157176,125813,114233,106676,105538,96508,101003,96769,96472,96863,91898,90371,89664,83822,87885,42482,38035,21168,16549,
短期借款(万元),19039,19459,15010,29266,26001,20822,7000,6000,1000,1000,9000,9000,9000,13000,7000,6000,6355,3460,--,--,--,0,--,0,2000,2000,2000,655,3000,3000,--,2000,4000,1000,2055,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),1450,1450,1591,1591,3070,3070,725,725,725,725,309,309,309,309,77,77,77,77,41,175,286,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),--,9157,--,16923,17691,22956,26880,22835,20589,21108,20163,17670,10700,10992,12262,9350,8250,11549,6470,--,--,--,--,--,--,--,--,--,--,--,--,862,2068,3510,--,--,
应付账款(万元),--,67851,--,63234,69376,51271,25454,52731,65757,49369,55427,38796,42181,33047,36157,36950,27308,28314,19772,21024,15804,16290,11433,13952,9410,7751,9152,10281,7670,7285,7750,10330,8501,8017,5515,3570,
预收账款(万元),6277,5093,6091,6216,6308,5808,4978,4373,2917,2214,1428,2136,2059,2183,4292,1814,1919,2673,1427,1582,1428,1465,1499,1734,1019,1050,682,954,618,771,674,707,1105,1011,953,1082,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),4990,9360,5686,4810,3767,7013,4186,3954,2746,5283,2890,2955,1958,3343,2225,2259,1450,2338,1166,1138,952,1440,778,696,784,1165,969,835,540,1054,623,498,621,994,441,341,
应交税费(万元),5036,4280,5637,4463,3985,5214,3630,5326,1371,1395,2506,2483,2937,2222,1968,1627,1664,1853,1988,1063,1276,1256,652,442,148,449,-127,-634,-359,376,199,387,365,19,-61,165,
应付利息(万元),157,246,--,204,193,191,111,153,192,166,57,41,35,41,24,5,5,5,--,--,--,0,--,0,4,4,--,0,--,6,--,--,0,4,5,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,739,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),--,4719,7178,6284,4874,3322,1025,1522,7173,5590,2467,6403,3502,2867,1364,1304,1135,1706,2912,1546,717,821,1111,863,760,2100,2573,633,522,330,268,245,334,290,198,6123,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),23349,20168,25825,24980,30947,33434,15138,44935,14379,11068,3681,3688,2364,2364,61,61,561,561,61,34,34,34,--,0,--,0,--,--,--,--,--,--,1500,1500,500,--,
其他流动负债(万元),8506,8702,9875,10440,17348,19148,11664,1564,1564,1564,--,--,0,2415,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),159459,150484,147773,168411,183560,172248,100791,144119,118413,99483,97929,83481,75044,72782,65429,60186,48723,52535,33836,26562,20497,21306,15473,17686,14124,14519,15249,12723,11992,12823,9512,15029,18493,16345,9606,11280,
长期借款(万元),17200,20400,24400,27420,17932,22159,29827,7539,10680,13463,21640,23020,23200,18380,16000,6000,3000,3000,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,1500,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,154,287,104,42,42,57,50,91,91,97,103,108,135,110,110,110,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计非流动负债(万元),1822,2440,1312,1362,1345,1351,--,--,--,--,--,--,0,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),3963,3377,3497,3608,3525,3744,4001,4137,4342,2907,2651,2814,2795,2896,2129,2057,2269,2450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),4216,4215,2252,1979,2123,2123,1566,1569,703,702,687,686,547,526,403,607,511,517,396,461,461,481,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),--,--,4704,12877,16131,16090,32376,30812,23211,26298,17046,11286,3646,3646,6160,6160,6261,6261,2236,2014,2159,2157,4291,4355,4348,4560,4444,4094,4094,3855,3556,3556,3424,2766,2361,893,
非流动负债合计(万元),27201,30431,36166,47246,41056,45467,67924,44344,39039,43412,42066,37862,30238,25549,24783,14921,12144,12335,2767,2585,2730,2747,4291,4355,4348,4560,4444,4094,4094,3855,3556,3556,3424,2766,3861,893,
负债合计(万元),186660,180915,183939,215657,224616,217715,168715,188463,157452,142896,139995,121344,105282,98332,90212,75107,60867,64870,36603,29147,23227,24054,19765,22041,18472,19079,19692,16817,16085,16678,13068,18584,21917,19111,13467,12173,
实收资本(或股本)(万元),71272,71282,71294,71294,71312,71292,71292,71360,67098,67098,67098,67148,61485,61485,24601,24628,24628,24628,24631,24631,24631,24547,24547,24547,24547,24547,24547,24547,12273,12273,12273,12273,9173,9173,2271,2000,
资本公积(万元),109819,109706,109349,109071,108997,111956,111956,111985,62267,62267,64769,63526,0,2852,40726,40492,40185,39882,40313,39755,39106,38653,38585,40987,40987,40987,40987,40987,47124,47124,47124,47124,3608,3608,708,125,
减:库存股(万元),2727,2784,2877,2877,--,--,--,99,99,99,99,173,176,176,206,306,306,306,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),6339,6339,4899,4899,4899,4899,3800,3800,3800,3800,3609,3609,3609,3609,2981,2981,3254,2981,2881,2669,2570,2332,1590,1590,1590,1590,1131,1131,1131,1131,570,570,570,570,520,224,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),106960,97421,113232,101377,90788,81530,73240,64800,57267,49291,54997,49446,41990,37509,33243,28620,26110,23656,20151,18030,17141,15953,12021,10552,9937,9107,9363,7968,13441,12204,10576,9179,7077,5461,4124,1962,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
归属于母公司股东权益合计(万元),292285,281953,295901,283505,275406,269332,260048,251741,190625,182687,190444,183827,106356,105112,100893,96875,93871,90841,87977,85085,83449,81485,76744,77675,77061,76231,76028,74632,73969,72731,70544,69146,20428,18812,7623,4310,
少数股东权益(万元),10836,11646,13045,12334,10515,10148,3043,7306,7218,7208,328,--,0,2825,2527,2231,1786,1465,1233,--,--,0,--,1286,1236,1162,1143,449,317,255,210,154,138,112,78,66,
所有者权益(或股东权益)合计(万元),303120,293598,308945,295840,285920,279480,263091,259047,197843,189895,190772,183827,106356,107937,103419,99106,95656,92306,89210,85085,83449,81485,76744,78962,78297,77393,77170,75081,74286,72986,70754,69300,20566,18924,7701,4376,
负债和所有者权益(或股东权益)总计(万元),489781,474514,492884,511497,510536,497195,431806,447511,355295,332790,330767,305171,211637,206269,193632,174213,156523,157176,125813,114233,106676,105538,96508,101003,96769,96472,96863,91898,90371,89664,83822,87885,42482,38035,21168,16549,		
  
