报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2011-12-31,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),--,0,--,0,--,--,--,--,--,--,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),228588,--,29976,--,--,99738,49930,--,--,40000,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),48015,122293,70342,32897,43353,66496,30213,28221,27315,64395,
非流动负债合计(万元),--,0,--,0,--,--,--,--,--,--,
负债合计(万元),7903271,7643712,7452443,7346957,7071958,7093229,6479279,5583989,5696128,4966608,
实收资本(或股本)(万元),144808,111391,111391,111391,100241,100241,100241,100241,100241,100241,
资本公积(万元),127773,161190,160497,160497,100000,100000,100000,100000,100000,100357,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),257431,257432,247516,247385,240832,240832,220571,195168,148894,81058,
一般风险准备(万元),182081,182081,162319,162231,162231,162231,131963,108976,89678,65068,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),118775,100696,110304,93499,91281,74180,95577,96052,109911,79681,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),829528,812496,793154,777620,703238,684312,656192,601068,543526,426406,
少数股东权益(万元),10501,10152,10291,10258,10383,9864,9783,9493,8693,7304,
所有者权益(或股东权益)合计(万元),840029,822648,803445,787879,713621,694176,665975,610561,552219,433710,
负债和所有者权益(或股东权益)总计(万元),8743300,8466360,8255887,8134836,7785579,7787405,7145254,6194550,6248347,5400318,		
  
