报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
存货(万元),51002,54243,53662,53329,48973,45809,49375,55309,60058,57284,54854,52099,46288,47396,40675,37452,36270,29814,24820,19051,15007,15568,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),674,1225,631,488,1651,1432,1589,7947,48915,48345,4255,4995,18424,13491,3488,2884,3222,3075,1560,60,--,4,
流动资产合计(万元),159604,133747,133048,126591,124471,116106,120392,115619,150993,154178,104902,114102,110904,116373,166656,84278,70185,62573,51376,44339,35410,33518,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),960,960,960,960,960,960,710,710,710,710,710,710,710,710,710,--,--,--,--,0,--,--,
持有至到期投资(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期应收款(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期股权投资(万元),1151,1127,1125,1102,1047,1014,1005,--,--,--,--,--,1647,1840,1982,2852,2622,--,--,0,33,10,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
投资性房地产(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
固定资产原值(万元),--,215844,--,203578,--,201042,--,188581,--,185805,--,159594,--,106748,--,96962,91300,--,--,35860,--,--,
累计折旧(万元),--,72941,--,64815,--,57751,--,50961,--,44250,--,40563,--,34284,--,31159,29046,--,--,18698,--,--,
固定资产净值(万元),--,142902,--,138763,--,143291,--,137619,--,141555,--,119031,--,72464,--,65803,62254,--,--,17162,--,--,
固定资产减值准备(万元),--,219,--,221,--,224,--,224,--,225,--,247,--,248,--,250,270,--,--,0,--,--,
固定资产(万元),139766,142683,143002,138542,141168,143067,139164,137395,138707,141331,123841,118784,73807,72216,64764,65552,61984,47257,36332,17162,17041,15524,
在建工程(万元),9774,8956,10489,16952,15939,15320,17983,20769,17961,13438,28395,30167,22120,21846,24288,19279,10522,16346,13423,16063,3760,3165,
工程物资(万元),997,1013,1901,1891,1937,2028,2194,2232,2306,3076,3007,2976,2211,1984,1942,2239,2755,998,2970,1989,1291,1295,
固定资产清理(万元),32,--,31,0,88,--,23,15,0,--,--,16,7,--,70,--,--,--,--,0,--,--,
生产性生物资产(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
油气资产(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
无形资产(万元),20533,20755,20794,20997,21088,15423,16291,16315,16488,12198,12243,12360,5554,5519,5358,5390,6805,6985,7121,5855,5791,4962,
开发支出(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
商誉(万元),667,667,667,667,667,667,667,667,667,667,596,596,--,--,--,--,--,--,--,0,--,--,
长期待摊费用(万元),107,115,123,132,140,148,151,--,--,--,--,--,--,--,--,--,--,--,35,57,0,1,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
递延所得税资产(万元),509,437,427,390,484,460,414,341,328,353,331,237,303,334,235,307,228,175,102,132,106,194,
其他非流动资产(万元),3806,3790,3180,3274,3403,4687,2957,3051,3146,7572,--,--,--,--,--,--,--,--,--,0,--,--,
非流动资产合计(万元),178301,180504,182698,184905,186921,183775,181558,181497,180313,179344,169122,165846,106359,104450,99348,95619,84916,71761,59982,41257,28022,25151,
资产总计(万元),337905,314251,315746,311497,311392,299881,301951,297115,331306,333522,274024,279948,217263,220823,266005,179897,155102,134334,111358,85597,63432,58669,
短期借款(万元),22332,2614,3155,6774,9140,10,3510,4989,26500,25500,35325,38421,3171,3160,35376,33279,29607,24057,21953,19755,18379,21550,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,4,26,54,77,23,--,--,20,--,159,--,--,--,0,--,423,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付票据(万元),5400,7790,13390,8550,6085,6760,8671,8461,11374,16370,18306,15750,17140,19810,19280,12817,13943,10795,10430,10400,7330,7000,
应付账款(万元),18417,18311,18122,21469,24389,24706,22918,22568,25951,24890,24583,25914,20696,22176,21204,24204,14574,15356,11972,10707,7635,4522,
预收账款(万元),1153,935,1308,1239,644,511,1451,819,567,540,403,260,507,464,386,389,800,669,689,1100,360,406,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付职工薪酬(万元),2873,4312,3890,3336,2329,4287,3355,2938,2018,3963,4017,3299,1766,3203,1914,1687,3332,2854,1784,1857,1559,1003,
应交税费(万元),3734,1696,1676,1029,2849,1458,1620,1060,1262,821,988,1692,1349,593,503,1160,1072,752,1246,88,828,523,
应付利息(万元),52,9,15,25,8,0,--,3,34,37,100,35,21,17,129,145,119,109,69,35,29,41,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1335,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他应付款(万元),5171,4771,5196,4337,792,780,931,1328,1385,1121,4872,12745,480,512,2123,522,711,556,456,733,1124,1225,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动负债(万元),--,358,534,707,548,1280,--,--,0,1000,4600,4300,5400,7900,5800,7900,5280,6620,4000,1000,1600,1500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
流动负债合计(万元),59133,40796,47286,47467,46783,39793,42461,42192,69146,74318,93216,102415,50531,57855,86715,82263,69439,61767,52599,45675,38845,39527,
长期借款(万元),--,--,--,--,--,--,--,--,4087,--,1550,2750,1000,1000,19800,16300,7900,9980,10715,5500,--,1600,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期应付款(万元),--,--,--,--,329,329,2637,3367,--,4834,5496,6185,--,--,--,--,--,--,--,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期递延收益(万元),5178,5382,4320,4514,3387,3079,2703,2813,2689,2794,2642,2928,3376,3643,--,--,--,--,--,0,--,--,
递延所得税负债(万元),47,--,--,--,--,--,--,--,--,--,--,7,12,--,231,--,257,62,--,27,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3116,3607,3830,2817,1990,0,--,--,
非流动负债合计(万元),5225,5382,4320,4514,3716,3408,5340,6180,6776,7628,9688,11870,4387,4643,23147,19907,11988,12859,12705,5527,--,1600,
负债合计(万元),64358,46177,51606,51981,50500,43201,47802,48372,75921,81946,102903,114285,54918,62498,109862,102169,81426,74626,65304,51203,38845,41127,
实收资本(或股本)(万元),44785,44785,44785,44785,44315,44315,44315,44315,22157,22157,20778,20778,20778,20778,20778,15582,15582,15582,15582,7420,7420,7420,
资本公积(万元),129141,128720,128104,127488,124320,124320,124320,124320,146477,146477,70090,70090,70090,70090,70090,20,20,20,20,20,36,20,
减:库存股(万元),3638,3638,3638,3638,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
专项储备(万元),570,576,606,602,622,613,646,718,728,708,1140,1383,834,834,1032,1024,1018,1039,1081,960,708,454,
盈余公积(万元),14288,14288,13773,13773,13773,13773,12707,12707,12707,12707,10725,10725,10725,10725,8680,8680,8680,7180,6051,5036,4077,3494,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
未分配利润(万元),87934,82775,79923,75871,77182,72962,71508,66683,73314,69526,68387,62688,59708,55656,55101,51893,47960,35438,22941,20512,11968,5830,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
归属于母公司股东权益合计(万元),273048,267510,263551,258893,260235,256011,253496,248743,255384,251576,171121,165663,162136,158084,155682,77199,73260,59259,45676,33947,24209,17218,
少数股东权益(万元),499,564,590,623,657,669,653,--,--,--,--,--,209,241,461,529,416,448,378,447,378,323,
所有者权益(或股东权益)合计(万元),273547,268074,264141,259516,260893,256679,254149,248743,255384,251576,171121,165663,162345,158325,156143,77727,73675,59708,46054,34394,24587,17541,
负债和所有者权益(或股东权益)总计(万元),337905,314251,315746,311497,311392,299881,301951,297115,331306,333522,274024,279948,217263,220823,266005,179897,155102,134334,111358,85597,63432,58669,		
  
