报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
在建工程(万元),15805,12550,6897,17086,15436,9033,6774,7247,5007,8592,6294,4044,5395,3638,1822,3755,1052,5669,7131,--,4537,3121,221,419,369,296,3625,24,
工程物资(万元),254,54,48,242,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),33641,32798,33128,28765,20699,21003,21215,20389,18957,18217,14668,7672,5118,5171,5223,927,940,952,965,--,991,1016,1067,1155,1175,1238,1006,623,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),48528,48528,48528,49493,49493,49493,49493,50078,50828,52655,50828,17818,12066,12066,12066,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2247,2387,2418,2325,2345,2839,2890,1085,1089,1304,1229,--,--,--,--,--,--,--,--,--,--,--,--,5,7,12,20,28,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2692,2736,2854,1367,1320,1259,1060,884,1007,610,642,216,207,190,190,151,203,113,113,--,108,87,78,111,123,85,118,113,
其他非流动资产(万元),7608,9005,6829,13460,21853,13616,13716,6572,6565,6565,4565,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),220235,218128,212098,201678,198114,185755,184971,170848,168934,163628,151043,78339,53861,51806,51484,20953,18518,18625,17977,--,15599,12540,9981,9723,9933,10182,9364,5492,
资产总计(万元),419120,405059,384527,356856,340409,339886,320982,313046,334033,255845,245226,142074,94952,94031,96336,55078,51798,53141,37614,34185,32358,29637,25927,22877,20566,19490,17086,12395,
短期借款(万元),102155,94224,89563,77233,61500,57497,47745,49709,61255,50558,40286,15182,--,--,789,--,--,--,0,--,--,--,2400,2900,2900,3100,2290,400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7273,5285,2285,--,3100,3110,10,--,--,2034,130,--,--,--,1220,--,--,--,--,--,425,--,--,--,--,--,--,--,
应付账款(万元),19419,21314,19566,11363,14400,15795,15781,18575,25665,20853,21429,6175,3873,3127,5627,2794,1677,2073,3178,--,1969,2449,2502,2460,1557,1695,782,714,
预收账款(万元),1322,1201,910,542,1088,851,473,635,440,502,271,304,295,376,233,230,272,148,89,--,71,153,97,410,117,99,419,86,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1665,1666,2859,2005,2035,2062,2980,1094,1140,903,2154,311,288,274,1011,297,302,292,962,--,268,609,498,296,158,181,238,212,
应交税费(万元),1260,1109,2494,302,162,416,1506,-3242,861,865,1212,857,482,287,319,923,426,355,471,--,560,377,549,455,481,67,281,266,
应付利息(万元),--,--,13,--,--,--,17,18,18,--,14,--,--,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),463,733,952,952,952,404,404,536,536,70,70,70,70,--,--,--,--,--,--,--,--,--,--,--,--,--,210,410,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),15788,12388,15377,11560,6737,6924,8083,4867,10380,8257,9133,25990,972,618,4169,570,763,452,778,--,375,229,225,1396,1512,1540,2695,2260,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5300,5300,5300,5300,1800,4350,4350,2600,2600,1800,1800,--,--,--,--,--,--,--,--,--,--,--,--,30,30,80,70,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),154643,143220,139319,109258,91775,91409,81349,74793,102895,85842,76498,48889,5981,4681,13386,4814,3440,3319,5479,--,3666,3816,6272,7947,6756,6761,6986,4349,
长期借款(万元),21950,24600,14600,17250,20750,20550,20550,24700,24700,16050,16050,8900,8900,8950,8950,--,--,--,0,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),12186,6955,4938,5509,6072,6623,2869,3111,128,167,197,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,80,110,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),17554,17654,15073,15243,15049,12690,9001,8235,8330,8389,8459,5010,5019,5098,5176,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1488,1531,1575,1618,1662,1705,1749,2302,2355,2409,2462,1639,267,280,286,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1563,1568,1554,1559,--,1651,1549,855,449,290,319,208,161,
非流动负债合计(万元),53178,50740,36186,39621,43533,41568,34169,38348,35514,27015,27168,15549,14185,14328,14412,1563,1568,1554,1559,--,1651,1549,855,449,290,349,288,271,
负债合计(万元),207821,193960,175506,148879,135308,132976,115519,113141,138409,112857,103667,64438,20166,19009,27798,6377,5008,4873,7039,5103,5317,5365,7127,8396,7046,7111,7274,4620,
实收资本(或股本)(万元),40676,40676,40676,40676,40676,40676,40676,13559,13559,12006,12006,10254,10254,10254,9946,9160,4580,4580,3900,--,3900,3900,3900,3900,3900,3000,3000,3000,
资本公积(万元),102768,102768,102768,104465,104465,104465,104465,131582,131582,82767,82767,30519,32019,32017,26677,11527,16107,16206,153,--,153,153,153,153,153,85,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4060,4060,4060,4018,4018,4018,4018,3826,3826,3826,3826,3429,3429,3429,3429,3017,3017,3017,3017,--,2499,2499,1952,1520,1239,1249,1004,809,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),47868,47516,46362,42700,40448,41905,40802,37623,34224,32054,30993,30949,26753,26990,26258,24942,23031,24409,23447,--,20422,17652,12727,8841,8166,7594,5391,3635,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),195371,195019,193865,191858,189606,191063,189960,186589,183190,130652,129592,75150,72455,72690,66310,48646,46735,48212,30517,29014,26975,24204,18733,14415,13457,11928,9394,7443,
少数股东权益(万元),15928,16081,15157,16118,15495,15846,15503,13315,12435,12335,11968,2486,2331,2333,2228,56,55,57,58,68,67,68,67,66,63,451,417,332,
所有者权益(或股东权益)合计(万元),211299,211099,209022,207977,205101,206910,205463,199905,195625,142988,141560,77636,74786,75022,68538,48701,46790,48268,30576,29082,27041,24272,18800,14481,13520,12379,9812,7775,
负债和所有者权益(或股东权益)总计(万元),419120,405059,384527,356856,340409,339886,320982,313046,334033,255845,245226,142074,94952,94031,96336,55078,51798,53141,37614,34185,32358,29637,25927,22877,20566,19490,17086,12395,		
  
