报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
资本公积(万元),40170,40420,41419,35035,38995,39558,39558,36525,36662,69003,69193,68332,89209,102243,20024,16223,16223,16223,2036,--,2036,2036,2036,4469,1536,
减:库存股(万元),7947,8218,8218,1859,8968,12166,12166,13880,13880,3410,3444,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5001,5001,5001,4962,4962,4962,4962,4625,4625,4625,4625,3603,3603,3603,3603,2505,2505,2505,2505,--,1951,1638,1017,575,316,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),95894,91022,84445,79376,70747,68350,63331,63286,49752,45273,44314,43736,32525,30633,28055,27589,21867,21182,19444,--,14358,11564,6005,3029,2430,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),233766,229016,223453,201168,190065,184863,180101,174945,161546,157242,156442,157362,146214,143428,57601,52146,46424,45739,29085,27896,23445,20339,14158,10740,6682,
少数股东权益(万元),14109,21725,20461,21649,19441,17135,16144,15451,13311,13386,11080,11171,7083,6758,590,528,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),247875,250741,243914,222817,209506,201998,196244,190395,174857,170629,167522,168534,153297,150186,58192,52674,46424,45739,29085,27896,23445,20339,14158,10740,6682,
负债和所有者权益(或股东权益)总计(万元),584787,529817,509577,470446,456961,412249,400215,414091,395370,332735,321798,313379,281750,238402,107209,110922,100036,77993,67645,75364,74020,52379,35600,25979,17406,		
  
