报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产原值(万元),32247,--,31438,--,15549,--,14994,--,14289,--,13674,--,13053,12560,11505,10434,--,
累计折旧(万元),8849,--,7868,--,7427,--,6793,--,6396,--,5810,--,5195,4612,3605,2633,--,
固定资产净值(万元),23398,--,23571,--,8122,--,8201,--,7893,--,7864,--,7858,7947,7900,7801,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),23398,23397,23571,21818,8122,8191,8201,8056,7893,7788,7864,8048,7858,7947,7900,7801,4922,
在建工程(万元),4491,4438,4438,4127,15708,12495,11861,11476,11332,10422,9412,8864,7655,6026,4346,796,2270,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),495,499,499,409,409,414,418,536,539,432,434,439,443,420,434,449,415,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),158,165,193,348,208,259,194,127,146,145,160,175,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),166,121,121,98,113,115,114,131,130,101,98,126,114,94,113,23,1,
其他非流动资产(万元),23797,926,673,1790,2039,5541,1008,89,97,101,83,--,--,--,--,--,--,
非流动资产合计(万元),52504,29546,29495,28591,26600,27015,21796,20414,20137,18989,18050,17652,16070,14486,12793,9068,7608,
资产总计(万元),70713,71895,71726,68501,63573,62989,62168,60895,59567,59408,57497,28226,26995,25720,24435,22475,15059,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,2600,3237,1650,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,--,--,
应付账款(万元),4872,5411,5659,4436,2477,1983,2017,1776,2173,1927,1979,3349,2228,1883,2186,2431,3027,
预收账款(万元),995,683,1022,756,723,614,688,762,1015,679,316,1465,1845,1082,992,1152,905,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),265,252,290,202,200,196,212,195,197,186,224,184,181,193,153,124,106,
应交税费(万元),239,335,386,391,524,377,351,427,414,499,375,435,219,259,332,205,-317,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1457,1442,1444,24,23,20,19,16,14,14,15,15,15,15,14,13,997,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),7839,8123,8802,5809,3948,3189,3287,3175,3813,3306,2908,5449,6488,5931,6277,7163,6368,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),443,447,451,554,673,677,681,814,818,622,601,596,533,488,417,136,--,
递延所得税负债(万元),--,6,--,9,8,23,56,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),443,453,451,563,681,699,736,814,818,622,601,596,533,488,417,136,0,
负债合计(万元),8282,8576,9252,6371,4629,3888,4023,3990,4631,3928,3508,6044,7021,6419,6693,7298,6368,
实收资本(或股本)(万元),21248,21248,21248,21248,21120,21120,21120,21120,21120,9600,9600,7200,7200,7200,7200,7200,1800,
资本公积(万元),22103,21963,21822,21587,20298,20298,20298,20298,20298,31818,31818,3988,3988,3988,3988,3988,0,
减:库存股(万元),1417,1417,1417,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3553,3461,3393,3234,3058,2886,2771,2679,2482,2335,2186,2028,1807,1524,936,399,689,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),16943,18030,17428,16011,14422,14669,13639,12808,11035,11727,10385,8966,6979,6589,5618,3590,6201,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),62431,63319,62474,62129,58944,59101,58145,56905,54935,55480,53989,22182,19974,19301,17741,15177,8690,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),62431,63319,62474,62129,58944,59101,58145,56905,54935,55480,53989,22182,19974,19301,17741,15177,8690,
负债和所有者权益(或股东权益)总计(万元),70713,71895,71726,68501,63573,62989,62168,60895,59567,59408,57497,28226,26995,25720,24435,22475,15059,		
  
