报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2011-09-30,
可供出售金融资产(万元),46391,31185,34334,35729,38738,30616,34174,5020,5000,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),680,680,680,680,1088,1088,1088,1690,2035,--,--,--,--,
长期股权投资(万元),37971,35900,32460,40594,35287,33711,30182,21774,19961,21782,23408,22982,249188,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,560809,--,549240,--,530794,506948,475503,420219,366178,--,308506,--,
累计折旧(万元),--,301344,--,280088,--,263685,239274,194631,147490,108258,--,74281,--,
固定资产净值(万元),--,259465,--,269151,--,267109,267674,280872,272729,257920,--,234225,--,
固定资产减值准备(万元),--,9801,--,9893,--,9916,9958,7988,8004,7139,--,317,--,
固定资产(万元),244708,249664,260532,259258,254369,257193,257717,272884,264725,250781,237023,233907,241386,
在建工程(万元),14712,18891,6373,9949,4775,8861,7433,4687,4947,5495,9390,15561,9810,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10760,10885,11014,11188,10637,10538,10587,12025,12071,11848,10915,10960,12970,
开发支出(万元),--,--,--,--,--,--,--,--,149,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),30149,30633,29506,30233,27155,29126,28412,30619,25300,20709,--,18390,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),10628,9560,7742,7698,7266,7790,7235,8073,6767,4779,--,1311,--,
其他非流动资产(万元),1027,1430,1282,5824,1866,4019,12863,9431,15434,--,--,--,--,
非流动资产合计(万元),397025,388828,383924,401153,381180,382943,389690,366203,356389,315394,304008,303110,528460,
资产总计(万元),1697012,1553929,1560860,1435874,1425109,1096933,1089148,899127,793572,679800,646976,560819,929207,
短期借款(万元),--,--,--,--,15000,15000,32000,30000,--,--,--,--,5380,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),384916,221721,257919,166880,163360,265993,299904,246122,216376,162461,152674,91528,102623,
预收账款(万元),102847,93484,99459,89075,87229,76003,81371,53812,51821,48570,42359,51775,127872,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2111,2526,2143,7884,1814,2066,6743,5227,4853,4759,--,2376,--,
应交税费(万元),10023,14746,14790,12546,9154,17849,14108,13922,8683,11677,--,16408,--,
应付利息(万元),--,--,--,--,96,96,--,--,--,--,--,37,--,
应付股利(万元),1590,42282,411,481,2540,5109,470,227,539,687,--,346,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),63053,64352,60289,61258,61484,58879,43389,37743,30400,28342,24273,28853,67070,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1500,1500,1500,1500,1500,1500,1500,1500,51367,--,--,11000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),566040,440610,436511,339624,342177,442493,479483,388553,364038,256495,240926,202323,325087,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,24300,--,13545,
应付债券(万元),--,--,--,--,--,--,--,--,--,49757,49706,49654,--,
长期应付款(万元),4500,4500,4500,4500,6000,6000,6000,7500,9000,12000,--,13500,51845,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),44691,43988,44441,46075,50639,50817,57007,58323,25612,--,--,--,--,
递延所得税负债(万元),343,291,1078,1427,2097,149,2288,3,10,17,22,24,27,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,20930,--,18327,--,
非流动负债合计(万元),49534,48780,50019,52003,58736,56966,65296,65827,34622,82705,85803,81505,92909,
负债合计(万元),615574,489390,486530,391627,400913,499459,544779,454380,398660,339200,326730,283829,417996,
实收资本(或股本)(万元),186700,186700,186700,186700,186700,140000,140000,140000,140000,140000,140000,140000,408204,
资本公积(万元),427153,422453,422453,422453,422453,59859,59875,59725,59977,48177,44243,44243,77129,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),34447,34271,32325,30176,27049,26941,23445,17915,13463,9307,4483,4617,2306,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),361014,350465,360918,334245,314686,306258,249231,172409,131231,98165,85280,46861,23571,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1010343,994763,1005632,977857,957179,533505,479416,390049,344670,295648,274006,235721,511211,
少数股东权益(万元),71095,69776,68698,66390,67017,63969,64952,54698,50242,44951,46241,41269,--,
所有者权益(或股东权益)合计(万元),1081438,1064539,1074330,1044247,1024197,597474,544368,444747,394912,340600,320247,276990,511211,
负债和所有者权益(或股东权益)总计(万元),1697012,1553929,1560860,1435874,1425109,1096933,1089148,899127,793572,679800,646977,560819,929207,		
  
