报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
其他应收款(万元),2429,2391,2559,2692,2376,2285,3167,2487,2479,2065,2233,2220,2449,2011,2344,3208,2406,1359,1760,1902,2753,1925,2310,2165,3112,1983,2452,2823,1944,1507,1288,1453,1183,1001,1397,1238,846,846,935,1110,1295,762,524,6579,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
存货(万元),24750,22792,27139,25553,25617,23905,24264,24280,23926,21985,22220,21092,20623,18697,20899,17802,16105,15004,16746,14672,13533,13100,14853,13910,12719,11918,11577,9944,8613,8125,9334,9257,8345,7770,8252,8077,7306,6606,7940,6903,6109,5156,6238,5300,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
其他流动资产(万元),2238,1379,900,836,824,456,766,1174,1099,3410,828,991,1055,654,8414,1791,9000,6697,10000,8000,3000,60,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,22,3,5,
流动资产合计(万元),64022,69255,68013,65418,67126,69455,70272,68226,71339,74347,72145,72684,72590,74249,68656,62290,63959,66036,60438,57146,56210,58149,55437,55085,54270,56279,54962,57229,56266,55306,55630,57468,60686,61017,57197,56304,58775,59171,57085,57863,22038,23504,20093,21572,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,--,--,--,--,--,353,325,370,387,341,353,391,856,--,0,--,--,--,0,--,--,--,0,0,0,0,565,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
投资性房地产(万元),6574,6612,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
固定资产原值(万元),--,15613,--,19968,--,19659,--,17275,--,17262,--,3814,--,3753,--,3121,--,2720,--,2544,--,2444,--,2484,--,2402,--,1798,--,1618,--,1381,--,1346,--,1285,--,1268,--,1071,--,1025,852,--,
累计折旧(万元),--,2175,--,2769,--,2417,--,2099,--,1810,--,1654,--,1500,--,1573,--,1464,--,1348,--,1237,--,1210,--,1096,--,1041,--,956,--,884,--,814,--,734,--,652,--,586,--,524,439,--,
固定资产净值(万元),--,13438,--,17199,--,17242,--,15176,--,15452,--,2161,--,2253,--,1549,--,1256,--,1196,--,1207,--,1274,--,1307,--,758,--,662,--,497,--,532,--,552,--,617,--,485,--,501,413,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0,0,
固定资产(万元),13332,13438,17090,17199,17160,17242,15058,15176,15306,15452,2156,2161,2220,2253,1636,1549,1247,1256,1205,1196,1223,1207,1227,1274,1258,1307,824,758,633,662,491,497,521,532,519,552,587,617,479,485,498,501,413,355,
在建工程(万元),8800,6899,5343,4373,3766,2601,2280,2233,2244,1902,14602,14103,13475,13303,12515,12299,11794,11626,11556,11495,11387,11282,9939,9865,9824,9604,8590,6457,5569,5004,3967,3465,1855,1777,1060,1049,956,442,315,176,124,10,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
无形资产(万元),4345,4677,4486,4479,4204,3914,3704,3486,3662,3862,3128,3241,3219,3318,2608,2627,2682,2715,2518,2536,2554,2570,2588,2605,2607,2624,2641,2657,2673,2690,2707,2724,2738,2744,2751,2755,2753,2737,1740,1750,1761,1769,46,42,
开发支出(万元),749,686,1076,1306,1771,1970,1471,1723,1508,1122,1228,1008,962,750,517,395,138,81,73,33,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
长期待摊费用(万元),249,197,566,384,560,470,627,606,259,200,298,215,234,237,288,277,299,227,203,233,246,267,338,209,595,224,306,246,234,196,27,30,21,23,27,30,34,23,26,29,31,34,44,54,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
递延所得税资产(万元),4229,3842,3946,3671,3539,3245,3154,2976,2604,2566,2198,2010,1664,1684,1905,1677,1453,1422,764,904,780,717,731,630,779,717,685,672,656,599,643,509,388,297,175,167,159,171,154,108,128,104,96,55,
其他非流动资产(万元),909,454,--,107,--,160,--,542,--,496,--,392,--,90,474,287,402,388,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
非流动资产合计(万元),40187,37804,33507,32518,32000,30602,27294,27742,26582,26600,24609,24128,22774,22635,20942,20110,18016,17716,16320,16398,16190,16044,15175,14908,15432,14863,13387,11144,10155,10006,7835,7224,5522,5373,4532,4554,4489,3989,2713,2548,2542,2418,599,1071,
资产总计(万元),104209,107059,101520,97936,99126,100057,97565,95968,97921,100948,96755,96813,95364,96884,89598,82400,81975,83752,76758,73544,72400,74193,70612,69993,69702,71142,68349,68372,66421,65312,63465,64692,66208,66390,61729,60858,63264,63161,59798,60411,24580,25922,20692,22643,
短期借款(万元),3000,3000,3000,--,--,--,--,--,--,--,--,1600,1600,1600,1600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1355,1355,--,0,--,50,--,50,2600,3600,3000,1300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,1,--,0,0,0,0,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应付票据(万元),3887,3583,2663,3044,3574,3111,3109,2978,3201,6032,6146,6479,4697,2370,2869,2448,3592,3470,2458,2105,1886,921,2312,1778,1433,1600,640,639,--,--,--,0,--,--,--,0,--,--,--,488,199,1195,0,--,
应付账款(万元),7808,8222,7407,7179,5635,7135,9091,8012,10560,8542,8383,6145,7119,10168,8623,5670,5452,6814,5117,4675,3968,5973,4517,4218,3657,4438,5176,4623,3566,3118,2694,3449,3699,3566,3254,2976,2973,3485,2805,3495,4061,3469,2525,4715,
预收账款(万元),3289,3005,3533,3168,5540,4173,3330,2398,1968,1775,1876,1930,1909,1531,3728,3344,2993,3359,3855,2480,1789,1865,2261,2664,2538,2844,2016,1924,1532,682,1549,1625,1458,1555,625,609,1015,411,324,147,303,413,1684,2086,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),1090,1140,1063,1053,979,1018,1017,994,900,953,1028,888,958,1145,963,938,848,956,742,726,692,677,636,389,631,589,473,358,271,489,448,422,356,445,380,308,291,432,352,378,254,351,313,197,
应交税费(万元),1279,1820,524,511,571,481,239,471,510,1581,674,759,770,1065,479,377,162,714,251,56,167,380,-111,-328,-28,119,-334,-183,93,453,-362,-81,105,507,109,-122,-12,244,-55,172,136,524,421,643,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,3,4,4,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,6,6,--,0,--,0,--,0,0,0,0,--,
应付股利(万元),--,--,--,127,--,--,--,--,--,--,--,1756,--,--,--,34,--,--,--,612,--,--,--,680,--,--,--,811,--,--,--,680,--,--,--,0,--,--,--,0,0,0,1595,955,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
其他应付款(万元),1245,2593,945,543,1054,1593,398,446,651,1484,1261,1047,1194,1478,861,816,402,681,1482,1058,1236,1903,354,331,320,192,177,128,258,152,145,75,164,125,128,211,237,236,324,194,103,57,41,278,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,261,555,471,
流动负债合计(万元),21599,23363,19136,15625,17354,17511,17184,15300,17790,20367,19368,20606,18251,19362,19128,13626,13449,15993,13903,11712,9738,11719,9970,9731,8552,9782,8147,8300,5720,4894,4473,6171,7143,7562,4496,3983,4504,4858,3750,4924,7657,9871,10134,10645,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,60,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
长期递延收益(万元),2745,2825,2881,2871,2942,2956,2884,2884,2819,2776,2072,1672,1549,1049,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),73,73,56,56,56,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1049,670,670,670,650,450,450,450,300,300,300,670,300,300,300,300,300,300,300,300,--,0,--,--,--,0,0,0,0,--,
非流动负债合计(万元),2817,2898,2938,2928,2998,3005,2884,2884,2819,2776,2072,1672,1549,1049,1049,670,670,670,650,450,450,450,300,300,300,670,300,300,300,300,300,300,300,300,--,0,--,--,--,0,0,0,0,60,
负债合计(万元),24416,26260,22073,18553,20351,20516,20067,18184,20610,23143,21440,22278,19800,20411,20177,14296,14119,16663,14553,12162,10188,12169,10270,10031,8852,10452,8447,8600,6020,5194,4773,6471,7443,7862,4496,3983,4504,4858,3750,4924,7657,9871,10134,10705,
实收资本(或股本)(万元),22060,22060,22060,22060,22060,22060,22060,22050,22111,22066,21946,21946,21945,21945,21871,21871,10936,10936,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,10858,8108,8108,3000,3000,
资本公积(万元),31328,31328,31328,31328,31328,31328,31058,30923,31143,30734,29227,28834,28411,28037,27254,26737,37156,36639,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,35737,948,948,949,1,
减:库存股(万元),--,--,--,--,--,--,--,--,704,704,125,125,125,125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6198,6198,5945,6014,5945,5945,5794,5870,5647,5647,5631,5670,4995,5203,4647,4662,4669,3920,3612,3652,3730,3063,3170,3222,3292,2717,2817,2903,2965,2366,2359,2473,2534,2158,2257,2302,1790,1790,1722,1709,1089,1089,2445,1768,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
未分配利润(万元),20064,21049,20004,19866,19308,20056,18469,18812,18977,19903,18470,18027,20140,21176,15373,14542,14990,15469,12013,11132,11867,12329,10535,10138,10928,11348,10453,10227,10794,11158,9739,9155,9637,9776,8381,7979,10374,9917,7732,7183,6778,5906,4163,6538,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,-3,-2,-2,-2,-1,-1,-1,-5,-6,-2,-2,-0,-0,-1,-1,-0,-0,-0,-1,-1,-0,-0,-0,0,0,0,0,--,
归属于母公司股东权益合计(万元),79662,80647,79349,79277,78654,79402,77394,77668,77185,77658,75163,74365,75379,76249,69143,67810,67748,66963,62218,61378,62190,61985,60300,59950,60808,60658,59863,59725,60353,60118,58692,58222,58765,58528,57232,56875,58759,58302,56048,55487,16922,16051,10558,11307,
少数股东权益(万元),131,152,98,106,121,139,104,116,127,146,151,169,184,225,279,295,108,126,-13,4,22,38,42,12,41,32,39,47,47,--,--,0,--,--,--,0,--,--,--,0,0,0,0,630,
所有者权益(或股东权益)合计(万元),79793,80798,79447,79383,78775,79541,77498,77784,77312,77804,75314,74534,75564,76474,69422,68105,67856,67089,62205,61382,62213,62024,60342,59962,60849,60690,59902,59772,60401,60118,58692,58222,58765,58528,57232,56875,58759,58302,56048,55487,16922,16051,10558,11938,
负债和所有者权益(或股东权益)总计(万元),104209,107059,101520,97936,99126,100057,97565,95968,97921,100948,96755,96813,95364,96884,89598,82400,81975,83752,76758,73544,72400,74193,70612,69993,69702,71142,68349,68372,66421,65312,63465,64692,66208,66390,61729,60858,63264,63161,59798,60411,24580,25922,20692,22643,		
  
