报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),862,877,891,906,911,917,945,945,995,830,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),790,641,577,655,719,815,887,1411,1412,938,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),570,494,422,423,472,466,347,235,254,105,
其他非流动资产(万元),--,--,0,--,7,--,92,--,--,14060,
非流动资产合计(万元),19836,17130,16915,16969,17198,17354,17541,17787,18265,17002,
资产总计(万元),88390,79901,71706,71132,71123,72491,63874,55981,49074,46172,
短期借款(万元),22203,12694,3974,8274,11273,10584,8384,12579,10999,6980,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),6056,11360,11685,10382,6554,7753,8424,2208,--,--,
应付账款(万元),11645,8682,9681,17115,18695,21280,14302,10470,6537,8135,
预收账款(万元),853,780,836,948,1156,927,1511,1156,4491,7982,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1044,883,756,865,766,852,754,646,604,541,
应交税费(万元),1124,1320,584,1281,1142,1145,1581,1433,1047,839,
应付利息(万元),--,19,19,19,--,23,24,38,36,19,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1328,1007,1019,1260,1357,1118,1088,1269,1238,1384,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,1100,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),44254,36746,28551,40144,40943,43681,36069,30898,24952,25880,
长期借款(万元),--,0,--,2883,3002,3120,3357,3831,5505,1300,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,2883,3002,3120,3357,3831,5505,1300,
负债合计(万元),44254,36746,28551,43027,43944,46801,39426,34729,30457,27180,
实收资本(或股本)(万元),31200,31200,24000,18000,18000,18000,18000,18000,5268,4390,
资本公积(万元),9535,9535,10735,1452,1452,1452,1452,1452,6777,7655,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),926,926,926,926,550,550,550,249,1032,695,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),2504,1534,7541,7777,7171,5706,4453,1547,5542,6251,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),44136,43155,43154,28105,27179,25691,24447,21252,18617,18992,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),44136,43155,43154,28105,27179,25691,24447,21252,18617,18992,
负债和所有者权益(或股东权益)总计(万元),88390,79901,71706,71132,71123,72491,63874,55981,49074,46172,		
  
