报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),133032,73635,2997,4593,2579,4266,1611,1138,470,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),542176,482386,490416,525041,314531,238954,278526,222347,153692,161728,130740,157310,140334,121369,129162,127770,109515,99058,65646,107331,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4210,4210,2320,2320,2320,2320,2020,500,--,500,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,500,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),99,1429,1459,1488,1521,1540,1594,1699,1756,1811,1901,1927,1958,1985,2038,2040,2075,2159,2287,2394,
固定资产原值(万元),--,220746,--,201231,--,170863,155865,--,87835,--,--,--,--,--,--,--,--,52324,42210,--,
累计折旧(万元),--,64228,--,56051,--,49810,43254,--,31870,--,--,--,--,--,--,--,--,12962,10001,--,
固定资产净值(万元),--,156518,--,145179,--,121053,112611,--,55965,--,--,--,--,--,--,--,--,39362,32209,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),165293,156518,156357,145179,122138,121053,112611,61284,55965,56912,51848,53012,51019,49339,50678,51218,43390,39362,32209,28297,
在建工程(万元),41174,32696,24400,15275,21603,13698,8966,23167,14534,9049,4923,7215,4530,4331,3433,4561,4777,1636,1561,1407,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,46,--,25,--,16,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),21374,21420,21519,21703,22080,19032,13397,11975,6649,2826,2876,2906,2939,2936,2968,3002,2991,3056,2975,2180,
开发支出(万元),182,182,182,182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),2481,2481,2481,2481,2481,2481,2056,2056,2056,2056,1904,1904,1904,1904,1904,1904,1904,1904,1904,--,
长期待摊费用(万元),7957,7513,6726,6434,7044,6936,3825,2558,5341,4573,4380,3890,3799,3506,3497,3343,2799,1664,1185,152,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3829,2632,2590,2996,2464,2588,2561,1891,1543,1311,1125,1501,967,899,711,959,700,718,744,483,
其他非流动资产(万元),26182,27378,21365,24150,29438,21899,15205,4714,8744,2377,--,2724,--,--,--,--,--,--,--,--,
非流动资产合计(万元),272781,256458,239399,222208,211089,191547,162235,109845,97089,81415,68957,75079,67116,64900,65276,67026,58678,50499,42880,34912,
资产总计(万元),814957,738844,729815,747249,525620,430501,440761,332192,250781,243143,199697,232389,207450,186270,194437,194796,168193,149557,108526,142243,
短期借款(万元),95833,87045,78290,83501,122239,106574,114786,80046,61806,62759,40834,59719,54523,58235,57553,53165,38925,35397,12477,13208,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),93,--,--,--,--,200,881,328,552,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),21089,19671,20573,22083,15394,13191,16309,12154,7570,10024,19395,13866,6716,4026,6441,7668,4294,6799,4153,2800,
应付账款(万元),104452,65716,68690,90347,79992,50225,58090,56125,35901,40000,24055,38687,34444,30442,37965,36548,37917,32254,24440,36250,
预收账款(万元),1528,1054,1073,996,1127,537,736,434,575,446,105,143,81,172,103,797,47,120,238,1317,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),14401,10790,11746,15510,12683,8720,10418,10266,5243,6326,2682,4672,6036,3478,2627,3525,2050,2459,2029,836,
应交税费(万元),6265,3935,3872,6956,8002,3293,5424,4709,2971,3133,575,5203,2950,2218,1206,4262,3384,2187,1736,3202,
应付利息(万元),2937,2292,1415,742,118,144,419,--,--,--,--,--,130,--,--,105,--,--,--,--,
应付股利(万元),--,8611,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1295,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2195,2146,3699,2833,2083,1861,1295,2072,852,1954,235,280,270,621,855,430,1047,613,5154,24363,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1578,1443,1308,1157,3293,3288,1462,--,--,1600,2130,2752,4669,5087,4880,8356,5919,3025,2831,4161,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,12508,12287,11940,--,--,--,--,--,--,--,
流动负债合计(万元),250371,202704,190666,224123,244931,188032,209819,166134,115471,126243,102519,137610,121760,104281,111630,114854,93583,82854,54353,86136,
长期借款(万元),10225,10617,10689,11094,20192,12871,10250,--,--,--,1200,1706,2179,2905,3847,3608,5439,6195,9276,10400,
应付债券(万元),79322,79277,79241,79214,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,591,--,125,308,18,305,--,834,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3833,3966,3974,4007,--,3250,3132,857,--,925,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),13,8,--,--,--,--,--,1,1,235,--,--,--,--,--,--,--,--,757,603,
其他非流动负债(万元),--,--,--,--,4057,--,--,25,912,--,393,563,-379,-413,-448,-484,-287,-583,-523,-675,
非流动负债合计(万元),93392,93868,93903,94315,24249,16121,13382,883,912,1160,1593,2269,2392,2492,3525,3432,5170,5917,9511,11162,
负债合计(万元),343763,296572,284569,318438,269180,204153,223200,167017,116384,127403,104112,139878,124151,106773,115155,118287,98753,88771,63864,97298,
实收资本(或股本)(万元),40001,40001,40001,40001,36000,36000,36000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,8247,8000,
资本公积(万元),137343,137343,135212,134919,0,0,0,--,--,--,--,--,--,--,--,--,--,--,1982,5383,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),17498,17498,17498,17498,12516,12516,12516,7500,5619,5613,4012,3864,2377,1672,1631,1546,1034,702,823,823,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),276662,246686,251780,235554,208164,178421,171054,146251,117309,98834,79859,76628,68995,65895,65879,62953,56094,46760,34614,27119,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,-3637,--,-3286,-2980,-3074,-3070,-3227,-2989,-2687,-1676,-1005,-973,
归属于母公司股东权益合计(万元),469005,439739,443519,427159,254863,224851,216927,164944,134290,115633,95585,92511,83298,79497,79282,76509,69440,60785,44662,40352,
少数股东权益(万元),2189,2534,1727,1651,1577,1498,634,231,107,108,--,--,--,--,--,--,--,--,--,4593,
所有者权益(或股东权益)合计(万元),471194,442272,445246,428811,256440,226349,217561,165175,134398,115741,95585,92511,83298,79497,79282,76509,69440,60785,44662,44945,
负债和所有者权益(或股东权益)总计(万元),814957,738844,729815,747249,525620,430501,440761,332192,250781,243143,199697,232389,207450,186270,194437,194796,168193,149557,108526,142243,		
  
