报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),41304,42600,44257,45845,48267,49906,55699,57530,53352,
在建工程(万元),7131,7000,6596,6211,3429,729,55,269,874,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1739,1517,1538,1549,1574,1535,1529,1555,1597,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),326,301,314,316,185,535,223,194,121,
其他非流动资产(万元),1548,--,313,209,211,249,--,--,--,
非流动资产合计(万元),52049,51418,53018,54132,53665,52953,57506,59548,55944,
资产总计(万元),294391,295262,151385,144372,124337,121393,116909,109610,107134,
短期借款(万元),4000,8149,8965,4000,10547,6500,6740,4268,13932,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,121,651,1531,1463,2213,518,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),47191,47740,33658,31886,28054,25529,22461,25901,23027,
预收账款(万元),539,319,420,692,54,64,99,251,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2121,2037,2960,4461,2780,3255,2763,2391,1965,
应交税费(万元),2592,2180,1580,2059,1721,1617,763,1064,872,
应付利息(万元),1,1,1,14,11,13,145,15,25,
应付股利(万元),0,0,0,0,0,0,0,189,2697,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),701,638,405,1065,1134,762,943,473,570,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2150,2279,1161,1732,1473,2375,4751,4920,3133,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),59294,63465,49801,47439,47237,42328,39185,39472,46221,
长期借款(万元),2572,4394,4944,5156,1160,1623,3485,6373,6132,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,56,252,1066,2234,3296,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),109,104,93,93,85,79,60,25,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2681,4498,5037,5250,1302,1954,4612,8632,9428,
负债合计(万元),61975,67963,54839,52689,48539,44282,43797,48104,55649,
实收资本(或股本)(万元),40180,40180,31300,31300,31300,31300,31300,31300,30685,
资本公积(万元),131502,131502,14171,14171,14171,14171,14171,14171,5065,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),7043,7043,7043,7043,4981,4981,3525,2231,3193,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),53326,47358,42449,37466,24546,26206,24488,14212,12725,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),232416,227299,96546,91683,75798,77111,73112,61505,51485,
少数股东权益(万元),0,0,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),232416,227299,96546,91683,75798,77111,73112,61505,51485,
负债和所有者权益(或股东权益)总计(万元),294391,295262,151385,144372,124337,121393,116909,109610,107134,		
  
