报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
存货(万元),49756,49236,64246,49200,45422,47453,14948,10490,11407,17071,18935,12652,16405,21094,19488,7849,6862,10693,--,16443,15910,19729,14692,9588,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他流动资产(万元),51326,51436,50713,50914,50710,51101,40854,20634,--,1821,--,--,--,42716,2,4,6,202,--,0,23,679,762,--,
流动资产合计(万元),418976,410200,431544,446065,461557,496742,344101,317527,352441,329001,287928,316939,354632,344357,289462,294984,305825,209715,--,219068,189677,129910,95722,48240,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),100669,100670,100631,100629,100620,93618,86916,78916,73916,63916,46416,33916,8916,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),29443,29546,15364,15432,15720,15658,18785,14725,9392,4413,3575,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3002,3033,3064,3094,3125,3156,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,112657,--,97398,--,96577,--,77178,--,73308,--,71229,--,70482,--,70432,--,60793,--,60522,59945,43817,24999,12568,
累计折旧(万元),--,32060,--,29600,--,27183,--,20985,--,18999,--,17157,--,15315,--,13330,--,11268,--,9670,7831,4493,2114,743,
固定资产净值(万元),--,80596,--,67798,--,69393,--,56192,--,54309,--,54072,--,55167,--,57102,--,49525,--,50852,52114,39324,22885,11825,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),80362,80596,66991,67798,68823,69393,57592,56192,53910,54309,53220,54072,54869,55167,56370,57102,57942,49525,--,50852,52114,39324,22885,11825,
在建工程(万元),39054,38635,26655,25653,19473,13413,7629,8787,9630,7071,3884,5599,5529,4532,3416,3379,3218,3186,--,2909,1025,13118,15426,1376,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
无形资产(万元),11137,11312,12489,12640,13898,12948,12790,12972,12903,13089,13187,13189,12579,12711,10782,11019,6313,6355,--,6031,5812,5798,1173,2065,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
商誉(万元),57449,57449,57449,57449,57449,57449,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
长期待摊费用(万元),11997,12327,9094,9126,9901,9483,472,519,97,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4550,6100,4881,4272,4276,4123,4094,3735,3394,3175,2329,2335,2262,1412,1661,879,1261,1085,--,964,463,144,74,62,
其他非流动资产(万元),16854,8388,23586,22618,21838,14387,72654,15842,7730,7748,7812,4309,2739,2389,4137,2604,7417,5609,--,5256,5041,3864,--,--,
非流动资产合计(万元),354518,348057,320204,318712,315124,293628,260932,191689,170972,153721,130423,113420,86894,76210,76367,74983,76152,65760,--,66011,64456,62248,39558,15328,
资产总计(万元),773494,758256,751748,764776,776681,790370,605033,509217,523413,482722,418351,430359,441526,420567,365829,369967,381977,275475,271114,285079,254132,192157,135280,63568,
短期借款(万元),134129,123246,117634,110687,118654,120240,56365,62280,49060,60290,44290,52610,57180,49540,64770,67470,73270,78205,--,73873,57847,45560,33400,20340,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),16000,6900,17480,22860,16730,13930,9500,9950,21590,19240,14810,24710,27370,22473,17913,27950,22640,--,--,19800,6000,--,2500,1480,
应付账款(万元),47224,54996,48638,44953,41574,53773,39491,30776,33082,31609,42051,37989,35246,37694,64303,57761,47628,56007,--,61621,53949,45808,29476,20093,
预收账款(万元),2380,2972,1167,921,1854,2175,--,--,--,46,680,505,1178,424,4445,1041,2730,901,--,149,676,336,1877,1073,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2780,4542,2753,2278,2544,4097,1545,1992,1945,3502,1740,1604,1833,2362,1312,1438,1396,1675,--,1471,2851,1574,1662,841,
应交税费(万元),8807,10096,13565,14163,13559,9599,3437,6847,6179,6667,2586,5106,3561,1953,1389,5275,5991,6614,--,4903,2310,5342,2792,138,
应付利息(万元),6153,3578,8627,5855,3633,3099,7382,5141,2975,882,4591,3250,1908,536,112,118,145,142,--,71,105,72,34,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3206,2836,3691,2969,3492,1959,93,89,100,119,5,7,46,65,88,173,585,143,--,3229,1578,1699,6256,1500,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),20959,20404,18060,10812,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他流动负债(万元),119836,119806,89871,79866,79910,99889,139777,79871,79790,39875,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
流动负债合计(万元),361474,349375,321486,295365,281949,308760,257591,196945,194720,162230,110753,125780,128322,115047,154332,161225,154385,143687,--,165117,125318,100391,77997,45464,
长期借款(万元),23629,30598,37779,51183,42749,39285,33004,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),114255,114190,129410,129371,129544,129517,79626,79599,79573,79547,79522,79497,79472,79448,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1041,1045,1000,1000,1000,1000,2500,2500,2500,2500,2500,2500,2500,2500,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),380,380,--,--,529,529,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),139306,146214,168189,181554,173821,170331,115130,82099,82073,82047,82022,81997,81972,81948,0,0,0,0,--,0,0,0,0,0,
负债合计(万元),500780,495589,489675,476919,455770,479092,372720,279044,276793,244277,192775,207777,210295,196995,154332,161225,154385,143687,143662,165117,125318,100391,77997,45464,
实收资本(或股本)(万元),62860,62860,62860,62860,62860,62860,61400,61400,61400,61400,61400,61400,61400,61400,61400,61400,61400,52500,--,52500,52500,52500,10120,9406,
资本公积(万元),91937,91937,91937,91937,120610,120610,83874,83874,83874,83874,83874,83874,83874,83874,83874,83874,83874,4584,--,4584,4584,4584,16226,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),20940,20940,20940,20940,20940,20940,17394,17394,17394,17394,12457,12457,12903,12457,11364,11364,11364,11364,--,6970,6970,2922,3074,870,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),64597,56076,60260,86751,82094,73758,65846,63742,83882,75668,67874,64851,73055,65842,54858,52103,70953,63340,--,55908,64760,31761,27863,7828,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),241145,232719,237323,263698,287219,278790,228837,226672,246620,238445,225576,222582,231231,223572,211496,208741,227591,131788,127451,119962,128814,91767,57283,18104,
少数股东权益(万元),31570,29948,24749,24159,33692,32488,3476,3500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),272714,262667,262072,287857,320912,311278,232313,230172,246620,238445,225576,222582,231231,223572,211496,208741,227591,131788,127451,119962,128814,91767,57283,18104,
负债和所有者权益(或股东权益)总计(万元),773494,758256,751748,764776,776681,790370,605033,509217,523413,482722,418351,430359,441526,420567,365829,369967,381977,275475,271114,285079,254132,192157,135280,63568,		
  
