报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
长期递延收益(万元),1162,1202,1241,1281,1015,1079,1112,1240,--,60,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,1,6,1,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,582,--,7,11,
非流动负债合计(万元),1162,1202,1241,1281,1015,1079,1112,1240,583,4566,6008,11,
负债合计(万元),15314,20562,24013,25960,27428,26906,26198,32506,32149,29447,34352,27920,
实收资本(或股本)(万元),15000,15000,10000,10000,7500,7500,7500,7500,7500,7500,7000,508,
资本公积(万元),72029,72029,77029,77029,17487,17487,17487,17487,17381,17381,13209,13162,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),4808,4639,4426,4241,4097,3719,3583,3113,2724,2573,2241,1748,
盈余公积(万元),954,954,954,954,618,618,618,269,100,100,2,254,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),52887,47575,47022,42240,37091,28113,24051,12589,7532,5878,34,11452,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),145678,140197,139431,134464,66793,57437,53239,40959,35237,33433,22485,27124,
少数股东权益(万元),34143,32181,30247,29082,26828,21462,19771,15822,13864,13102,10664,11402,
所有者权益(或股东权益)合计(万元),179821,172378,169678,163546,93622,78899,73009,56781,49101,46534,33149,38525,
负债和所有者权益(或股东权益)总计(万元),195136,192940,193690,189506,121049,105804,99208,89288,81251,75982,67501,66445,		
  
