报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),2187,805,2828,2442,1691,1357,1,15,--,37,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
流动资产合计(万元),238953,232962,242683,224238,229892,233656,236408,98706,83740,87868,81439,79630,47994,48519,47964,45637,45178,46706,44737,42438,42222,43018,42164,41615,41541,40315,40578,43457,16800,14917,13128,8856,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),3379,3381,2002,2019,2024,2049,2006,2068,6339,2733,2804,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),--,116403,--,110788,--,101292,--,61866,--,57187,--,46791,--,27121,--,26220,--,25199,--,16188,--,15832,--,15443,--,15288,--,14811,0,10815,9122,--,
累计折旧(万元),--,58802,--,56090,--,50538,--,22583,--,20421,--,16021,--,7074,--,6400,--,5603,--,4926,--,4422,--,3979,--,3406,--,2816,0,2459,1872,--,
固定资产净值(万元),--,57601,--,54698,--,50754,--,39283,--,36765,--,30770,--,20047,--,19820,--,19596,--,11262,--,11410,--,11464,--,11882,--,11995,0,8356,7250,--,
固定资产减值准备(万元),--,27,--,30,--,30,--,31,--,31,--,96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产(万元),56361,57574,55717,54668,54399,50724,39114,39252,36941,36734,31162,30674,19773,20047,19540,19820,19898,19596,11298,11262,11340,11410,11398,11464,11751,11882,12181,11995,8453,8356,7250,5604,
在建工程(万元),4410,3107,4859,3672,2149,814,1490,1007,931,1460,856,885,494,705,991,673,480,377,7536,6480,6194,4963,2403,1375,1365,1024,122,289,2081,1808,258,144,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
固定资产清理(万元),1,--,--,--,--,--,80,14,15,--,--,6,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),4223,4165,3979,4083,4125,4008,3658,3617,3631,3652,1269,1286,1037,1049,1061,1073,1086,1098,1021,1028,1036,1043,1050,1058,1065,1073,1079,1084,1091,1098,1104,1129,
开发支出(万元),8,10,11,11,4,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
商誉(万元),102980,105856,107098,106987,108460,106016,32519,32517,32516,32512,31909,31904,114,127,133,143,145,143,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
长期待摊费用(万元),7087,6728,5439,4055,4134,3721,2429,2292,2190,1835,1383,1439,48,8,9,10,9,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),1589,1743,2280,2154,2321,2060,493,437,386,349,359,303,48,76,136,258,94,95,147,96,80,60,54,32,36,40,37,39,35,23,23,--,
其他非流动资产(万元),8671,4540,3625,6034,4101,4048,--,736,985,1038,1139,1161,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
非流动资产合计(万元),188708,187102,185010,183683,181716,173445,81789,81941,83934,80315,70881,67658,21513,22012,21870,21978,21712,21309,20002,18866,18650,17477,14905,13929,14217,14019,13420,13407,11661,11285,8635,6877,
资产总计(万元),427661,420064,427693,407921,411608,407100,318197,180647,167675,168183,152320,147288,69507,70531,69835,67614,66890,68015,64738,61303,60872,60495,57069,55544,55759,54333,53998,56864,28461,26202,21763,15732,
短期借款(万元),17089,10078,7425,4510,4085,9110,6087,9087,6084,6083,5920,4123,84,368,378,307,--,--,--,--,--,0,--,--,--,--,800,4500,5221,4528,3000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),19260,19539,19341,16494,14737,12857,12934,11279,12250,11900,8245,8087,2740,2616,3025,2995,3138,3994,3356,1592,1901,2125,1235,--,390,390,--,--,0,--,--,--,
应付账款(万元),48263,45740,54471,47596,43093,47291,29161,27086,22479,25849,22433,22156,2168,3274,3100,2264,2227,2946,2298,2697,2686,2421,2037,3153,2911,2437,3061,3010,2584,2200,1701,1607,
预收账款(万元),3559,3366,5131,6623,3788,3150,1949,1492,1198,1109,1319,1693,842,797,959,1043,648,664,866,871,649,719,799,736,671,530,507,489,160,379,519,334,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),6414,8273,6801,6382,6007,8405,1605,1289,1261,1693,1214,1102,38,246,73,62,39,19,37,21,20,6,19,25,18,--,14,7,13,--,--,8,
应交税费(万元),9357,9772,11511,10237,10676,10826,1316,1205,805,1196,1503,806,80,207,577,674,463,325,700,449,121,515,262,546,401,575,473,315,172,-85,474,105,
应付利息(万元),74,79,24,35,21,32,82,88,79,70,91,52,38,42,33,35,36,37,23,22,22,23,24,2,2,4,3,9,15,13,5,4,
应付股利(万元),4,4,4,4,4,491,545,293,293,293,293,1586,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,556,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),32812,34272,36432,34009,48098,46160,4061,6179,6041,6343,4133,3799,633,686,564,954,896,1400,584,572,673,700,826,837,742,772,943,1700,1040,953,537,1407,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),658,1645,3334,3382,3432,2661,209,533,988,1595,2180,2548,114,128,134,144,145,144,142,82,82,85,84,81,86,84,88,96,95,90,69,--,
其他流动负债(万元),49,49,79,649,317,420,80,80,80,49,49,49,49,49,49,49,49,49,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),137538,132818,144550,129920,134256,141404,58029,58610,51557,56179,47378,46000,6785,8413,8892,8525,7640,9577,8005,6307,6156,6594,5285,5379,5220,4791,5888,10126,9299,8079,6304,6022,
长期借款(万元),4966,4708,4867,5327,5680,2798,5248,5239,3889,1927,1980,2044,1886,1786,1794,1713,1763,1790,1805,1842,1421,1492,1490,1452,1570,1548,1578,1735,1742,1678,1303,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,55,262,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
预计非流动负债(万元),--,--,55,63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),1792,1918,1965,2020,1764,1783,2140,2160,729,778,670,644,500,512,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),409,412,322,324,326,327,329,331,333,335,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,154,330,393,442,491,541,--,--,522,464,476,488,485,485,485,485,--,--,--,--,--,--,0,--,--,--,
非流动负债合计(万元),7167,7037,7209,7734,7770,4909,7871,8060,5344,3482,3196,3491,2386,2298,2316,2178,2239,2279,2290,2327,1906,1977,1490,1452,1570,1548,1578,1735,1742,1678,1303,--,
负债合计(万元),144705,139856,151759,137654,142026,146313,65900,66669,56902,59660,50575,49491,9171,10711,11208,10703,9879,11856,10295,8634,8062,8571,6775,6831,6790,6339,7466,11862,11041,9756,7607,6022,
实收资本(或股本)(万元),45345,45345,45345,45345,25192,25192,25192,20472,20472,20472,20472,20472,16152,16152,16152,16152,16152,16152,16152,16152,16152,16152,16152,16152,8974,8974,8974,8974,6724,6724,6724,6300,
资本公积(万元),159644,159644,159644,159644,179708,179907,179907,50375,50375,50375,49943,49943,19117,19117,19117,19117,19117,19117,19117,19117,19117,19117,19117,19117,26303,26303,26303,26303,2453,2453,2453,1805,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),3580,3580,3300,3300,3300,3300,2806,2806,2806,2806,2368,2368,2368,2368,1976,1976,1976,1976,1588,1588,1588,1588,1173,1173,1173,1173,759,759,759,759,487,251,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),69917,64785,57678,50616,48010,40906,35422,31435,30012,28093,25661,22151,21554,20753,19454,17549,17807,17104,16056,14495,14744,13896,12821,11391,11543,10723,9495,7981,6784,5983,4035,1355,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-331,-156,-146,-159,-186,-245,-244,-185,-210,-267,-179,-215,-136,260,-56,-110,-11,--,
归属于母公司股东权益合计(万元),273476,271258,265284,259800,258334,251034,242872,104749,103241,101250,97932,94291,58511,57940,56368,54638,54906,54190,52728,51108,51357,50569,49054,47566,47814,46957,45394,44275,16664,15808,13688,9711,
少数股东权益(万元),9480,8950,10650,10467,11249,9753,9424,9229,7532,7272,3813,3506,1825,1880,2259,2274,2105,1969,1715,1562,1454,1355,1240,1147,1155,1038,1137,727,756,638,468,--,
所有者权益(或股东权益)合计(万元),282956,280208,275934,270268,269583,260787,252296,113977,110773,108522,101745,97797,60336,59820,58627,56912,57010,56159,54443,52670,52810,51924,50294,48713,48968,47995,46532,45002,17420,16446,14156,9711,
负债和所有者权益(或股东权益)总计(万元),427661,420064,427693,407921,411608,407100,318197,180647,167675,168183,152320,147288,69507,70531,69835,67614,66890,68015,64738,61303,60872,60495,57069,55544,55759,54333,53998,56864,28461,26202,21763,15732,		
  
