报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产原值(万元),--,10600,--,10206,--,9600,8771,--,--,--,--,
累计折旧(万元),--,5330,--,5061,--,4830,4536,--,--,--,--,
固定资产净值(万元),--,5271,--,5145,--,4770,4234,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),5396,5271,5019,5145,4673,4770,4234,4636,4896,5426,3758,
在建工程(万元),2883,2513,--,--,182,--,527,485,485,400,230,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2241,2184,2024,2040,2055,2071,2102,2164,2226,2289,1592,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),248,262,264,271,278,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),638,623,574,546,507,523,533,532,583,562,421,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),11536,10985,8016,8139,7834,7505,7542,8161,8541,9018,6153,
资产总计(万元),78824,78738,77798,78751,56475,52927,53899,52009,48829,46482,37786,
短期借款(万元),1800,2700,2700,2700,4200,4200,3200,3400,3200,1500,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),11742,11722,10783,13605,11571,10295,12033,16476,16836,19509,19017,
预收账款(万元),10329,9934,10800,8459,8406,7425,5612,1927,1705,364,14,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),123,115,208,289,246,53,289,282,328,338,323,
应交税费(万元),221,458,96,886,450,598,1896,2162,1745,1960,1538,
应付利息(万元),2,3,3,3,5,5,4,5,5,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1919,1571,1244,840,835,722,762,339,235,364,482,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),26136,26503,25833,26782,25713,23298,23796,24591,24054,24036,21374,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),104,102,99,98,70,67,69,62,59,68,67,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),303,307,311,314,317,321,328,342,355,365,371,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),408,409,410,412,387,388,397,404,414,433,438,
负债合计(万元),26544,26913,26243,27193,26100,23686,24193,24996,24468,24469,21812,
实收资本(或股本)(万元),13200,13200,8800,8800,6600,6600,6600,6600,6600,6600,5400,
资本公积(万元),18042,18042,22442,22442,5630,5630,5630,5630,5630,5630,3047,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1741,1713,1659,1630,1531,1482,1394,1110,839,524,265,
盈余公积(万元),2982,2982,2982,2982,2561,2561,2561,2155,1786,1440,1028,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),16316,15890,15673,15704,14054,12967,13521,11517,9506,7819,6203,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),52280,51826,51556,51557,30376,29240,29706,27013,24361,22014,15943,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,31,
所有者权益(或股东权益)合计(万元),52280,51826,51556,51557,30376,29240,29706,27013,24361,22014,15974,
负债和所有者权益(或股东权益)总计(万元),78824,78738,77798,78751,56475,52927,53899,52009,48829,46482,37786,		
  
