报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2359,2359,2359,2359,1844,1483,612,612,1373,1042,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18206,17370,17693,15873,12553,11219,6940,5372,4269,2320,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),65836,65000,48923,47102,43268,41268,36119,34551,16446,14165,
少数股东权益(万元),3645,3471,2196,2144,2378,748,266,254,408,340,
所有者权益(或股东权益)合计(万元),69482,68471,51119,49246,45645,42016,36384,34805,16854,14505,
负债和所有者权益(或股东权益)总计(万元),184842,184184,158572,152647,124799,92614,94959,74467,47138,30941,		
  
