报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付账款(万元),25694,23176,29713,30574,32605,22648,30299,18131,17015,13818,17571,7229,5759,5686,13405,11066,11469,4023,
预收账款(万元),16912,19684,15337,17961,16008,15828,14854,24741,30571,40081,42742,49967,53447,67546,67780,67224,40201,13527,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),672,604,1286,676,576,568,2041,1599,1588,381,2486,1397,1362,208,2391,1683,1169,709,
应交税费(万元),1368,1085,1833,791,-3159,2258,3059,2005,2671,567,2620,1845,1279,820,2341,1550,1456,2786,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),656,--,--,--,--,--,--,--,--,--,--,252,252,252,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2108,1202,1224,898,213,399,1297,648,1189,551,1751,3192,3985,48,825,669,217,437,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),727,7421,8158,16492,13845,10902,12103,10963,16807,16807,16807,--,--,--,--,--,--,--,
流动负债合计(万元),90059,99173,114258,113284,95041,59587,68786,59886,70062,73786,85890,65969,68335,85287,89745,91990,61664,22096,
长期借款(万元),--,--,--,--,--,--,--,--,47,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),255,294,154,--,147,695,916,774,856,1514,2571,2654,2529,2843,2838,2767,2475,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,126,--,--,--,--,--,--,--,--,--,--,--,--,--,972,
非流动负债合计(万元),255,294,154,126,147,695,916,774,904,1514,2571,2654,2529,2843,2838,2767,2475,972,
负债合计(万元),90314,99467,114413,113410,95188,60283,69703,60660,70966,75300,88461,68624,70865,88130,92583,94757,64139,23068,
实收资本(或股本)(万元),36472,37061,37061,37061,37077,14831,14831,14833,14797,14797,14797,7398,7120,5640,5640,5640,5640,5640,
资本公积(万元),67344,73536,73536,76105,76277,97807,97337,95705,93364,91738,90190,94544,78016,7777,7777,8116,8116,8116,
减:库存股(万元),--,7000,7000,7000,10902,10902,10902,10963,16807,16807,16807,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9277,9277,9277,8216,8216,8216,8216,7034,6996,6027,6027,5562,5562,4527,4527,3333,1802,894,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),47338,51674,55677,59995,59671,59322,58378,51764,48791,53446,52712,47889,42154,39224,39939,25768,14872,7764,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),160410,164536,168601,174488,170449,169413,168007,158447,147207,149223,146955,155367,132792,57116,57860,42857,30429,22414,
少数股东权益(万元),3901,3484,3580,3606,3565,2887,3339,2325,1532,571,--,--,--,--,--,201,390,98,
所有者权益(或股东权益)合计(万元),164311,168019,172181,178094,174014,172300,171346,160773,148739,149795,146955,155367,132792,57116,57860,43058,30820,22512,
负债和所有者权益(或股东权益)总计(万元),254625,267487,286594,291504,269202,232582,241049,221433,219704,225094,235416,223991,203656,145246,150442,137815,94958,45580,		
  
