报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
应付票据(万元),682,--,136,276,226,225,462,259,540,1268,1096,--,--,162,520,659,883,633,1388,875,306,1502,933,707,1222,2053,1276,328,1326,--,--,0,--,500,1000,337,461,72,407,--,0,518,600,0,
应付账款(万元),14391,16738,16854,15505,11600,12201,11643,10839,10968,12612,14736,14916,14372,16519,11482,11817,12398,14727,13359,13061,12556,10691,10794,11165,10420,10693,8341,8308,6910,6584,5063,5559,4267,5011,5111,4974,5129,6961,6133,6679,6569,7397,4948,2852,
预收账款(万元),1027,1245,1440,1797,2695,1651,1889,1256,1530,1238,1971,2263,1824,1527,3118,3164,1202,1219,1527,1527,1174,1096,718,926,977,1125,1677,592,885,142,124,175,194,199,75,48,85,98,69,16,152,4,1375,1203,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),4088,5163,4296,3155,3057,3868,3404,2506,2382,3179,2609,2739,4233,4905,2417,1760,2288,2514,2119,1830,2293,2694,1838,1867,2353,2870,1757,1669,2399,3173,2670,2267,2462,2210,2273,1493,1307,1388,1000,849,821,1520,1541,982,
应交税费(万元),1199,1900,1936,1928,1445,2464,1911,1864,1770,1735,2063,1359,981,1202,429,296,778,1098,535,333,693,1040,337,-282,513,336,-158,24,456,184,340,539,609,346,442,528,431,397,437,850,755,316,757,527,
应付利息(万元),1,2,6,17,13,11,12,2,13,9,56,26,180,200,135,69,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,350,255,275,0,0,--,
应付股利(万元),--,--,27,27,27,27,27,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,210,0,2003,2003,2003,2003,2003,2003,3064,1096,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他应付款(万元),2240,1987,1990,1839,1789,1639,1897,1600,1690,1574,1495,1848,1939,2208,1867,1813,1761,1820,1595,1490,1591,1308,2203,1956,1671,2044,1804,1627,1805,1895,2160,2069,2274,1961,1921,2022,4590,7798,6822,7111,9378,9414,3112,1806,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
一年内到期的非流动负债(万元),--,--,--,16,28,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,400,400,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
流动负债合计(万元),25994,30374,28329,26589,22640,23865,22785,19642,20193,21915,32826,32950,39328,42866,39201,49812,42324,45676,44464,52912,53913,57637,57881,53921,45914,39905,34298,28948,24181,20977,17357,15609,12806,12728,15033,14404,17006,21716,24021,25064,30033,28693,18396,9266,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
长期应付款(万元),293,334,376,421,--,--,55,66,73,89,100,110,121,131,--,--,--,--,--,--,--,--,80,101,117,130,89,105,121,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,300,300,300,300,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,384,400,
长期递延收益(万元),4303,4432,4423,4449,4416,4516,4176,4253,4196,4288,3847,4031,4187,4090,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4167,4243,4552,4655,4282,4080,4116,3572,3394,3404,2661,2667,1990,199,339,349,359,367,675,550,300,300,300,300,--,--,0,0,0,--,
非流动负债合计(万元),4596,4766,4828,4898,4445,4545,4260,4348,4298,4406,3975,4170,4336,4251,4196,4272,4581,4684,4311,4109,4145,3601,3503,3534,2807,2826,2079,304,460,349,359,367,675,550,300,300,300,300,300,300,300,300,384,400,
负债合计(万元),30590,35140,33157,31487,27085,28410,27045,23990,24491,26320,36801,37121,43665,47117,43396,54083,46904,50360,48775,57021,58058,61238,61384,57455,48722,42731,36377,29252,24641,21326,17716,15976,13481,13278,15333,14704,17306,22016,24321,25364,30333,28993,18780,9666,
实收资本(或股本)(万元),36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,36495,25807,25807,25807,25807,25807,25807,25807,25807,25807,25807,25807,25807,25807,25807,25807,16129,16129,16129,16129,16129,12079,12079,6957,6686,
资本公积(万元),75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,75974,17636,17636,17636,17636,17636,17636,17636,17636,17636,17636,17636,17636,17636,17636,17636,25700,25700,25700,25700,25700,0,0,808,622,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
盈余公积(万元),3714,3714,3475,3475,3475,3475,3295,3295,3295,3295,3177,3177,3177,3177,3177,3177,3177,3177,2984,2984,2984,2984,2720,2720,2720,2720,2206,2206,2206,2206,1407,1407,1407,1407,1096,1096,870,870,521,521,521,521,2310,1825,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
未分配利润(万元),34730,33462,32929,32035,32218,31301,30597,29849,29258,28853,27939,26950,26831,28207,31188,31984,33328,32938,32548,30402,29370,27799,26028,23840,25034,23112,21064,18754,15840,13350,11468,9135,9565,7577,5856,6249,6623,5202,4321,3208,2028,1815,2652,2690,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
归属于母公司股东权益合计(万元),150912,149644,148872,147979,148161,147245,146361,145612,145022,144617,143585,142596,142477,143853,146834,147630,148974,148584,148001,145854,75796,74225,72190,70002,71196,69274,66713,64403,61488,58999,56317,53984,54415,52426,50395,49175,49322,47901,46672,45559,14628,14416,12727,11822,
少数股东权益(万元),6413,6280,6156,5812,5554,5334,4931,4742,4829,4726,4536,4392,4211,4158,4119,4056,4034,4037,3963,3913,3416,3410,3304,2571,2590,1838,1814,1750,1652,10,10,10,10,10,10,10,10,10,10,10,10,90,100,132,
所有者权益(或股东权益)合计(万元),157325,155924,155028,153791,153715,152578,151292,150354,149851,149343,148121,146988,146688,148012,150953,151687,153008,152621,151964,149767,79212,77635,75494,72573,73787,71112,68527,66152,63140,59009,56326,53994,54424,52436,50404,49185,49332,47911,46682,45569,14638,14505,12826,11953,
负债和所有者权益(或股东权益)总计(万元),187915,191064,188185,185278,180799,180988,178337,174344,174342,175663,184923,184108,190352,195128,194349,205770,199912,202981,200739,206789,137270,138873,136878,130028,122508,113842,104904,95404,87782,80335,74043,69970,67906,65714,65737,63888,66638,69927,71003,70932,44971,43499,31607,21620,		
  
