报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
应交税费(万元),173,82,56,1015,271,723,939,300,783,969,622,
应付利息(万元),--,--,--,--,--,--,--,--,--,5,4,
应付股利(万元),--,--,--,--,--,--,--,474,846,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),255,272,227,230,142,125,219,110,58,45,1150,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,52,--,--,--,
流动负债合计(万元),4601,3258,2914,4094,3908,3791,5861,3576,3112,4632,5075,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),4601,3258,2914,4094,3908,3791,5861,3576,3112,4632,5075,
实收资本(或股本)(万元),6316,6316,6316,4736,4736,4736,4736,4736,4736,4236,4236,
资本公积(万元),17421,17421,17421,5265,5265,5265,5265,5265,5265,1265,986,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1141,1141,1141,1141,868,868,732,510,510,227,231,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),11502,10753,10534,11123,7668,8602,6741,3953,4609,3136,1086,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),36380,35631,35412,22264,18537,19470,17473,14464,15120,8864,6538,
少数股东权益(万元),833,839,828,834,751,716,532,304,398,290,92,
所有者权益(或股东权益)合计(万元),37212,36470,36240,23098,19288,20187,18005,14768,15518,9154,6630,
负债和所有者权益(或股东权益)总计(万元),41814,39728,39154,27192,23196,23977,23866,18344,18630,13786,11705,		
  
