报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),20994,19008,14314,17135,15052,15398,15625,17363,16788,14327,15070,20669,21039,21319,20222,25324,23319,22524,21764,25498,23381,24186,24177,24611,17989,22639,17710,22589,16852,18379,19518,23906,19989,17796,14317,14457,10850,7673,10443,9718,11366,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),14354,13731,13146,13395,13000,12914,13168,12513,20517,18295,17156,19026,5769,6760,5679,8543,11800,4406,5600,5791,119,268,--,1191,1138,1324,1117,1000,126,163,--,--,--,0,--,0,0,0,0,0,0,
流动资产合计(万元),70472,60293,60257,61649,57071,57200,58209,68638,65087,60302,63396,63334,59741,58900,56458,59155,64291,62539,59937,61054,64370,63437,60320,59693,67670,63816,68857,67873,81612,82137,82879,81837,91185,89728,107790,109944,30907,20760,24377,21614,24727,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,148633,--,147953,--,142761,--,142535,--,--,--,140827,--,131320,--,130825,--,120598,--,119851,--,111849,--,110768,--,102515,--,93932,--,74327,--,73382,--,71523,--,70828,0,48160,47676,0,0,
累计折旧(万元),--,63323,--,60910,--,58948,--,56417,--,--,--,51166,--,48373,--,45567,--,41697,--,39067,--,36158,--,33971,--,31584,--,29462,--,27779,--,26131,--,24616,--,23090,0,21813,20678,0,0,
固定资产净值(万元),--,85310,--,87042,--,83813,--,86118,--,--,--,89661,--,82946,--,85258,--,78900,--,80784,--,75691,--,76798,--,70931,--,64470,--,46548,--,47251,--,46906,--,47738,0,26348,26997,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),84392,85310,86051,87042,82813,83813,84904,86118,86662,87683,88466,89661,82029,82946,84156,85258,79632,78900,80044,80784,80062,75691,76741,76798,70570,70931,63873,64470,46830,46548,47706,47251,46728,46906,47214,47738,26147,26348,26997,27037,27561,
在建工程(万元),3681,1640,1521,702,1605,1461,1358,1232,210,175,58,16,955,926,790,696,4576,4364,4152,3994,2757,5473,5379,5263,936,827,7178,6924,13867,11878,10517,9059,2560,767,3,1,17364,11649,5466,84,111,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),15465,15564,15668,15764,15870,15963,16061,16160,16231,16334,16441,16431,16561,16646,16720,16817,14576,13362,13440,13518,13597,13675,13753,13831,13394,13464,13536,13612,5527,5557,5589,5620,5651,5683,5714,5751,5837,5922,5848,5717,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),89,111,73,75,--,--,15,9,--,120,136,133,--,--,--,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),1629,1572,1279,1233,734,732,781,678,574,567,485,523,623,590,617,552,461,549,559,464,360,351,209,128,403,365,385,360,386,338,248,299,387,324,287,227,213,181,493,263,196,
其他非流动资产(万元),1093,388,274,333,6192,5969,6005,5533,6691,5476,2826,2743,1046,935,930,807,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),106349,104586,104866,105149,107214,107938,109125,109729,110368,110355,108413,109507,101214,102045,103213,104130,99271,97175,98195,98761,96775,95191,96082,96020,85303,85587,84973,85365,66610,64322,64060,62228,55326,53679,53218,53717,49561,44100,38804,33099,27869,
资产总计(万元),176821,164879,165123,166798,164285,165139,167334,178368,175455,170657,171809,172842,160954,160945,159671,163285,163562,159714,158132,159815,161145,158628,156402,155713,152973,149404,153830,153238,148222,146458,146939,144065,146511,143407,161008,163661,80468,64860,63181,54713,52596,
短期借款(万元),10000,--,3300,3300,3300,3300,--,12000,12000,10000,10000,10000,10000,10000,10000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,17000,21000,22000,12000,14000,11000,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,66,86,--,21,136,114,106,109,155,237,534,343,595,985,1362,811,518,390,1131,805,520,550,942,751,738,739,331,896,3982,
应付账款(万元),--,16951,11748,14332,12930,13404,14735,19388,15968,13793,15308,17013,14992,13930,12982,13585,17834,15017,14983,15843,15536,15314,13887,12528,10801,9211,7450,9728,6254,6190,6150,9130,8706,7383,7121,10125,5308,2666,3350,3057,5386,
预收账款(万元),4426,4098,4362,4219,4083,3363,3348,3707,4898,3677,3546,3498,3638,3490,2392,3363,3024,2903,1940,3797,5278,4290,3738,4050,2467,2312,2013,2931,2291,2294,2086,2371,2443,2336,2143,1777,2751,1821,2067,2647,1050,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),2641,2551,2838,2979,2528,2217,2631,2852,2117,2307,3162,2875,2567,2794,3326,2631,2141,2291,3217,2917,2629,2371,2705,2929,2268,2119,2615,2158,1595,1647,1884,1456,1441,1288,1243,1010,961,932,701,630,572,
应交税费(万元),546,179,674,1347,1033,308,942,1161,-240,574,247,731,-9897,-9661,-9366,-9766,-10048,-9541,-9141,-9148,-8225,-8492,-8064,-8000,-6313,-7414,-5890,-6700,-5705,-6308,-4887,-6380,-4785,-4430,-2886,-3135,-1880,-1622,-1450,-358,2250,
应付利息(万元),--,--,--,--,--,55,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1063,--,--,--,--,--,--,--,--,--,901,1053,1053,--,--,--,--,--,--,--,0,--,0,0,0,1500,1500,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),8343,7646,7886,7273,7580,9956,12794,7131,7669,7490,6931,7467,7419,7541,7410,12671,6617,8714,7204,9189,8855,8842,8181,9079,7333,7186,7624,8138,10937,10477,9617,8559,10772,3249,3569,3100,2276,1569,1637,1624,7364,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),43392,31425,30809,33450,31454,32604,34472,46239,42412,37977,39193,41585,28784,29242,26744,32506,29703,19498,18308,22707,24228,22562,20981,21831,18203,15451,15175,17066,15891,14690,15982,15940,19097,10376,29133,34628,32154,18104,22136,20997,20605,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),219,224,234,238,163,175,92,97,113,136,140,145,151,156,167,177,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,100,100,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,208,239,270,300,267,312,140,160,180,200,220,240,260,280,300,320,--,0,--,0,0,0,0,0,0,
非流动负债合计(万元),219,224,234,238,163,175,92,97,113,136,140,145,151,156,167,177,208,239,270,300,267,312,140,160,180,200,220,240,260,280,300,320,0,0,--,0,0,0,0,100,100,
负债合计(万元),43611,31650,31042,33688,31617,32779,34565,46336,42525,37968,39334,41730,28936,29398,26910,32683,29911,19737,18578,23008,24494,22874,21121,21991,18383,15651,15395,17306,16151,14970,16282,16260,19097,10376,29133,34628,32154,18104,22136,21097,20705,
实收资本(或股本)(万元),50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,25100,25100,25100,25100,25100,25100,25100,25100,25100,25100,25100,25100,25100,25100,18800,18800,18800,18800,8277,
资本公积(万元),48672,48672,48672,48672,48518,48518,48247,48247,48166,48166,48166,48166,48326,48326,48416,48326,45665,51442,51442,51442,51979,51979,77079,77079,78811,78811,78811,78811,78920,78920,78920,78920,78920,78332,78332,78332,4700,4700,4700,4700,3644,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
盈余公积(万元),2068,2068,2068,2068,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,1991,1991,1991,1991,1879,1879,1879,1879,1681,1681,1681,1681,1344,1344,1344,1344,916,916,916,454,2091,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未分配利润(万元),31898,31905,32744,31759,31517,31172,31833,31061,32006,31755,31531,30157,30837,30353,31483,29403,30166,30730,30337,27645,27335,26433,26049,23474,22581,21603,26211,23776,23729,23106,22222,19356,19266,18676,17727,15263,15730,14388,9373,3117,13209,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),132838,132845,133684,132699,132259,131915,132304,131532,132396,132145,131921,130548,131387,130903,132123,129953,128055,134396,134003,131311,131504,130603,130218,127644,128370,127392,132000,129565,129429,128807,127922,125056,124630,123452,122503,120040,40146,38804,33789,27071,27221,
少数股东权益(万元),372,384,397,411,409,446,465,499,534,535,554,564,632,644,638,649,5596,5581,5551,5496,5147,5151,5063,6078,6220,6361,6436,6367,2642,2682,2734,2749,2784,9579,9373,8993,8168,7952,7255,6546,4670,
所有者权益(或股东权益)合计(万元),133211,133229,134081,133110,132668,132360,132769,132031,132930,132680,132476,131111,132019,131547,132761,130602,133651,139977,139554,136807,136651,135754,135281,133722,134590,133753,138435,135932,132071,131488,130657,127805,127414,133031,131876,129033,48314,46756,41045,33616,31891,
负债和所有者权益(或股东权益)总计(万元),176821,164879,165123,166798,164285,165139,167334,178368,175455,170657,171809,172842,160954,160945,159671,163285,163562,159714,158132,159815,161145,158628,156402,155713,152973,149404,153830,153238,148222,146458,146939,144065,146511,143407,161008,163661,80468,64860,63181,54713,52596,		
  
