报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),786,985,762,767,712,688,628,350,494,
负债合计(万元),5846,3057,3803,5917,4482,4902,4382,2115,1281,
实收资本(或股本)(万元),4444,4444,4444,3333,3333,3333,3333,374,374,
资本公积(万元),58808,58632,58456,2691,2339,1988,1285,462,311,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1667,1667,1667,1667,738,738,333,187,187,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),26320,24018,22089,19358,14592,9103,5772,5175,2283,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),91346,88889,86804,27203,21106,15236,10717,6190,3156,
少数股东权益(万元),173,214,257,298,400,496,--,--,--,
所有者权益(或股东权益)合计(万元),91518,89103,87061,27501,21506,15733,10717,6190,3156,
负债和所有者权益(或股东权益)总计(万元),97364,92160,90864,33418,25988,20634,15099,8304,4437,		
  
