报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用(万元),278,91,79,134,72,89,25,7,7,14,17,26,28,--,52,135,82,110,131,199,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3245,3427,2999,1351,901,658,832,547,408,365,398,243,244,166,225,207,210,188,27,40,
其他非流动资产(万元),6061,7412,4891,5534,3830,4299,1775,1720,913,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),192356,185055,179973,172951,78774,73169,62708,58823,57850,55885,44659,39670,35705,32848,25884,19825,18052,15090,10254,7292,
资产总计(万元),312839,302228,292835,323321,128272,123191,114351,104105,105002,109348,99583,94854,93241,84822,83412,81278,46224,41786,30120,24387,
短期借款(万元),43862,42082,36207,34008,32054,28425,24425,19425,18925,18003,11853,9266,8265,5900,5900,8500,7500,8072,6750,5050,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),5829,7235,5724,3366,470,--,--,--,--,172,172,--,--,--,--,--,--,--,--,--,
应付账款(万元),17433,14550,14633,14621,5190,5780,4918,6377,7159,8144,4475,5050,6358,7013,6889,4068,4981,4603,3439,3096,
预收账款(万元),50,146,113,27,38,66,40,37,39,24,39,1,87,5,27,1,43,69,5,11,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3944,3935,6006,5778,429,412,565,369,346,397,855,530,520,250,703,328,323,650,279,175,
应交税费(万元),2078,3065,3061,4833,317,127,63,-287,1218,438,661,981,1119,528,545,1177,720,387,451,142,
应付利息(万元),88,15,101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,559,591,--,--,1119,--,--,--,--,1600,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),9273,7476,11221,160645,3081,2699,3396,517,362,506,588,4858,538,456,476,1096,429,373,275,329,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1700,1650,1454,700,200,200,200,--,--,752,1742,375,2125,2125,1750,1750,1250,750,--,1500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,4579,4579,--,4336,--,--,--,--,--,--,--,
流动负债合计(万元),84257,80155,78521,223978,42338,38300,33607,26439,29169,33015,24964,21060,23349,17876,16290,16921,15246,14905,11200,10303,
长期借款(万元),5345,6105,6227,7402,1759,1759,1241,136,--,--,--,1367,492,492,1742,1742,2617,2275,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3806,3683,3811,3943,1114,1136,1136,643,643,974,974,982,1112,941,941,--,--,--,--,--,
递延所得税负债(万元),2485,2474,2510,2581,469,480,250,254,258,262,266,271,275,278,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,458,570,578,473,301,
非流动负债合计(万元),17631,17636,17254,13926,3342,3375,2627,1033,901,1236,1240,2620,1879,1711,2683,2199,3186,2854,473,301,
负债合计(万元),101888,97790,95774,237904,45680,41675,36234,27471,30070,34252,26204,23680,25228,19587,18973,19120,18432,17759,11672,10604,
实收资本(或股本)(万元),42674,42674,42674,36400,36400,36400,10400,10400,10400,10400,10400,10400,10400,8000,8000,8000,6000,6000,6000,6000,
资本公积(万元),103472,103472,103472,3301,3301,3301,29301,29301,29301,29301,29301,29301,29301,31701,31701,31701,2298,2298,2298,2298,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1797,1797,1797,1345,1345,1345,1345,987,987,987,987,758,758,758,758,554,554,554,342,243,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),57348,51248,43906,40910,38401,37450,37017,35945,34220,34393,32676,30706,27559,24794,23984,21925,18941,15179,9808,5241,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-22,-2,-4,-1,--,
归属于母公司股东权益合计(万元),205504,199360,192125,82203,79488,78548,78111,76627,74932,75096,73379,71174,68014,65235,64439,62157,27792,24028,18447,13783,
少数股东权益(万元),5447,5078,4936,3214,3104,2969,6,7,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),210951,204438,197061,85417,82592,81516,78117,76634,74932,75096,73379,71174,68014,65235,64439,62157,27792,24028,18447,13783,
负债和所有者权益(或股东权益)总计(万元),312839,302228,292835,323321,128272,123191,114351,104105,105002,109348,99583,94854,93241,84822,83412,81278,46224,41786,30120,24387,		
  
