报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动负债(万元),20880,20000,24975,9750,14725,14200,6700,5075,5075,1700,--,3960,--,
其他流动负债(万元),6782,6724,1170,404,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),118331,107078,98820,81686,67524,55653,50340,50099,44619,63618,46887,41293,11387,
长期借款(万元),7920,--,--,15225,15225,15750,23250,19875,19875,8250,--,--,4000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),548,45,49,52,56,59,63,66,70,134,158,181,205,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),8468,45,49,15277,15281,15809,23313,19941,19945,8384,158,181,4205,
负债合计(万元),126799,107123,98869,96963,82805,71463,73653,70041,64564,72002,47044,41474,15591,
实收资本(或股本)(万元),22400,22400,22400,22400,22400,22400,16800,16800,16800,16800,16800,16800,9000,
资本公积(万元),27005,27005,27005,27005,27005,26972,1818,1818,1818,1818,1818,1818,5618,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3934,3934,3934,3934,3270,3270,3270,3270,2529,2529,2043,1119,141,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),37487,33736,35076,34191,29437,26163,24415,24212,21240,17465,12483,6650,1634,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),90826,87075,88415,87530,82112,78805,46303,46099,42387,38612,33143,26386,16393,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),90826,87075,88415,87530,82112,78805,46303,46099,42387,38612,33143,26386,16393,
负债和所有者权益(或股东权益)总计(万元),217625,194198,187284,184493,164917,150268,119956,116140,106951,110614,80188,67860,31985,		
  
