报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,1000,5513,5725,4968,7587,3960,1873,1936,2072,--,--,--,
应付账款(万元),3619,4656,4251,2743,2374,2346,2388,1741,2343,2537,2256,2336,2125,2379,2017,1830,1931,2525,
预收账款(万元),511,323,370,162,121,526,625,--,--,51,749,--,41,211,1286,1719,1164,1006,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),949,853,1828,1021,648,710,1449,884,777,638,1352,867,778,629,1337,1134,991,467,
应交税费(万元),995,1404,723,881,967,1198,852,584,678,973,608,625,785,824,431,436,377,217,
应付利息(万元),67,57,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,1683,--,--,--,--,122,--,--,--,--,--,--,--,1000,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),128,136,122,184,238,175,230,117,146,110,84,97,663,6,28,28,30,22,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),6,6,6,6,6,6,6,6,6,--,6,--,--,--,--,--,--,--,
流动负债合计(万元),56275,53135,43055,37697,19037,9961,14550,42344,38676,35398,25961,33570,26100,19110,17947,21177,14492,9462,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),700,716,776,597,597,697,597,604,604,610,604,450,450,300,100,100,--,--,
递延所得税负债(万元),2816,2834,2852,2925,2888,2907,2925,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3516,3550,3628,3522,3486,3604,3522,604,604,610,604,450,450,300,100,100,0,0,
负债合计(万元),59792,56684,46683,41219,22523,13565,18072,42948,39280,36008,26565,34020,26550,19410,18047,21277,14492,9462,
实收资本(或股本)(万元),24046,24046,24046,24046,24046,24046,24046,20976,20976,20976,10488,10488,10488,7866,7866,7866,7866,7866,
资本公积(万元),145972,145972,145972,145972,145972,145972,145972,51302,51284,51284,61772,61772,61772,8220,8220,8220,8220,8220,
减:库存股(万元),3420,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7982,7982,7982,6414,6414,6414,6414,5156,5156,5156,5156,3940,3940,3940,3940,2866,1847,943,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),47858,44446,40312,39226,36377,34750,30633,27998,26113,23578,21941,19900,17055,14194,20464,10799,11619,3489,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),222438,222445,218312,215657,212809,211182,207064,105432,103529,100994,99357,96100,93255,34219,40489,29751,29552,20519,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),222438,222445,218312,215657,212809,211182,207064,105432,103529,100994,99357,96100,93255,34219,40489,29751,29552,20519,
负债和所有者权益(或股东权益)总计(万元),282229,279130,264995,256876,235332,224747,225136,148380,142809,137002,125922,130120,119805,53629,58536,51028,44044,29981,		
  
