报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
资产总计(万元),120718,120984,132211,127750,123084,114292,97025,94762,93138,91326,89429,89308,48323,48261,37843,32590,25254,
短期借款(万元),1000,1000,1000,500,500,--,--,--,--,--,--,--,1500,3000,--,3100,3100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,594,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),7583,6392,7529,6802,5944,3617,4565,4241,4585,3966,5094,5002,5328,5051,4767,5257,6433,
预收账款(万元),2273,2770,2203,2313,2090,1574,1448,1486,1504,2045,1599,1473,1500,1778,2185,1545,1149,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2060,1915,3568,2454,1674,1526,2286,1669,1385,1370,1977,1365,926,1171,1242,764,202,
应交税费(万元),1881,1379,1365,831,1168,786,1002,624,879,597,814,587,1075,764,728,852,516,
应付利息(万元),3,3,26,38,41,29,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,2134,--,--,--,--,--,--,--,2400,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2190,6229,2532,2094,1570,1295,1334,1129,1128,1240,1397,1764,1364,1490,918,537,554,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,12,12,12,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,40,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),16990,20281,18236,17178,13039,8828,10636,9150,9481,9219,10881,12592,11692,13254,9839,12055,11954,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),20,20,2880,2900,2969,40,40,40,40,40,40,40,40,40,40,40,40,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),935,963,1006,1049,1093,1136,1186,1236,1290,1345,--,819,1019,1044,932,490,--,
递延所得税负债(万元),588,599,25,30,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,15000,15000,15000,15000,--,--,--,--,796,--,--,--,--,--,40,
非流动负债合计(万元),1542,1582,18912,18980,19062,16176,1226,1276,1330,1385,836,859,1059,1084,972,530,80,
负债合计(万元),18533,21863,37147,36158,32101,25004,11861,10426,10812,10603,11717,13451,12751,14338,10811,12585,12034,
实收资本(或股本)(万元),10668,10668,10668,10668,10668,10668,10668,5334,5334,5334,5334,5334,4000,4000,4000,4000,4000,
资本公积(万元),39591,39591,39653,39653,39653,39653,39653,42320,42320,42320,42320,42320,2663,2663,2663,2663,2663,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6414,6414,5183,5183,5183,5183,4184,4184,4184,4184,3331,3331,3331,3331,2444,1628,862,
一般风险准备(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),45100,42034,39080,35630,35095,33393,30658,32497,30488,28884,26725,24871,25577,23928,17925,11714,5695,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),101772,98706,94585,91135,90600,88898,85163,84336,82327,80723,77711,75856,35572,33923,27032,20005,13220,
少数股东权益(万元),413,415,479,458,383,390,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),102185,99121,95064,91592,90983,89288,85163,84336,82327,80723,77711,75856,35572,33923,27032,20005,13220,
负债和所有者权益(或股东权益)总计(万元),120718,120984,132211,127750,123084,114292,97025,94762,93138,91326,89429,89308,48323,48261,37843,32590,25254,		
  
