报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收利息(万元),85,11,97,11,318,92,--,64,44,112,61,33,236,894,1920,1428,769,1777,1268,948,653,442,309,1656,1560,1536,1125,732,1535,1656,1884,1013,907,1361,1334,910,425,109,--,1490,0,0,
应收股利(万元),165,165,--,11508,--,--,--,11077,--,--,623,12170,--,--,--,14465,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,875,0,--,0,6006,0,0,0,
其他应收款(万元),--,16777,--,15399,15543,15058,16832,16350,25056,16967,10786,10735,11939,12344,14740,16469,18545,14372,13684,10634,10749,11431,12235,13079,14089,15520,14564,16349,15786,10928,13161,12129,11850,13271,10489,12692,14314,12796,9598,9760,9569,5890,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
存货(万元),50427,51871,49963,42315,33686,45813,32246,34997,29473,36876,26601,28642,22130,23520,32849,37284,38079,43163,29363,44704,21591,30722,42960,29004,21238,41922,48305,35977,35899,30412,28083,29744,28427,47016,37778,30584,20518,43517,14830,34745,42587,31163,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
其他流动资产(万元),39031,15901,6809,53812,54150,64032,35668,17536,12019,5657,13093,35332,28865,25835,8777,28753,25449,55684,5555,3072,2420,2335,1717,960,1113,2332,1331,1429,2177,4281,4556,3100,4137,3626,--,0,--,0,--,0,0,0,
流动资产合计(万元),489206,458778,501113,556653,426007,461921,455402,420095,417646,434647,398062,419664,402233,418332,475755,459883,415212,367937,408984,410772,357988,386048,299438,287442,285925,289209,348420,342565,334702,393763,394983,366047,345554,321703,367517,357205,294130,275180,112896,183898,121110,138546,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
可供出售金融资产(万元),23597,23597,23597,23597,23597,23597,23597,23597,23597,23597,24247,24247,23597,23597,23597,23597,23597,23597,23597,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
长期股权投资(万元),30862,31212,31107,31058,31552,31529,28993,29185,29350,29522,26621,26396,9223,9223,8814,8914,6792,6979,7223,30965,30725,30980,31392,31573,31716,29302,30106,27136,27180,27213,27974,27993,27986,27980,27825,26987,26903,26903,25392,24672,24338,23992,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
固定资产原值(万元),--,1170820,--,1053754,--,1031855,--,970856,--,964377,--,826228,--,788305,--,738512,--,710550,--,629640,--,610692,--,515437,--,444097,--,419498,--,339284,--,314811,--,303439,--,291689,--,282374,273659,257811,0,0,
累计折旧(万元),--,292111,--,270502,--,245435,--,226901,--,207454,--,201600,--,177496,--,165966,--,151987,--,139799,--,127185,--,120037,--,112314,--,108319,--,100759,--,98369,--,92561,--,86780,--,81475,76293,68809,0,0,
固定资产净值(万元),--,878709,--,783252,--,786420,--,743954,--,756923,--,624628,--,610809,--,572546,--,558562,--,489841,--,483507,--,395400,--,331783,--,311179,--,238525,--,216442,--,210878,--,204910,--,200898,197366,189002,0,0,
固定资产减值准备(万元),--,37,--,37,--,37,--,37,--,37,--,558,--,163,--,163,--,163,--,163,--,163,--,175,--,175,--,322,--,331,--,331,--,331,--,333,--,333,333,353,0,0,
固定资产(万元),--,878673,777864,783216,778414,786383,738612,743918,749700,756886,745016,624071,619981,610647,571916,572383,559712,558400,489197,489678,485735,483345,422466,395225,390869,331609,311681,310858,237770,238195,225836,216111,209946,210547,203336,204577,198603,200565,197033,188649,169116,124218,
在建工程(万元),--,381151,450368,425618,421800,406597,419233,396901,359318,333492,305159,393442,364610,325523,332501,299080,285353,247717,284887,254924,237294,218052,236465,230849,205026,243792,203423,177369,223279,195229,159234,148563,127629,105420,78527,60609,52127,38921,27011,25339,21648,44446,
工程物资(万元),--,6899,--,6317,6264,6839,7508,7799,10199,10030,9824,10137,11301,10692,11624,10955,12024,12404,11018,11096,10954,10074,10393,10892,10746,9183,6303,3942,2876,3147,4977,5501,6378,2756,2813,2895,3466,2363,2652,2245,854,664,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,0,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
无形资产(万元),97504,89973,76993,77061,77374,77340,59733,60708,61670,62248,61442,62408,62384,61027,41963,42594,42574,43221,33162,33617,33546,34003,29571,29740,29906,30217,29968,30174,29023,29104,29259,29608,29899,30239,28754,28778,28894,29179,28074,27244,24841,8896,
开发支出(万元),889,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
商誉(万元),53842,63340,55473,55473,50177,50177,37583,37583,37583,37583,37397,37397,36097,28006,28006,27932,26048,26048,21948,21948,20467,20467,20435,20435,19531,19531,17410,17137,17137,17137,17137,17137,17137,17137,17137,17137,17137,17137,17137,17137,15959,14657,
长期待摊费用(万元),17664,18002,18088,19145,17633,17648,18387,19038,18123,17229,16664,17005,17761,17916,16991,17175,17110,17233,15043,15337,15939,14962,14026,13954,13539,13605,11364,10395,10594,10331,10238,10120,10108,9772,9069,9033,9182,8691,8132,7155,6997,6366,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
递延所得税资产(万元),4975,4652,4529,4409,4238,4075,2392,2218,2211,2379,1663,1786,1835,1872,1876,1816,2180,2422,2481,2369,2273,2174,1601,1601,1325,1325,842,842,842,842,885,885,885,885,777,777,263,263,--,0,0,66,
其他非流动资产(万元),13612,14965,13428,12967,12776,12041,29417,14066,13452,16737,16732,17999,18944,19974,24151,20792,21150,20209,6532,8031,8015,7957,305,305,174,174,488,2723,4913,10128,--,--,--,--,--,0,--,0,--,0,0,0,
非流动资产合计(万元),1509288,1512464,1451449,1438863,1423827,1416225,1365455,1335012,1305203,1289703,1244765,1214889,1165733,1108478,1061439,1025238,996540,958231,895088,867965,844948,822014,766654,734574,702830,678738,611585,580577,553613,531326,475540,455918,429969,404736,368243,350794,336577,324022,305432,292441,263753,223305,
资产总计(万元),1998494,1971242,1952561,1995516,1849833,1878146,1820857,1755108,1722849,1724350,1642827,1634553,1567966,1526811,1537194,1485121,1411752,1326168,1304072,1278738,1202936,1208062,1066091,1022016,988756,967947,960004,923142,888315,925089,870523,821965,775523,726439,735760,707999,630707,599202,418328,476339,384863,361851,
短期借款(万元),175697,138394,144885,299572,391723,404895,366173,300089,198677,101620,114202,167574,177109,217324,219684,273466,294624,273663,294733,231698,221081,206421,194078,226851,219620,214475,269259,263052,227703,257454,318327,315043,291101,278232,316909,291921,212616,172850,132430,169621,95329,58972,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应付票据(万元),--,254,--,--,--,--,--,--,650,650,--,--,--,--,--,--,79,--,409,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应付账款(万元),--,175326,--,154132,141645,171541,152626,148441,126562,149837,105743,105985,97849,99669,101120,91511,85396,104255,70199,122303,85079,86519,85988,53935,44965,47817,58961,48036,56281,58273,37701,47606,42375,65099,49338,43113,38123,48844,13583,37783,26322,48937,
预收账款(万元),109188,121762,109394,99020,88645,103188,103937,95124,87682,87580,64635,54733,50581,46712,49428,40979,42535,45631,50098,47993,43131,44110,43697,36908,36934,44351,41499,39534,40749,30767,40157,32856,30968,30338,28517,26565,25144,25404,17838,16519,6097,6867,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应付职工薪酬(万元),23835,39947,34905,28588,21458,35981,25407,20988,21538,28796,19686,17545,12368,18692,14327,15813,10932,20030,21115,11557,8783,16258,13876,14255,5106,13205,9238,8609,4888,13711,10045,10289,6198,9904,8446,6136,3987,9334,6678,7475,6782,5571,
应交税费(万元),11140,12921,18198,15002,16921,9324,11068,10320,9790,7875,9058,9277,10318,13754,8804,9229,11240,6958,7490,8820,8513,7031,8460,10076,10785,5629,6002,6434,9003,5322,5050,4588,6052,3292,-2328,1225,5176,2485,332,1567,192,710,
应付利息(万元),11589,9274,7151,5217,2497,2791,3067,5248,6231,7525,4630,5005,4442,4500,6100,6827,4422,2244,2065,4872,3432,2810,3368,5381,3830,4207,2644,3528,2975,4125,3607,1902,1287,1200,1299,929,458,207,512,458,0,0,
应付股利(万元),765,765,765,6467,316,316,419,4011,--,--,--,3421,--,--,--,5436,--,--,--,--,--,--,--,4778,65,39,--,304,777,304,1287,5720,--,--,2031,231,--,0,2706,3,2851,760,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
其他应付款(万元),--,78469,--,104289,102657,93814,112110,108188,113513,115528,132159,133690,109142,120879,54248,52910,53055,51943,52146,46397,45542,47203,47063,45397,46075,52490,42420,44405,40828,43795,44387,42058,39272,38947,37576,47041,32770,33695,30846,34034,28614,22560,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
一年内到期的非流动负债(万元),--,900,1700,1700,--,--,--,40000,40000,40000,4400,6200,7700,--,--,--,--,13373,13318,13262,13207,--,--,12565,12577,12589,--,--,--,--,--,650,650,1650,1000,1650,8150,8150,10650,3150,11450,400,
其他流动负债(万元),40000,40000,40000,--,--,--,201,201,110201,200201,200201,230201,200201,190201,280335,200495,120654,30814,31175,51536,51897,82258,133093,83629,83865,84400,34891,65783,66474,87165,88043,58920,59598,10676,11544,12813,13681,14950,17399,19887,25414,31385,
流动负债合计(万元),626743,618012,623842,713987,765861,821851,775008,732610,714844,739611,654713,733630,669710,711730,734046,696664,622937,548912,542748,538438,480664,492610,529624,493775,463822,479204,464915,479686,449677,500917,548603,519632,477500,439337,454331,431624,340104,315920,232975,290497,203050,176160,
长期借款(万元),20000,20000,20000,--,--,--,--,--,--,--,--,0,--,--,2245,--,--,--,0,--,--,13151,13096,13040,12985,--,12601,12613,12625,12637,12649,--,--,--,650,650,1650,1650,2300,9800,12950,25600,
应付债券(万元),340000,340000,340000,340000,150000,150000,150000,150000,150000,150000,140000,90000,90000,40000,40000,40000,162172,160093,158083,156002,153926,151845,40000,40000,40000,40000,40000,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
长期递延收益(万元),24929,25298,25668,26037,26407,26776,27146,27515,27885,28255,28359,29117,29418,29724,29931,30137,30344,30550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,
递延所得税负债(万元),413,247,407,422,422,413,402,390,378,364,353,338,298,298,0,0,9409,9954,10478,10999,11519,12039,0,0,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30465,25496,12651,12651,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
非流动负债合计(万元),385342,385545,386075,366459,176829,177189,177548,177906,178263,178726,168712,119455,119716,70023,72176,70137,201924,200597,199027,192497,178095,189686,53096,53040,52985,40000,52601,12613,12625,12637,12649,0,0,0,650,650,1650,1650,2300,9800,12950,25600,
负债合计(万元),1012085,1003557,1009917,1080446,942690,999039,952556,910515,893107,918337,823425,853085,789426,781753,806221,766802,824861,749509,741775,730935,658760,682296,582719,546816,516807,519205,517516,492299,462303,513554,561252,519632,477500,439337,454981,432274,341754,317570,235275,300297,216000,201760,
实收资本(或股本)(万元),287709,287709,287780,287832,221409,221409,221409,221427,221206,221212,221166,217903,217842,217803,217803,217762,198068,198060,198046,198046,198045,198045,198045,198045,198045,198045,198045,198045,132030,132030,123000,123000,123000,123000,123000,123000,123000,123000,110000,110000,110000,77200,
资本公积(万元),201705,201428,201237,200875,266567,265844,265267,264632,262696,262022,260115,247215,247350,246980,247741,246660,96088,96515,100861,100413,99863,131999,98773,98228,97683,97138,96425,96417,162429,162427,76805,76804,76793,76784,76034,76045,77423,77423,3822,3822,3822,7832,
减:库存股(万元),7135,7139,7820,13372,13680,13372,13680,13760,13760,13790,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
专项储备(万元),1073,960,1099,1044,1085,848,815,737,603,512,363,212,165,169,208,131,221,238,429,427,540,623,703,1053,981,730,349,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
盈余公积(万元),57842,58648,49792,49792,49765,49792,43254,43254,43254,43254,37163,37163,37163,37163,30787,30787,30787,30787,24736,24736,24736,24736,18260,18260,18260,18260,13898,13898,13898,13898,10343,10343,10343,10343,6983,6983,6983,6983,4229,4229,689,28790,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
未分配利润(万元),394804,378090,368110,347674,341270,317046,314165,292093,280350,258138,261876,241073,229878,208819,200569,187867,192601,180368,172576,158636,157151,142626,138057,128754,127516,105335,105130,93474,88766,74021,70663,64704,64335,53036,51298,44665,45273,36691,28754,21534,16228,11225,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,
归属于母公司股东权益合计(万元),935998,919696,900197,873846,866416,841567,831230,808383,794349,771349,781748,745153,734150,712837,700224,686271,554704,542922,529328,514937,513017,498030,453839,444341,442485,419509,413847,401835,397123,382376,280811,274851,274471,263163,257315,250693,252679,244097,146805,139585,130739,125047,
少数股东权益(万元),50411,47989,42447,41224,40727,37540,37071,36209,35393,34664,37655,36314,44389,32220,30749,32048,32187,33737,32969,32866,31160,27736,29533,30860,29464,29233,28641,29009,28889,29159,28460,27481,23553,23939,23464,25032,36273,37535,36247,36456,38124,35043,
所有者权益(或股东权益)合计(万元),986409,967685,942644,915070,907143,879107,868301,844592,829742,806013,819403,781468,778539,745058,730973,718319,586891,576659,562297,547803,544176,525767,483372,475201,471949,448742,442488,430843,426012,411535,309271,302333,298023,287102,280779,275724,288953,281632,183052,176042,168863,160091,
负债和所有者权益(或股东权益)总计(万元),1998494,1971242,1952561,1995516,1849833,1878146,1820857,1755108,1722849,1724350,1642827,1634553,1567966,1526811,1537194,1485121,1411752,1326168,1304072,1278738,1202936,1208062,1066091,1022016,988756,967947,960004,923142,888315,925089,870523,821965,775523,726439,735760,707999,630707,599202,418328,476339,384863,361851,		
  
