报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2010-12-31,2009-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,38,38,38,38,64,64,64,64,--,--,--,--,--,--,--,--,
其他流动资产(万元),78017,99346,54066,55491,49810,68986,7481,8263,5816,11049,9969,2135,5020,10417,4038,39,--,1500,
流动资产合计(万元),163274,155154,153534,145231,149848,147388,140381,56271,52357,51720,60351,60710,60432,63132,55593,53751,41569,29945,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),350,350,350,350,350,350,350,350,350,500,500,500,500,500,500,1004,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1004,1000,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),283,288,294,410,417,425,5394,5402,5439,5535,5632,5728,5824,5921,251,267,1460,--,
固定资产原值(万元),--,111927,--,108912,--,100538,--,93249,--,89180,--,81164,--,80064,53894,--,--,--,
累计折旧(万元),--,31280,--,27330,--,23920,--,24511,--,21845,--,19208,--,16595,14144,--,--,--,
固定资产净值(万元),--,80647,--,81583,--,76618,--,68738,--,67335,--,61956,--,63469,39750,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),80798,80647,80935,81583,81112,76618,70918,68738,67727,67335,61818,61956,62282,63469,39750,40385,28405,26298,
在建工程(万元),9264,8286,4161,2517,1637,3045,3606,2262,2751,2516,808,471,371,68,27959,7783,1167,315,
工程物资(万元),--,116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),1510,--,28,--,--,--,--,--,-2,--,79,--,--,--,97,--,--,--,
生产性生物资产(万元),6304,4949,4396,5466,6333,6624,5568,4889,4820,4725,4975,5401,5090,5043,4371,3985,3019,2080,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7578,7622,7663,7671,7716,7761,7776,7794,7149,7146,7062,6005,6039,6072,5554,5678,1144,1392,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),543,333,311,319,302,289,285,650,441,423,512,409,408,362,375,392,50,30,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),0,0,26,26,26,26,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动资产(万元),1866,256,6771,4600,3937,6001,5591,5747,5475,5212,4959,4912,5314,5265,3183,4917,--,--,
非流动资产合计(万元),108496,102848,104935,102940,101831,101138,99488,95833,94151,93391,86344,85381,85830,86699,82040,64413,36248,31116,
资产总计(万元),271771,258002,258469,248172,251679,248526,239869,152104,146507,145111,146695,146091,146262,149832,137633,118164,77817,61062,
短期借款(万元),2000,2000,2000,--,700,1200,1500,8000,9000,9000,12500,13500,14500,25500,23000,13780,8960,7660,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),41,289,150,666,490,246,262,131,134,257,194,156,1109,1109,1267,280,760,--,
应付账款(万元),18638,14276,16574,14787,15895,14545,12024,11687,12063,12366,12458,12517,11451,14338,12002,14888,9379,12729,
预收账款(万元),971,983,1228,844,1869,909,930,1775,1169,394,514,402,296,437,329,939,1690,4275,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),8351,8410,8209,7766,7948,8133,7560,6518,5290,5144,4733,4347,4459,4192,3297,3397,2695,1320,
应交税费(万元),195,195,192,190,283,273,167,193,190,170,295,295,297,300,163,125,-1785,-1331,
应付利息(万元),3,3,2,--,1,2,2,9,12,13,15,19,25,63,51,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),24893,19517,21693,18144,17193,17502,18340,17552,16455,17579,16693,16119,15979,15216,14230,13238,12160,14951,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4376,100,--,--,--,
其他流动负债(万元),--,--,35,35,35,35,50,50,50,50,50,50,50,50,50,50,--,--,
流动负债合计(万元),55091,45672,50084,42432,44415,42845,40836,45915,44364,44974,47451,47406,48167,65581,54490,46696,33858,39605,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3624,6900,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,466,1017,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),431,447,166,175,185,192,265,277,290,302,315,328,--,353,403,454,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,353,--,--,--,130,--,
非流动负债合计(万元),431,447,166,175,185,192,265,277,290,302,315,328,353,3977,7303,920,1147,0,
负债合计(万元),55522,46119,50250,42606,44600,43037,41101,46192,44654,45277,47766,47733,48520,69558,61793,47616,35005,39605,
实收资本(或股本)(万元),18184,18184,18184,18184,18184,18184,18184,15935,15935,15935,15935,15935,15935,11950,11950,11950,11950,10000,
资本公积(万元),118725,118725,118725,118725,118725,118725,118725,38326,38326,38326,38326,38326,38326,25086,25086,24556,24135,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4844,4844,4844,4844,4844,4844,3038,3038,3038,3038,3038,3038,3038,3038,2340,2196,271,1009,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),73212,70129,66466,63677,65185,63608,58709,48501,44488,42456,41630,41059,40444,40200,36464,31846,6455,9899,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),214965,211883,208219,205430,206938,205361,198656,105799,101787,99754,98929,98358,97743,80274,75840,70548,42812,20908,
少数股东权益(万元),1283,--,--,135,141,128,113,112,66,80,--,--,--,--,--,--,--,548,
所有者权益(或股东权益)合计(万元),216248,211883,208219,205565,207079,205489,198769,105912,101853,99834,98929,98358,97743,80274,75840,70548,42812,21457,
负债和所有者权益(或股东权益)总计(万元),271771,258002,258469,248172,251679,248526,239869,152104,146507,145111,146695,146091,146262,149832,137633,118164,77817,61062,		
  
