报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1448,1304,1229,988,1418,884,316,376,
负债合计(万元),20131,16448,14166,13406,14369,11962,11725,8576,
实收资本(或股本)(万元),7860,5895,5895,5895,5895,5555,2122,762,
资本公积(万元),34471,11257,11257,11257,11257,8534,1387,1387,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),717,674,628,586,463,420,259,102,
盈余公积(万元),682,682,682,682,128,128,785,387,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),13002,10116,7751,6324,3408,1788,5095,4688,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),56747,28637,26217,24747,21161,16431,9649,7327,
少数股东权益(万元),1936,1863,1800,1752,1708,1741,1374,97,
所有者权益(或股东权益)合计(万元),58683,30500,28017,26499,22869,18172,11023,7424,
负债和所有者权益(或股东权益)总计(万元),78813,46948,42184,39905,37238,30134,22748,16000,		
  
