报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),13900,13402,13021,12220,11574,10999,11413,9639,10607,10211,10226,9556,10041,9422,9155,7879,7525,5645,5209,1554,886,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),11021,13220,20227,10161,7034,6864,22087,5871,10315,25795,31126,14989,646,714,33,45,13,8,--,--,3,
流动资产合计(万元),99838,104214,103605,110424,109321,100861,98251,94699,100331,96950,92992,88377,99147,95303,34027,30920,31186,27263,22992,26428,5745,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1540,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3635,3633,3578,3565,3523,3005,2300,2277,1429,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,35935,--,29714,--,28700,--,26904,--,26143,--,22458,--,21758,--,19393,12404,9390,7291,5393,4855,
累计折旧(万元),--,11138,--,9933,--,8772,--,7726,--,6726,--,5786,--,4916,--,4152,3557,2685,1985,1522,1010,
固定资产净值(万元),--,24797,--,19781,--,19928,--,19177,--,19417,--,16672,--,16841,--,15241,8847,6705,5306,3871,3845,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),24433,24797,19703,19781,19858,19928,19486,19177,19160,19417,16544,16672,16609,16841,15628,15241,8847,6705,5306,3871,3845,
在建工程(万元),22605,16795,20006,16617,11307,9352,9291,7905,5250,5024,8479,10037,3027,3397,3023,2918,6968,4541,279,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10349,10386,10434,10505,10527,10597,10628,10698,10768,10839,10909,7303,7327,7365,7411,7457,7512,3983,4004,138,141,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,130,130,130,130,130,130,130,130,130,130,--,--,--,--,--,
长期待摊费用(万元),2362,2506,1693,1771,1878,1991,2101,2213,2324,2363,842,835,866,897,311,301,234,175,106,108,35,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),538,539,503,537,502,567,294,256,307,505,137,115,110,107,95,84,87,64,36,33,13,
其他非流动资产(万元),2926,2934,1680,1652,2320,2381,1803,1702,628,466,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),68387,62092,58097,54428,49917,47821,46032,44359,39995,38744,37041,35092,28069,28737,26598,26132,23647,15469,9731,4149,4034,
资产总计(万元),168225,166306,161702,164852,159238,148683,144284,139057,140327,135694,130033,123470,127216,124040,60625,57052,54833,42732,32723,30577,9779,
短期借款(万元),--,--,--,7000,7000,--,--,--,--,--,--,--,--,--,--,1500,--,--,2000,3241,1326,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,383,439,1242,--,--,--,--,--,--,--,--,--,--,4,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1418,--,
应付账款(万元),10163,9079,7778,8056,6715,6664,7014,5912,5348,5612,5702,5201,6124,4938,6654,5221,7150,5581,3333,3611,1641,
预收账款(万元),2637,3118,4259,3570,2182,2013,1395,1480,2009,1011,381,358,214,275,205,185,190,74,167,213,506,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1278,2084,1609,1525,1273,2129,2045,1807,1433,1888,1283,1206,973,1454,1075,1010,1466,739,850,569,364,
应交税费(万元),407,448,496,930,628,730,1255,1141,709,762,1128,748,499,657,156,53,7,-14,278,793,-198,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1282,1378,747,603,329,729,296,700,560,641,345,365,437,919,449,512,439,305,425,341,578,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,900,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),15767,16107,14888,21682,18129,12265,12004,11424,10498,11155,8839,7879,8247,8244,8538,8483,9251,6684,7054,11086,4221,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2142,2184,2230,2249,2258,2276,2278,2318,2467,2326,2345,1536,1540,1543,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,61,162,--,--,--,--,--,--,--,--,--,24,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1445,1492,1449,1269,80,10,--,
非流动负债合计(万元),2142,2184,2230,2249,2258,2276,2278,2379,2629,2326,2345,1536,1540,1543,1445,1492,1449,1269,104,10,1000,
负债合计(万元),17909,18291,17118,23931,20387,14541,14283,13803,13127,13481,11185,9415,9787,9786,9983,9975,10700,7953,7157,11096,5221,
实收资本(或股本)(万元),33500,33500,33500,33500,13400,13400,13400,13400,13400,13400,13400,13400,13400,13400,10000,10000,10000,10000,10000,610,500,
资本公积(万元),44646,44646,44647,44647,64747,64226,64370,64370,64370,64370,64370,64370,64370,64370,7801,7801,7801,7801,7801,10533,258,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9255,9255,7600,7600,7600,7600,5818,5818,5818,5818,4311,4311,4311,4311,2947,2941,2941,1747,824,1234,759,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),62220,59789,58777,55012,52954,48721,46791,41950,43806,38716,36906,32055,35369,32142,29898,26307,23391,15232,6941,7105,3041,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),149621,147191,144524,140759,138701,133947,130378,125538,127394,122304,118987,114136,117450,114223,50646,47049,44133,34779,25566,19481,4558,
少数股东权益(万元),694,825,61,161,150,195,-378,-284,-195,-91,-139,-81,-21,31,-3,29,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),150316,148015,144585,140921,138851,134141,130001,125254,127200,122213,118848,114055,117429,114254,50643,47077,44133,34779,25566,19481,4558,
负债和所有者权益(或股东权益)总计(万元),168225,166306,161702,164852,159238,148683,144284,139057,140327,135694,130033,123470,127216,124040,60625,57052,54833,42732,32723,30577,9779,		
  
