报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),800,800,800,800,800,800,800,800,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),484559,482164,385924,265972,64602,4079,3839,3841,3841,2641,961,960,960,960,960,960,960,960,960,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1126,1146,1157,1177,1189,1197,1221,1241,1252,1272,1284,313,313,321,321,284,493,506,506,519,519,519,519,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),2002114,--,1641610,--,1521928,--,1435568,--,1394833,--,1256856,--,1246615,--,1236909,--,1173144,--,1089622,--,1006435,--,894062,--,504735,--,494876,--,451207,414116,360643,--,
累计折旧(万元),705285,--,646345,--,594243,--,544464,--,496089,--,449350,--,414246,--,376002,--,343643,--,308923,--,277261,--,244027,--,224100,--,205228,--,187294,170810,143585,--,
固定资产净值(万元),1296828,--,995265,--,927685,--,891104,--,898745,--,807506,--,832369,--,860906,--,829501,--,780699,--,729174,--,650035,--,280635,--,289648,--,263913,243306,217058,--,
固定资产减值准备(万元),32,--,32,--,32,--,32,--,32,--,32,--,32,--,32,--,32,--,32,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1296796,1113933,995232,978689,927653,919242,891072,889269,898712,882572,807473,821068,832337,848556,860874,852142,829469,771180,780666,749122,729174,702479,650035,287357,280635,288239,289648,260792,263913,243306,217058,138518,
在建工程(万元),244892,341590,391961,305616,286044,229545,193042,111911,79748,51224,121371,71217,50873,30228,26346,24475,49445,79467,62979,52130,42504,47660,99962,359874,318922,283252,231458,69686,47857,30643,3222,13962,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1036,932,--,--,35,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),106308,96169,78943,67933,66054,59677,53841,48521,48937,48761,49058,49790,49923,50133,49072,49776,50133,49904,49000,49256,49399,47145,47519,41326,25618,23797,23960,21464,21173,20870,11674,11491,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6125,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3043,3131,3318,1568,1489,1502,1502,1099,1099,1374,1474,1250,1250,1302,1350,543,559,766,766,751,751,567,792,446,446,446,499,281,327,404,215,182,
其他非流动资产(万元),3377,54,10666,11137,10590,6887,7968,6887,5137,5137,3618,--,--,--,--,--,--,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),2140900,2038986,1868002,1632893,1358420,1222929,1153285,1063569,1039527,992982,985240,944598,935656,931500,938922,928179,931059,902833,894927,851778,822347,799406,799759,695129,625621,595769,545564,352223,333270,295223,232170,164154,
资产总计(万元),2978628,2840234,2655775,2288709,2088794,2107671,1900051,1831546,1869255,1618565,1510523,1497071,1458743,1447401,1375697,1493118,1465035,1606289,1540952,1485810,1351163,1490400,1306829,1154044,1130506,1117474,1085223,989774,893716,573463,393142,286413,
短期借款(万元),569325,580782,520587,463445,420249,328658,185614,251605,372885,496637,379666,295976,270180,365431,282774,247622,275008,436598,417921,311787,223641,361691,323390,270731,245632,233540,189902,142416,53449,119253,72045,73353,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),59,922,1617,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,357,611,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),149125,222985,230315,200070,198805,209510,165805,153026,116494,109993,84370,131400,99900,56600,35000,64000,10000,10000,18000,49000,52500,50000,26000,30500,28300,18800,23000,19000,37000,21000,57400,34966,
应付账款(万元),348488,246706,229873,182564,144088,159184,157517,100130,100791,117388,150199,168741,182900,160162,194408,311003,304224,286327,226045,242443,205154,203208,210872,177652,174245,170572,152258,120143,108255,86584,75902,41473,
预收账款(万元),44288,18521,16216,26341,21108,13060,16157,13339,7796,8079,8386,13070,19871,7988,10583,15798,5957,16291,11735,19589,9478,9026,9019,10454,17094,8381,7872,9245,8663,7659,4238,5250,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2757,2757,11231,2320,2322,2323,2324,2118,2126,2130,2141,1955,1972,1989,1992,2026,2170,2183,2202,1636,1735,1766,1774,1509,1547,1576,1586,1635,1642,1621,1719,3066,
应交税费(万元),37436,23842,30184,22367,9244,10086,16681,10004,761,1076,725,2312,5657,3201,2166,2836,7414,4004,2768,3025,2888,928,2993,-52493,-48468,-30205,665,11113,9366,13597,-4294,2856,
应付利息(万元),3854,1644,8147,5646,3741,4412,9339,6740,5001,2419,7919,5631,3616,1744,7457,5677,3769,2108,7842,5681,3756,1947,515,847,656,847,865,76,76,177,93,102,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,6896,3531,4761,14013,16578,3190,--,--,--,--,--,--,--,--,--,5024,71,--,--,11,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7142,8583,9474,10065,10255,8057,6897,6745,6589,4079,4313,4424,1565,1736,1764,2190,1952,1970,1924,1666,1399,1111,1883,2750,4542,3919,4449,3865,3590,2633,3463,3327,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),10000,10000,129985,--,--,--,--,--,--,--,12142,800,800,1000,1000,--,4922,4922,4878,--,1236,1254,1257,--,4269,4249,8506,8579,8737,13941,--,--,
其他流动负债(万元),149782,149630,--,--,--,89974,89885,89793,79801,19969,19949,19929,--,--,--,--,--,--,--,--,--,--,--,--,1153,1148,--,--,--,--,--,--,
流动负债合计(万元),1322255,1266373,1187630,912817,809813,825264,650219,633500,692244,761771,669810,644239,593358,603381,541904,665165,631994,767592,693314,634827,501787,630930,577704,441950,428971,413183,389713,321096,230849,266466,210566,164405,
长期借款(万元),186500,170600,117600,58600,14000,14000,14000,14000,14000,9000,9000,20866,11866,11866,11866,13266,13266,19366,10480,10918,12179,15836,15857,9585,9581,9574,6575,--,4368,15941,23870,--,
应付债券(万元),--,--,--,129925,129864,129804,129745,129688,129631,129574,129518,129464,129410,129356,129304,129253,129202,129152,129102,128884,128884,128884,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,743,1350,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),80,80,80,--,--,213,213,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),8513,9555,7150,3684,3694,3942,3952,4101,4111,4351,4061,4036,4046,4277,4287,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),82,82,82,82,82,82,82,55,55,55,77,55,55,55,55,37,37,76,76,37,37,--,37,--,--,--,--,--,--,42,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4477,3024,2129,2139,2254,2264,2369,2379,1115,--,81,1229,1300,1300,1290,670,341,
非流动负债合计(万元),195175,180316,124911,193033,148989,148041,147991,147844,147797,142980,142656,154421,145377,145555,145512,147033,145529,150723,141797,142093,143364,147090,18273,10700,9581,9655,7804,1300,5668,17273,24540,341,
负债合计(万元),1517430,1446689,1312541,1105849,958802,973305,798210,781344,840040,904751,812466,798660,738734,748936,687416,812198,777522,918315,835111,776920,645150,778020,595976,452650,438552,422837,397517,322396,236518,283738,235107,164745,
实收资本(或股本)(万元),182193,130138,130138,123194,123194,123194,123194,123194,123194,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,96360,48180,36180,32000,32000,
资本公积(万元),591847,643902,643902,551884,551884,551884,551884,551843,551843,282728,282728,282728,282728,279532,279532,280200,279799,279799,279789,279789,279789,279789,279789,279695,279695,279428,279428,279428,327608,26469,10175,10763,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2761,2761,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),53221,53221,53221,43487,43487,43487,43487,30895,30895,30895,30895,30337,30337,30337,30337,23991,23991,23991,23991,21664,21664,21664,21664,20250,20250,20250,20250,12683,12683,12683,10259,9269,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),628841,561079,510971,459373,406678,411276,379126,340641,319620,300298,284663,283717,305427,287265,277073,273939,271464,257755,274450,279736,274361,280796,279218,272215,262442,262642,254892,243439,238575,188979,90222,59230,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-246,-177,-190,-143,-122,-74,-46,-27,-49,-63,-73,-65,-55,-48,-33,-13,-12,
归属于母公司股东权益合计(万元),1455816,1388313,1338049,1177805,1125089,1129674,1097497,1046357,1025366,710183,694538,692602,714487,693140,683057,674244,671437,657716,671686,674666,672100,678563,677005,668470,658683,658607,650865,631855,626998,264279,142643,111250,
少数股东权益(万元),5382,5233,5186,5054,4903,4693,4344,3845,3849,3631,3518,5809,5522,5324,5223,6676,16076,30258,34155,34224,33913,33817,33848,32924,33270,36029,36841,35524,30200,25446,15393,10418,
所有者权益(或股东权益)合计(万元),1461198,1393546,1343235,1182860,1129992,1134367,1101841,1050202,1029215,713813,698056,698411,720009,698465,688281,680921,687513,687974,705840,708890,706013,712380,710852,701394,691954,694636,687706,667378,657198,289725,158035,121668,
负债和所有者权益(或股东权益)总计(万元),2978628,2840234,2655775,2288709,2088794,2107671,1900051,1831546,1869255,1618565,1510523,1497071,1458743,1447401,1375697,1493118,1465035,1606289,1540952,1485810,1351163,1490400,1306829,1154044,1130506,1117474,1085223,989774,893716,573463,393142,286413,		
  
