报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),520,529,933,949,965,981,997,1013,1045,1077,1140,--,--,
固定资产原值(万元),--,18871,--,18219,--,17572,--,17487,--,11205,9866,--,--,
累计折旧(万元),--,6592,--,5803,--,5254,--,4689,--,3783,3098,--,--,
固定资产净值(万元),--,12280,--,12416,--,12318,--,12799,--,7421,6767,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),12012,12280,12146,12416,12196,12318,12541,12799,11493,7421,6767,8123,7198,
在建工程(万元),536,478,1437,3,45,--,--,--,800,4130,1776,81,1000,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4003,4033,2657,2680,2685,2682,2698,2719,2756,2792,2871,2920,2896,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),5,7,8,8,31,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),285,219,221,222,205,207,204,197,189,168,146,159,117,
其他非流动资产(万元),--,--,--,1252,--,--,--,--,1000,1000,1000,--,--,
非流动资产合计(万元),17362,17545,17402,17530,16127,16189,16439,16728,17283,16587,13701,11283,11211,
资产总计(万元),77700,68045,67231,65755,62282,63753,44892,46437,43850,44487,41724,35367,29469,
短期借款(万元),--,--,--,--,--,--,--,200,1200,1250,1850,2300,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3113,3485,2999,2527,2244,2317,1646,1769,2431,3176,2143,2072,1137,
预收账款(万元),4425,3746,3924,1722,1873,1380,2113,2186,2520,2754,2678,731,1735,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),949,861,831,772,683,497,443,653,478,625,637,485,358,
应交税费(万元),704,685,-17,820,341,851,569,1081,641,801,675,-34,347,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),901,493,339,939,651,442,1197,1411,1028,921,2000,1990,1652,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),10091,9271,8076,6780,5792,5486,5968,7301,8298,9527,9983,7544,7228,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),362,373,385,395,406,417,382,383,385,255,195,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,195,60,
非流动负债合计(万元),362,373,385,395,406,417,382,383,385,255,195,195,60,
负债合计(万元),10453,9644,8461,7175,6198,5903,6350,7684,8683,9782,10178,7739,7288,
实收资本(或股本)(万元),9017,8638,8638,8638,8638,8638,6478,6478,6478,6478,6478,6478,6478,
资本公积(万元),30659,22952,22952,22952,22952,22952,7756,7756,7756,7756,7756,7756,7756,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3357,3357,3380,3357,2873,2873,2873,2873,2358,2358,1997,1558,1090,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24214,23455,23801,23633,21622,23388,21435,21646,18576,18114,15315,11836,6857,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),67247,58401,58771,58580,56084,57850,38541,38752,35167,34706,31546,27627,22180,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),67247,58401,58771,58580,56084,57850,38541,38752,35167,34706,31546,27627,22180,
负债和所有者权益(或股东权益)总计(万元),77700,68045,67231,65755,62282,63753,44892,46437,43850,44487,41724,35367,29469,		
  
