报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),16,15,13,11,14,10,10,7,5,4,26,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,30,--,27,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,11,--,41,180,
流动负债合计(万元),8503,8052,8843,9243,7382,8504,10535,12621,13197,11220,7449,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,4,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,4,
负债合计(万元),8503,8052,8843,9243,7382,8504,10535,12621,13197,11220,7452,
实收资本(或股本)(万元),8000,8000,8000,6000,6000,6000,6000,3680,3680,3680,3680,
资本公积(万元),16406,16401,16363,605,605,605,605,2925,2925,2925,2925,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2044,1882,1880,1880,1720,1498,1130,877,787,519,325,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),14372,12989,14126,14541,12956,11815,8330,5798,5707,4334,2541,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),40823,39272,40368,23026,21281,19918,16064,13280,13098,11457,9471,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),40823,39272,40368,23026,21281,19918,16064,13280,13098,11457,9471,
负债和所有者权益(或股东权益)总计(万元),49326,47325,49211,32269,28664,28423,26599,25901,26295,22677,16923,		
  
