报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),480,480,1212,1212,1212,1212,1212,1212,1212,732,732,732,500,500,--,--,--,--,
长期股权投资(万元),57077,55247,46564,41686,35693,19385,8764,2035,1710,1593,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,115783,--,93163,--,80603,--,50713,--,44975,--,38873,--,32216,25336,19408,11316,--,
累计折旧(万元),--,39570,--,31377,--,23910,--,16589,--,15048,--,12428,--,10290,8998,7179,4850,--,
固定资产净值(万元),--,76213,--,61785,--,56693,--,34124,--,29928,--,26445,--,21926,16338,12230,6466,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),76248,76213,67721,61785,58362,56693,38175,34124,31784,29928,26409,26445,22586,21926,16338,12230,6466,4997,
在建工程(万元),922,665,8464,7104,5816,1868,10904,9918,8768,6947,4604,3668,2589,1846,363,98,241,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3295,3294,3287,3416,3547,3669,2602,2691,2761,2860,2461,2427,2445,2510,2329,2248,1639,47,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),166983,166983,159827,65898,65898,48124,9028,253,253,253,207,207,143,143,143,143,143,143,
长期待摊费用(万元),8628,8856,2426,1050,886,931,429,303,339,353,330,221,225,217,219,222,245,185,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),6734,6319,3897,3283,2894,2271,2326,1995,1940,1831,1698,1492,1372,1445,1198,952,560,509,
其他非流动资产(万元),10098,9568,348,680,2875,3896,200,--,218,218,--,--,113,--,300,300,300,300,
非流动资产合计(万元),331634,328596,297385,189756,180824,138630,77750,56642,52086,48615,38541,35292,30033,28588,20891,16193,9594,6181,
资产总计(万元),751825,712533,653181,467160,453135,410795,265050,219853,189693,169382,156346,159362,115861,108489,98598,84395,61677,41509,
短期借款(万元),180951,169250,161119,137208,118477,109832,106332,85624,56056,51225,39307,35720,33600,28000,27680,25300,11290,7100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),42157,41548,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1135,14,874,770,250,1693,3302,4865,4878,471,--,--,600,1245,1400,--,372,--,
应付账款(万元),49328,35559,43196,26497,26384,19372,16499,12811,10366,8043,13764,20777,19806,16418,18459,13866,13262,2586,
预收账款(万元),13752,7315,6887,3724,4654,3436,2155,2558,2683,1426,1711,1772,1568,1113,1405,1371,666,776,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2056,4414,2951,1955,1260,3703,1863,1103,1051,2804,1535,1159,611,1538,806,562,509,449,
应交税费(万元),8942,9689,7898,4249,4093,4384,2101,1500,3322,3706,1801,1352,1559,2262,1161,1766,1090,1880,
应付利息(万元),3576,2030,606,230,216,231,182,141,93,92,74,73,74,60,50,53,25,17,
应付股利(万元),3100,1500,1500,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),29405,31949,62130,12082,31728,14541,19054,4152,5263,1384,1135,1577,1056,851,911,322,281,92,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),14548,15884,4348,13181,7923,8072,3537,3739,4152,3025,2910,4576,3921,4076,1534,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,150,150,
流动负债合计(万元),348951,319152,291509,199897,194986,165264,155023,116494,87864,72176,62237,67004,62797,55564,53406,43240,27646,13050,
长期借款(万元),18469,18484,27883,17897,11161,11334,548,561,574,587,--,--,--,--,--,--,--,--,
应付债券(万元),92798,92736,62844,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),8157,6280,8583,9312,10139,10878,4204,4986,5679,3084,3870,4809,3818,4623,1741,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),40,34,44,40,32,30,18,27,34,38,32,32,33,37,37,37,21,29,
长期递延收益(万元),986,992,1064,1082,1070,1072,927,915,769,641,681,688,696,703,--,692,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,708,--,--,--,
非流动负债合计(万元),120450,118526,100416,28331,22401,23315,5697,6489,7056,4350,4582,5530,4546,5363,2487,729,21,29,
负债合计(万元),469401,437677,391926,228228,217386,188579,160720,122983,94920,76527,66820,72534,67343,60927,55893,43969,27666,13079,
实收资本(或股本)(万元),57953,57953,57953,57953,32196,32196,28238,28238,9413,9413,9413,9413,7053,7053,7053,7053,7053,7053,
资本公积(万元),102373,102373,102558,102159,130656,130656,25051,25051,43877,43877,43877,43877,10131,10131,10131,10131,10131,10423,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4172,4172,3480,3480,3480,3480,2481,2481,2481,2481,1937,1937,1937,1937,1471,1471,1029,608,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),69848,64205,59737,52599,48712,45393,43227,39608,38210,36631,34147,31538,29299,28423,24050,21771,15799,10340,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),234379,228705,223713,216188,215045,211726,98998,95378,93981,92402,89373,86764,48419,47544,42705,40426,34011,28424,
少数股东权益(万元),48044,46151,37542,22744,20704,10490,5333,1492,793,453,153,64,100,19,--,--,--,6,
所有者权益(或股东权益)合计(万元),282423,274855,261255,238932,235749,222216,104330,96870,94773,92855,89526,86828,48519,47563,42705,40426,34011,28430,
负债和所有者权益(或股东权益)总计(万元),751825,712533,653181,467160,453135,410795,265050,219853,189693,169382,156346,159362,115861,108489,98598,84395,61677,41509,		
  
