报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),129,89,87,75,63,60,50,52,49,55,124,35,40,82,34,70,137,135,1,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2483,2786,2207,6378,1415,--,3985,3944,3904,3865,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73,
流动负债合计(万元),45864,42112,45867,35794,24621,22028,22907,19126,17737,19056,15397,10795,10303,10552,12958,17674,17412,18971,22240,
长期借款(万元),1100,--,--,--,--,--,--,1200,4200,3700,3000,3000,3000,1000,--,--,--,--,--,
应付债券(万元),--,--,--,--,4959,4946,--,--,--,--,3826,3789,3753,3717,3682,3649,3616,3583,--,
长期应付款(万元),2478,2950,1961,1488,2053,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1464,1231,1105,1020,715,847,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,513,623,396,510,628,775,1107,449,174,168,243,49,--,
非流动负债合计(万元),5042,4181,3066,2509,7727,5793,513,1823,4596,4210,7454,7564,7860,5166,3855,3816,3859,3633,0,
负债合计(万元),50906,46293,48933,38302,32348,27821,23420,20949,22333,23267,22851,18359,18163,15718,16814,21490,21271,22604,22240,
实收资本(或股本)(万元),14668,11000,11000,11000,11000,10500,10500,10500,9000,9000,9000,9000,9000,9000,9000,6487,6487,6487,6487,
资本公积(万元),42227,13161,13161,13161,13161,11641,11641,11641,7426,7426,7426,7426,7426,7426,4070,1,1,1,1,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1974,2190,1974,1312,935,668,465,465,465,465,157,157,157,157,713,587,587,587,449,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),17420,16404,15118,9692,7171,5052,5165,4341,4196,3960,3189,2254,1577,1410,2916,2205,1373,1508,5486,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,-2,-2,-2,-3,-2,-2,-1,-0,0,0,-0,-0,--,
归属于母公司股东权益合计(万元),76289,42755,41253,35164,32267,27861,27769,26946,21085,20849,19770,18835,18159,17993,16699,9280,8447,8583,12424,
少数股东权益(万元),--,--,--,--,--,--,--,6,2,1,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),76289,42755,41253,35164,32267,27861,27769,26952,21087,20850,19770,18835,18159,17993,16699,9280,8447,8583,12424,
负债和所有者权益(或股东权益)总计(万元),127194,89048,90185,73467,64615,55682,51190,47901,43421,44116,42620,37194,36322,33711,33512,30770,29718,31187,34664,		
  
