报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他流动资产(万元),66741,77446,99749,111570,126192,64786,31315,9836,39892,37266,24754,16400,35700,16200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
流动资产合计(万元),285572,287599,282997,269771,264240,290177,219625,200949,204964,205158,199873,193820,195454,151263,144944,155281,161583,153714,152614,147161,139073,136787,149368,157020,153802,161809,153843,171058,163318,80237,63899,28141,9927,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
可供出售金融资产(万元),500,500,500,500,500,500,500,500,500,500,500,500,500,3000,3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期股权投资(万元),119,565,565,885,885,979,979,647,647,624,624,--,--,--,--,--,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,--,--,--,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产原值(万元),91049,--,86276,--,82291,--,81373,--,72754,--,71407,--,67068,--,50582,--,44087,--,43697,--,43918,--,42922,--,41599,--,38585,--,35942,0,34575,29677,--,
累计折旧(万元),36765,--,34084,--,31493,--,28995,--,26578,--,24181,--,22048,--,19666,--,18322,--,17195,--,16177,--,14842,--,13416,--,12058,--,10962,0,9818,7739,--,
固定资产净值(万元),54284,--,52192,--,50798,--,52378,--,46176,--,47226,--,45020,--,30916,--,25765,--,26502,--,27741,--,28080,--,28184,--,26527,--,24980,0,24757,21938,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产(万元),54284,51534,52192,50418,50798,51568,52378,45927,46176,46877,47226,44685,45020,36156,30916,25548,25765,26093,26502,27116,27741,28366,28080,27938,28184,26001,26527,24950,24980,24928,24757,21938,23448,
在建工程(万元),2532,5012,4871,4112,2315,2418,2043,7104,6102,6106,5680,7906,7685,15760,19149,17125,10171,5936,3859,2723,1676,627,931,1587,1578,3459,2036,1612,597,124,89,576,192,
工程物资(万元),--,--,--,25,--,--,--,--,--,16,2,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,9,8,--,24,0,6,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
无形资产(万元),15244,15375,8518,8485,8636,8833,8957,9166,8690,8882,9079,9260,9457,3172,3193,3204,3225,3236,2580,2601,2618,2631,2625,2665,2704,2743,2782,2827,2851,2890,2929,1057,1160,
开发支出(万元),2390,2103,1822,1695,1377,1011,830,363,231,78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
商誉(万元),16690,16690,16690,26884,26884,26884,26884,26884,26884,26884,26884,26871,26871,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期待摊费用(万元),1808,1971,2127,1126,906,923,954,934,863,907,682,412,133,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延所得税资产(万元),6991,6853,6350,3933,3624,2709,2276,2021,1720,1850,1829,1257,1253,333,423,256,255,245,235,215,233,160,154,130,131,132,126,26,24,13,13,6,46,
其他非流动资产(万元),1761,2599,8021,4604,2877,2943,1008,1719,1269,1229,1439,--,0,133,2000,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
非流动资产合计(万元),102318,103201,101656,102665,98801,98769,96810,95266,93083,93954,93944,90890,90919,58555,58682,49133,42416,38511,36177,35656,35268,34783,34791,35320,35605,32343,31470,29449,28452,27960,27787,23577,24847,
资产总计(万元),387891,390800,384653,372435,363041,388946,316435,296216,298047,299112,293817,284710,286373,209818,203627,204414,203999,192225,188791,182817,174341,171570,184159,192341,189407,194152,185313,200506,191770,108198,91686,51718,34774,
短期借款(万元),8821,5045,8338,6626,1950,3950,3950,3950,2582,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,2000,2000,5000,8000,12000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付票据(万元),51896,33610,24151,29263,28686,36814,31073,14342,38894,39446,26583,25384,34878,30188,20738,25771,26936,21387,19871,15078,11930,10599,22817,29482,23989,21909,18547,19560,27804,35671,31718,11767,1608,
应付账款(万元),35761,35964,36257,27729,24669,24432,28072,34022,19126,25432,34963,25931,21095,10242,14453,10296,13031,9451,8065,8013,6769,4016,4659,6388,12579,18140,15602,19193,11548,6656,10627,4075,1999,
预收账款(万元),265,415,518,558,565,1006,1328,1959,991,3760,4553,9932,12256,10824,12044,14109,14243,14394,14743,14589,14294,14713,16074,15245,15800,12844,13435,26500,25807,22978,12404,3910,3268,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),1206,1412,2702,1406,1490,1872,2964,1668,1418,1502,2486,1427,1270,960,1272,556,944,906,875,740,677,930,810,565,520,549,963,603,412,295,386,255,54,
应交税费(万元),285,242,676,884,277,138,906,718,1069,759,1112,1260,1267,-757,-850,626,-156,-231,-32,517,376,233,42,543,-141,499,500,1368,399,651,284,-23,181,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48,0,48,--,41,--,41,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应付款(万元),751,2427,2717,2511,3656,6705,9323,8867,9005,5060,5139,1148,1223,421,636,1332,1361,1060,1163,1196,1184,451,2085,85,127,99,39,121,629,556,17,19,4127,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2250,2250,--,--,--,--,0,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,
流动负债合计(万元),98985,79115,75358,68978,61293,74917,77615,65526,73085,75959,74835,65081,71989,51879,48295,52691,56360,46967,44685,40134,35230,30943,46488,54606,55124,54088,49087,67386,68599,68848,60437,28003,23236,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3562,4125,6938,7500,7500,7500,7500,3000,6000,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
预计非流动负债(万元),2059,1893,1868,5956,5988,1669,1737,1498,1451,1216,1239,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期递延收益(万元),4062,3655,3679,3681,3694,3382,3015,4436,2994,3412,3065,3975,3821,1749,1757,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
递延所得税负债(万元),705,2844,2869,763,787,827,838,868,888,938,970,923,975,36,110,71,99,160,137,124,100,188,119,136,112,178,102,--,--,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,3956,3956,--,--,--,--,675,683,691,699,707,715,723,730,750,750,750,750,750,--,0,0,0,--,
非流动负债合计(万元),6826,8392,8416,10400,10469,5878,5590,6801,5332,9522,9229,4898,4796,1785,1867,746,782,851,836,831,815,911,849,4449,4987,7865,8352,8250,7500,7500,3000,6000,0,
负债合计(万元),105811,87507,83774,79379,71762,80795,83205,72327,78417,85481,84065,69979,76785,53664,50162,53437,57142,47818,45521,40965,36044,31854,47337,59055,60111,61953,57439,75636,76099,76348,63437,34003,23236,
实收资本(或股本)(万元),82022,83512,83512,83512,83513,55675,50622,50622,50622,50507,50507,50507,50507,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,16000,16000,16000,16000,12000,12000,12000,11000,
资本公积(万元),123959,134918,134898,136879,136859,166074,96584,95338,95092,93828,93273,91854,91484,70153,70153,70153,70153,70153,70153,70153,70153,70153,70153,70153,70153,78153,78153,78153,78153,3537,3537,3537,31,
减:库存股(万元),--,487,487,487,488,4468,4468,4468,4468,7912,7912,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
专项储备(万元),813,782,745,708,669,630,583,543,529,482,429,397,353,329,284,266,235,217,182,149,--,--,--,--,--,--,--,--,--,0,0,0,--,
盈余公积(万元),11250,11250,11250,9651,9651,9942,9651,8089,8089,8089,8089,6764,6764,6764,6764,5638,5638,5638,5638,4872,4872,4872,4872,3367,3367,3367,3367,1269,1269,1269,1269,223,41,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
未分配利润(万元),58731,67764,65257,57047,55200,73628,73399,67101,63161,62081,58902,58621,54028,50736,48059,46691,42600,40172,39078,38451,35052,36478,35691,35765,31776,34678,30353,29447,20248,15043,11443,1956,297,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
归属于母公司股东权益合计(万元),276764,297730,295167,287299,285393,301467,226357,217210,213011,207060,203272,208128,203118,151960,149254,146748,142626,140180,139051,137625,134077,135503,134717,133286,129297,132198,127874,124870,115671,31850,28250,17715,11369,
少数股东权益(万元),5316,5563,5712,5758,5886,6684,6873,6679,6619,6571,6481,6603,6470,4194,4211,4229,4231,4227,4218,4227,4219,4213,2106,--,0,--,--,--,--,0,0,0,168,
所有者权益(或股东权益)合计(万元),282080,303294,300879,293057,291279,308151,233230,223889,219630,213631,209752,214731,209588,156154,153465,150977,146857,144407,143270,141852,138296,139715,136822,133286,129297,132198,127874,124870,115671,31850,28250,17715,11537,
负债和所有者权益(或股东权益)总计(万元),387891,390800,384653,372435,363041,388946,316435,296216,298047,299112,293817,284710,286373,209818,203627,204414,203999,192225,188791,182817,174341,171570,184159,192341,189407,194152,185313,200506,191770,108198,91686,51718,34774,		
  
