报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
一年内到期的非流动负债(万元),15400,15400,15395,15440,10500,10500,4500,3500,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),--,--,684,--,--,--,--,--,--,0,0,0,0,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),120993,122500,165170,169187,167612,174895,146684,134641,117985,130675,103790,76058,45433,33147,33749,10227,10003,11212,13082,11634,12736,13142,14642,13454,13508,9375,8230,8299,7562,7084,5544,6724,5648,4841,4476,4578,3893,4119,4623,5915,4240,4965,9781,
长期借款(万元),--,--,--,--,5000,5000,11000,15500,19000,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,1000,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),4797,4797,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,772,795,1083,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),141,146,151,156,161,167,172,177,187,187,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,1092,1092,1092,1092,1096,1096,1096,1096,200,200,200,200,204,204,204,204,--,0,--,0,0,0,0,0,0,
非流动负债合计(万元),4938,4943,151,156,5161,5167,11172,15677,19187,187,0,0,0,0,0,772,795,1083,1092,1092,1092,1092,1096,1096,2096,1096,200,200,200,200,204,204,204,204,0,0,--,0,0,0,0,0,0,
负债合计(万元),125930,127443,165321,169343,172773,180062,157856,150318,137172,130862,103790,76058,45433,33147,33749,10999,10798,12295,14173,12725,13828,14234,15738,14550,15604,10471,8430,8499,7762,7284,5748,6928,5853,5046,4476,4578,3893,4119,4623,5915,4240,4965,9781,
实收资本(或股本)(万元),12017,12017,12017,12017,12017,12017,12017,12017,12017,12017,12017,12017,12017,12017,12017,10759,10759,10759,10759,10759,10759,10759,10759,10759,8276,8276,8276,8276,8276,8276,8276,8276,8276,8276,8276,8276,8276,8276,6176,6176,6176,6176,2500,
资本公积(万元),9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,10144,55958,55958,55958,55958,55958,55958,55958,55958,55958,58441,58441,58441,58441,58441,58441,58441,58441,58441,58441,58441,58441,58441,58441,1,1,1,1,103,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,5,13,115,196,817,834,867,877,1392,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
盈余公积(万元),6987,6987,6987,6987,6987,6987,5852,5852,6155,5852,3657,3657,3657,3657,1260,3575,3575,3575,3423,3423,3423,3423,3171,3171,3171,3171,2755,2755,2755,2755,2232,2232,2232,2232,1696,1696,1696,1696,1042,1042,1042,460,810,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
未分配利润(万元),7331,8844,55174,55455,57802,57448,70095,63717,55629,54600,50069,40111,36528,35389,27528,15517,15409,14999,15248,14802,15952,15509,15732,15059,16835,16127,15280,14663,18482,17346,16458,17646,16485,15123,13932,13060,16682,15267,14060,12606,9377,4140,4290,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,-12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),35421,36934,83266,83538,85881,85521,97021,90653,82954,81713,75616,65679,62130,61001,52341,85809,85700,85290,85388,84942,86092,85649,85619,84947,86722,86015,84752,84134,87953,86818,85406,86594,85434,84071,82345,81473,85095,83680,21279,19824,16596,10777,7703,
少数股东权益(万元),51,55,45,63,54,56,59,51,39,46,41,47,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),35471,36989,83311,83601,85935,85577,97080,90705,82993,81759,75657,65726,62130,61001,52341,85809,85700,85290,85388,84942,86092,85649,85619,84947,86722,86015,84752,84134,87953,86818,85406,86594,85434,84071,82345,81473,85095,83680,21279,19824,16596,10777,7703,
负债和所有者权益(或股东权益)总计(万元),161402,164433,248632,252944,258708,265639,254937,241022,220165,212621,179447,141784,107563,94148,86089,96808,96498,97585,99561,97667,99919,99883,101357,99497,102326,96485,93182,92633,95715,94102,91154,93523,91286,89117,86821,86050,88988,87799,25902,25739,20836,15741,17484,		
  
