报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
预收账款(万元),392,338,610,517,431,536,540,584,391,604,473,463,578,489,593,363,363,459,377,289,205,228,188,219,224,110,309,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1466,1567,1175,1076,1238,1892,1240,1198,986,1476,1012,1013,838,1366,781,768,536,694,501,529,435,421,345,431,352,874,600,
应交税费(万元),123,825,1024,664,718,1112,623,831,983,704,626,655,894,605,333,512,1079,644,-688,-538,172,-257,138,-38,574,1296,1457,
应付利息(万元),88,88,92,92,92,92,97,97,96,99,104,160,148,154,161,175,150,151,158,158,158,150,167,151,137,117,89,
应付股利(万元),--,--,--,3159,--,--,--,3159,--,--,--,3159,--,--,--,2296,--,--,--,2101,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),449,468,458,454,488,533,469,444,438,485,186,147,223,223,320,855,196,190,90,77,124,83,93,119,95,372,380,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,880,880,880,880,880,880,880,880,1305,1305,1305,1305,1379,1379,1379,1379,1439,1439,1300,500,--,
其他流动负债(万元),2714,2396,2399,2218,2484,2601,2080,1868,1688,1553,1725,1505,1351,1247,1086,1111,946,993,865,799,756,829,884,1033,1065,1064,721,
流动负债合计(万元),55968,55439,46732,48028,52883,52661,43261,45176,38256,39108,33350,53239,47518,62089,56959,57856,52383,50070,48556,49196,41007,40329,34448,33348,33145,20751,12430,
长期借款(万元),1108,1108,1163,1163,1163,963,138,138,138,138,190,190,190,190,283,283,283,283,1563,1563,1563,1563,2863,2863,3002,2009,509,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4411,4648,4093,3762,3859,4039,3577,3695,3814,2576,2687,2797,2907,3018,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),337,346,359,381,403,424,446,468,490,512,534,556,577,599,841,864,887,910,934,957,146,151,155,160,170,189,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2807,2906,2528,2609,2566,2644,2721,2798,2426,2491,2620,475,553,
非流动负债合计(万元),5856,6101,5615,5306,5425,5426,4161,4301,4442,3226,3410,3543,3675,3807,3930,4053,3698,3803,5063,5164,4430,4512,5444,5514,5792,2673,1062,
负债合计(万元),61824,61541,52347,53334,58308,58087,47422,49477,42697,42334,36760,56781,51193,65896,60889,61910,56081,53872,53619,54360,45436,44841,39892,38862,38937,23424,13492,
实收资本(或股本)(万元),78964,78964,78964,31586,31586,31586,31586,31586,31586,31586,31586,31586,31586,31586,27766,27766,27766,27766,27766,27766,27766,27766,26266,26266,26266,26266,26266,
资本公积(万元),18525,18525,18525,65904,65904,65904,66001,66001,66001,66001,66001,66001,66001,66001,4005,4005,4230,4230,4230,4230,4230,4230,2759,2759,2759,2750,2688,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),13491,13491,13076,13076,13076,13076,12553,12553,12553,12553,12138,12138,12138,12138,11390,11390,11390,11390,11044,10926,10874,10721,10307,10210,9509,8496,6923,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35923,36477,37735,37598,38580,36785,36043,34846,35801,34118,34021,32790,33971,32338,32435,31527,32342,30970,30788,30036,30157,28977,28449,27261,25604,17693,10764,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),146903,147458,148300,148164,149146,147351,146183,144986,145941,144258,143746,142515,143695,142063,75596,74687,75727,74355,73828,72958,73027,71694,67780,66495,64137,55205,46641,
少数股东权益(万元),1065,1444,1773,2093,2052,2036,2116,2129,2066,1988,1874,1965,2084,2148,2398,2406,2912,3188,3267,3424,1589,1688,1804,1894,2062,2473,409,
所有者权益(或股东权益)合计(万元),147969,148902,150074,150257,151197,149387,148300,147116,148007,146246,145620,144480,145780,144211,77994,77093,78639,77543,77095,76382,74616,73383,69584,68389,66198,57678,47050,
负债和所有者权益(或股东权益)总计(万元),209792,210442,202421,203591,209505,207474,195722,196593,190705,188580,182381,201261,196972,210107,138883,139002,134720,131416,130714,130742,120052,118224,109477,107251,105135,81102,60542,		
  
