报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),17428,14382,16688,28453,25478,24955,24558,21354,19252,20513,23977,19920,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),199,215,231,247,260,207,229,41,45,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),199,215,231,247,260,207,229,41,45,0,0,0,
负债合计(万元),17627,14597,16919,28699,25738,25163,24787,21395,19297,20513,23977,19920,
实收资本(或股本)(万元),10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,7500,3140,
资本公积(万元),33816,33816,33764,4257,4257,4257,4257,4257,4257,4257,4257,1844,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2289,2289,2289,2289,1913,1913,1913,1299,1297,598,109,1645,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33154,31290,31313,29226,27635,25329,21497,18316,15388,10810,4431,6711,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,0,28,
归属于母公司股东权益合计(万元),79208,77347,77318,43222,41157,38857,35106,31307,28378,23131,16297,13368,
少数股东权益(万元),1539,1419,1408,1281,1153,1297,1250,1086,976,895,846,899,
所有者权益(或股东权益)合计(万元),80748,78766,78726,44503,42311,40154,36356,32393,29353,24026,17143,14267,
负债和所有者权益(或股东权益)总计(万元),98374,93363,95645,73202,68049,65317,61143,53788,48651,44539,41120,34187,		
  
