报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-06-30,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
买入返售金融资产(万元),562465,708897,633754,644768,863286,356011,640677,378103,907231,505617,359621,230211,281973,246981,180728,135610,85897,32773,23896,46565,61747,8965,10144,41830,31750,5610,6880,27190,48500,50000,37000,61000,115000,0,--,0,--,0,--,0,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,872592,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
可供出售金融资产(万元),142544,148875,158755,164687,177028,220311,400644,412390,421018,455050,526988,711173,279320,226523,246716,156343,172622,209771,232745,181432,174173,183434,138320,147335,134303,98460,81182,77091,32835,22747,17764,25528,24698,31616,2901,27,--,7377,19919,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
长期股权投资(万元),1200,1200,1000,--,--,--,--,--,--,--,--,--,--,--,--,214,1951,2001,2001,1327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,75387,327,--,8500,140,38987,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
固定资产原值(万元),77570,--,76623,--,67130,--,67226,--,67444,--,67183,--,66786,--,66067,--,68459,--,68272,--,56599,--,54957,--,53988,--,53413,--,52833,--,51547,0,47818,44453,--,36078,--,0,43043,44553,
累计折旧(万元),38480,--,36625,--,35711,--,34792,--,34668,--,33202,--,32265,--,30815,--,30611,--,28542,--,24298,--,22524,--,20782,--,18933,--,17757,--,15899,0,14876,13447,--,11890,--,0,15424,18531,
固定资产净值(万元),39089,--,39998,--,31418,--,32434,--,32776,--,33982,--,34521,--,35251,--,37848,--,39730,--,32301,--,32434,--,33206,--,34480,--,35076,--,35648,0,32942,31006,--,24188,--,0,27619,26022,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
固定资产(万元),39089,39345,39998,34513,31418,31700,32434,32707,32776,33286,33982,34263,34521,34518,35251,36869,37848,38919,39730,31635,32301,33199,32434,32807,33206,34019,34480,34539,35076,35097,35648,34400,32942,31006,23759,24188,--,27175,27619,26022,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,96,122,4,--,36,32,23,--,--,--,--,--,--,--,--,--,54,10,10,10,0,44,781,--,0,--,0,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,85,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
无形资产(万元),10283,9774,10513,10145,9779,9923,10489,9213,9052,9631,9741,8260,7838,6551,6924,5214,5371,5609,5836,4513,4297,4357,4600,3919,3820,3739,3947,3647,3753,3710,3888,3521,3110,3280,2372,2518,--,2115,2312,5067,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
商誉(万元),47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,47694,5342,5342,5342,5342,5342,5342,5342,5342,5342,5342,5342,5342,5342,5342,5342,4910,5342,--,0,5342,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,4027,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
递延所得税资产(万元),6915,4585,5378,4970,4956,4963,7144,6021,6231,3506,34,2300,--,1620,1563,1660,3516,4582,2976,3282,1935,1229,2284,3817,3797,4187,5146,6407,5056,3587,4824,2822,2997,3160,1009,1222,--,1091,1301,0,
其他非流动资产(万元),73444,106149,83346,103977,76355,53018,79546,33222,33996,31426,13478,14057,14624,21707,14344,14234,16935,17029,14792,331860,286590,73222,35014,24436,18383,12230,14964,11829,11618,12202,15336,9724,11028,8458,7127,7222,--,9697,5456,0,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,74188,
资产总计(万元),5656354,5887315,5165085,5267786,5040947,5087905,4805768,4611426,4744039,4479726,4818065,4589025,5820143,3845120,2749740,2159835,1743141,1753646,1650015,1331534,1331832,1248058,1279761,1189515,1377167,1303535,1310138,1314235,1388033,1529680,1763450,1177121,1185675,1489358,955253,789879,822867,977284,1108733,946780,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
拆入资金(万元),519000,410000,380000,439500,400000,370000,300000,300000,210000,196496,191500,87700,184500,176200,184500,119800,88000,58000,49000,36000,42000,10000,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
交易性金融负债(万元),97130,253734,158449,12100,210175,114751,21982,106035,7175,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
衍生金融负债(万元),93,--,589,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,8634,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
应付账款(万元),23046,14263,20661,5336,3534,4092,3506,2878,2532,1677,3721,2063,2280,1362,1272,1435,618,89,215,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,3328,0,--,0,--,2940,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
卖出回购金融资产款(万元),1522249,1503355,1110835,1558860,1353961,1345160,1264494,890296,878794,437371,173000,370000,437000,155020,55055,35316,26190,66020,20067,100008,100010,16,40328,266,23200,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
应付职工薪酬(万元),7295,15677,20681,12782,14567,14311,25176,18963,11542,23585,34516,12946,16515,9558,9284,6478,2895,5034,3327,2184,2045,3532,1600,2541,3803,3001,5323,3263,3556,4027,16045,2855,3832,10052,275,1623,--,138,819,12,
应交税费(万元),5590,7828,7498,4713,2490,6602,9205,6617,9043,7990,12386,7108,31093,20969,11403,6823,6050,7945,6351,5623,2669,4452,2113,-1511,2544,3650,1952,1935,3667,10434,7453,3662,1436,10063,6096,1880,--,11630,15211,12449,
应付利息(万元),19384,21631,21949,12096,15710,9760,13607,15714,18648,37575,38034,37821,29901,17677,9356,7158,5778,3210,1475,2629,779,81,105,50,68,100,109,108,104,102,115,80,80,140,104,72,--,132,194,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
代理买卖证券款(万元),1124714,1182555,1231426,1199331,1230651,1221962,1138127,1186589,1484360,1395155,1580381,1756490,2446187,1731318,1203033,938878,771775,765212,723847,516847,541174,567058,591539,545388,600465,653560,660434,678784,748436,854342,1079058,830140,840824,1117974,674398,539238,--,724704,850206,721447,
代理承销证券款(万元),--,26200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9000,--,--,108811,--,7000,--,--,--,--,0,0,0,--,0,--,0,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,736881,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
应付债券(万元),203600,199976,199976,319976,299938,299847,169780,269625,269398,569170,698943,697865,697573,397905,198076,197867,98720,98596,98472,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,1000,1920,--,920,920,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
递延所得税负债(万元),1632,1955,1603,1099,718,783,679,709,695,923,6485,1283,3825,3727,1600,1494,766,880,1429,1961,398,196,--,--,293,--,--,--,297,--,--,225,1249,1904,90,5,--,0,5427,0,
其他非流动负债(万元),128845,179766,128742,56869,53773,50922,75545,115834,216047,222204,406079,371043,502132,163485,108933,92703,9398,9240,13242,6764,5760,7422,5981,5739,5989,4636,5642,4698,4822,5343,7442,2670,5965,5065,36,2380,--,3468,4225,0,
非流动负债合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
负债合计(万元),4351729,4560415,3838725,3939152,3738738,3769421,3502777,3337084,3485364,3176647,3495939,3692241,4919670,3010304,1961850,1407952,1010191,1014228,917426,672016,694836,601757,641666,552475,745173,664948,680460,688788,760881,874248,1110113,839631,853385,1145197,685327,547118,582341,740992,885635,736881,
实收资本(或股本)(万元),282873,282873,282873,282873,282873,282873,282873,282873,282873,282873,251873,251873,251873,251873,251873,251873,251873,251873,251873,239980,239980,239980,239980,239980,239980,239980,239980,239980,239980,239980,239980,200000,200000,200000,200000,200000,--,200000,130380,130380,
资本公积(万元),671330,671330,671330,671330,671330,671330,671330,671330,671330,671330,702330,317012,317012,317012,317012,321550,316446,315075,321206,267338,262650,262029,260837,260350,261283,258223,254762,257578,261516,261208,260969,675,3746,5675,422,14,--,119,5781,33450,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
盈余公积(万元),47880,47880,47880,43640,43640,43640,43640,39891,39891,39891,39891,26618,26618,26618,26618,21081,21081,21081,21081,18228,18228,18228,18228,16844,16844,16844,16844,14906,14906,14906,14906,10517,10517,10517,4390,4390,--,1627,1896,544,
一般风险准备(万元),52718,52718,52718,47253,47253,47253,47253,42019,42019,42019,42019,27391,27391,27391,27391,21081,21081,21081,21081,18228,18228,18228,18228,16844,16844,16844,16844,14906,14906,14906,14906,10517,10517,10517,4390,4390,--,1627,2058,705,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
未分配利润(万元),127218,150307,141649,153171,139230,154991,140950,140509,126236,169779,164675,187102,183290,123413,75540,71619,58158,66506,53575,54686,45815,54846,48274,52773,46814,55611,50247,50647,48118,76218,72753,72350,62672,72066,56334,28654,--,31294,79568,44819,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23,6,4,-9,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,
归属于母公司股东权益合计(万元),1235129,1255343,1250188,1243991,1226753,1245953,1227808,1210951,1195593,1238457,1258676,836711,843748,780827,733835,708307,689724,696700,689887,616689,603131,611540,603776,603634,598608,604346,595520,592922,594331,622123,618418,304575,297969,309292,269926,241838,240525,236292,221310,209898,
少数股东权益(万元),69496,71557,76173,84643,75456,72531,75182,63390,63082,64622,63450,60072,56726,53989,54056,43576,43225,42719,42702,42829,33866,34760,34318,33406,33386,34240,34159,32524,32820,33309,34920,32915,34321,34869,--,923,--,0,1788,0,
所有者权益(或股东权益)合计(万元),1304625,1326900,1326360,1328634,1302209,1318484,1302991,1274341,1258674,1303079,1322126,896783,900474,834816,787890,751883,732949,739419,732588,659518,636997,646300,638095,637040,631994,638586,629679,625447,627152,655433,653338,337490,332290,344161,269926,242761,240525,236292,223097,209898,
负债和所有者权益(或股东权益)总计(万元),5656354,5887315,5165085,5267786,5040947,5087905,4805768,4611426,4744039,4479726,4818065,4589025,5820143,3845120,2749740,2159835,1743141,1753646,1650015,1331534,1331832,1248058,1279761,1189515,1377167,1303535,1310138,1314235,1388033,1529680,1763450,1177121,1185675,1489358,955253,789879,822867,977284,1108733,946780,		
  
