报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
流动资产合计(万元),258325,262655,254429,273928,270819,301291,323374,161486,160486,164373,176905,184503,190572,149171,157896,155967,147317,145298,112538,118532,114729,116100,116634,107823,112087,110704,122934,120423,122079,122137,133115,31025,30569,23944,17164,11493,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),13250,14050,13250,13250,13250,13250,1500,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),50041,44491,43272,35414,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),39969,42281,39704,38869,54679,44583,55672,46330,43970,43343,41867,44912,44255,--,--,--,--,--,294,312,340,356,375,383,408,417,446,462,--,--,--,0,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),--,103062,--,92210,--,80739,--,80062,--,78731,--,75549,--,81316,--,63941,--,59099,--,37922,--,35119,--,28847,--,27477,--,27384,--,18496,--,9998,7150,6871,6954,--,
累计折旧(万元),--,38344,--,35239,--,27679,--,24815,--,23818,--,20616,--,19397,--,17095,--,15103,--,7968,--,6900,--,5990,--,5144,--,4398,--,3807,--,3382,3144,2913,2601,--,
固定资产净值(万元),--,64718,--,56971,--,53060,--,55246,--,54912,--,54933,--,61919,--,46846,--,43996,--,29954,--,28220,--,22856,--,22333,--,22987,--,14690,--,6616,4007,3958,4354,--,
固定资产减值准备(万元),--,73,--,73,--,79,--,79,--,80,--,79,--,80,--,80,--,85,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),64993,64645,55833,56897,51871,52981,54071,55167,53794,54832,53947,54855,61028,61839,47541,46766,43474,43911,30645,29954,29565,28220,28476,22856,22794,22333,22626,22987,14643,14690,14195,6616,4007,3958,4354,4144,
在建工程(万元),9850,7622,11472,8524,6995,3379,2106,1239,825,438,95,190,900,930,2745,3251,5374,4679,6284,2100,2423,415,177,5625,2945,1577,320,212,951,198,79,6831,3806,871,73,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,6,6,--,168,173,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),38135,38392,34904,35614,32171,27265,27722,28198,24084,23751,14672,14673,15075,15398,13715,11010,5118,5169,4230,4275,4257,4303,4339,4384,2538,2567,2562,2589,1978,1998,2018,2038,2078,2118,2206,264,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
商誉(万元),67201,67201,67201,67201,66161,66161,66161,66161,65987,65987,65921,65921,65921,65921,65921,65921,65921,65921,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,
长期待摊费用(万元),1404,1530,1667,1480,1466,1535,1237,1662,1155,1231,1287,1334,311,334,263,279,296,406,121,127,131,79,--,--,--,0,--,--,--,--,--,0,5,8,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),1075,1152,1366,1223,932,856,1299,1925,966,921,883,1093,645,656,705,757,532,600,369,449,368,293,350,397,271,333,292,390,275,245,292,207,100,41,62,39,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
非流动资产合计(万元),285918,281364,268676,258478,227525,210177,209940,202382,190781,190505,178671,182977,188134,145079,130890,127985,120715,120685,41943,37217,37083,33666,33716,33644,28956,27228,26247,26639,17848,17131,16584,15692,9995,6996,6694,4447,
资产总计(万元),544243,544019,523104,532406,498344,511468,533314,363868,351267,354877,355576,367481,378706,294250,288786,283952,268032,265983,154481,155750,151812,149766,150350,141467,141043,137931,149180,147062,139927,139269,149700,46717,40564,30940,23858,15941,
短期借款(万元),63063,60968,25300,42232,30800,54800,59014,48500,38000,40000,46000,67075,21800,--,11330,12675,--,--,500,500,500,500,--,--,--,0,4000,6000,--,--,--,496,3278,4885,6400,1400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),--,9420,13543,16043,7156,4533,6468,4895,13383,15754,10101,6620,6083,5905,7700,4385,7777,9426,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付账款(万元),--,24591,25927,25603,21305,19332,21995,18260,19391,20388,18462,23200,22637,16289,17359,18801,16882,16948,7874,9122,10252,9618,10214,6513,7543,7143,9033,10447,6511,5467,5978,4499,3618,2514,1790,2910,
预收账款(万元),2827,2638,4955,3103,4643,4298,4540,1485,2732,2665,1681,1861,2395,2658,2289,1766,2660,2993,1466,1850,2150,1938,1221,1914,3066,3854,4485,4041,4433,5297,4475,6530,3295,2144,2825,1188,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),1853,1954,1197,2353,1249,1315,1134,1819,1525,1694,416,1185,843,803,441,990,584,663,426,391,220,586,558,551,446,411,365,426,300,359,314,335,266,332,352,423,
应交税费(万元),-6030,-869,-388,167,-1003,-1269,-196,2789,368,156,3052,1845,1680,850,1261,1972,668,1680,-991,1033,-110,1905,1218,1300,921,1188,965,460,1941,890,143,-80,518,841,385,763,
应付利息(万元),--,171,51,416,36,70,--,62,--,--,--,72,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付股利(万元),--,--,--,--,--,--,5340,5340,5444,5551,3300,3300,3300,3383,1267,1267,3678,138,138,138,146,146,--,--,--,--,--,--,4451,--,--,0,0,0,0,450,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应付款(万元),18614,17177,15002,16678,10940,11035,11567,11140,5349,9511,15888,9820,20265,514,301,115,229,177,417,586,75,30,1266,19,117,18,17,18,24,115,30,129,260,453,609,102,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动负债(万元),48,1379,222,217,246,273,359,313,362,365,428,348,333,333,311,333,123,123,83,83,100,84,83,83,2,44,2,83,--,--,--,0,0,5,1,--,
流动负债合计(万元),133923,117430,85808,106811,75372,94387,110222,94602,86555,96083,99329,115326,79336,30736,42259,42313,32601,32148,9914,13703,13333,14805,14561,10380,12095,12656,18868,21474,17660,12128,10940,11908,11235,11174,12364,7236,
长期借款(万元),18856,20952,21238,14767,--,--,--,--,1843,--,--,--,51114,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,9380,9380,3380,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,8299,8379,7374,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98,98,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1904,2027,2146,2248,1620,1620,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,506,--,1014,1014,1123,1684,1684,1684,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期递延收益(万元),2050,759,1957,1985,2912,1745,3205,6780,4574,2005,1607,2099,1659,1828,1890,1911,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税负债(万元),2877,2782,2731,2487,2209,2121,1905,1724,1833,1685,1214,1226,1122,1199,1220,1174,1204,1153,862,820,880,727,571,525,492,472,435,394,340,286,248,187,0,92,4,--,
其他非流动负债(万元),7418,7418,7418,7418,95,95,95,95,116,--,483,--,--,--,--,--,1835,1870,1951,1972,1993,1713,1734,1755,1859,1698,1761,1698,--,--,76,76,0,0,0,--,
非流动负债合计(万元),31992,32499,34073,27296,14221,12952,13206,9226,9528,4314,4893,4896,55018,4710,4794,4769,3039,3023,2813,2792,2872,2441,2305,2280,2351,2170,2195,2092,2244,2312,17568,11989,11000,5092,4,--,
负债合计(万元),165915,149929,119881,134107,89593,107339,123427,103828,96083,100397,104221,120222,134354,35446,47053,47082,35641,35171,12727,16495,16205,17246,16866,12660,14446,14827,21063,23566,19904,14440,28509,23898,22235,16266,12367,7236,
实收资本(或股本)(万元),43348,43348,43348,43348,43348,43348,43348,33732,33732,33930,33930,33930,33930,34085,17043,17043,17043,17119,14252,14222,14222,14222,14000,14000,14000,14000,14000,14000,14000,10000,10000,7500,7500,7500,7500,7500,
资本公积(万元),280558,280558,281365,281365,281354,281354,281889,145367,146489,147233,147233,147233,146308,146472,163474,163350,164734,165294,91076,90532,90306,90239,87927,87927,87927,87927,87927,87927,87927,91927,91927,0,0,0,0,--,
减:库存股(万元),11515,11515,--,--,--,--,--,--,--,--,1014,1014,198,176,176,176,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
盈余公积(万元),12142,12142,11602,11602,11812,11833,10209,10209,8724,8724,8724,8724,7388,7388,7388,7388,5920,5920,5920,5920,4670,4670,4670,4670,3278,3278,3278,3278,1853,2542,1853,1853,1120,1120,600,128,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未分配利润(万元),39056,55070,51295,46557,62919,58189,63111,58979,55780,53932,50310,46899,43604,40430,40172,36035,31715,30334,24710,23724,21555,20464,25137,20514,19609,16628,21509,16973,15138,19425,16571,12637,8936,5380,2841,585,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-124,-133,-130,-153,-130,-114,-58,-49,1,-11,-21,-7,--,--,--,0,0,0,0,--,
归属于母公司股东权益合计(万元),358885,374740,382789,378072,398177,393479,396513,246858,242635,241714,237072,233651,230957,228077,227778,223509,219288,218532,135829,134246,130623,129482,131676,127062,124815,121822,126693,122171,118917,123893,120351,21990,17556,14000,10942,8213,
少数股东权益(万元),19443,19351,20433,20227,10574,10650,13374,13182,12550,12766,14282,13608,13395,30727,13955,13361,13104,12280,5925,5009,4984,3038,1808,1745,1782,1283,1424,1324,1106,935,840,829,773,674,549,492,
所有者权益(或股东权益)合计(万元),378328,394090,403223,398299,408751,404129,409886,260040,255185,254480,251355,247259,244352,258804,241733,236870,232392,230812,141754,139255,135607,132520,133484,128807,126597,123105,128117,123496,120023,124828,121191,22819,18329,14674,11490,8704,
负债和所有者权益(或股东权益)总计(万元),544243,544019,523104,532406,498344,511468,533314,363868,351267,354877,355576,367481,378706,294250,288786,283952,268032,265983,154481,155750,151812,149766,150350,141467,141043,137931,149180,147062,139927,139269,149700,46717,40564,30940,23858,15941,		
  
