报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
长期股权投资(万元),2878,2865,2352,1453,1469,979,490,185,183,180,179,178,173,201,199,198,194,190,399,395,395,393,392,390,389,457,449,446,443,440,432,429,428,1983,1823,426,1406,1590,1590,1589,1583,1776,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
投资性房地产(万元),313,318,323,328,333,338,343,348,353,358,363,361,373,378,383,388,393,398,403,408,414,419,424,429,434,439,444,449,454,459,361,365,369,373,377,381,384,1113,1127,1153,1174,412,
固定资产原值(万元),191418,--,177367,--,174777,--,159663,--,158974,--,153426,--,141355,--,130352,--,123013,--,120211,--,113048,--,94641,--,91577,--,74962,--,66328,--,44629,--,41346,--,33945,--,33906,0,33369,32423,--,--,
累计折旧(万元),63114,--,59392,--,54542,--,50811,--,46367,--,41975,--,37828,--,34839,--,35944,--,32350,--,28973,--,26218,--,23254,--,21039,--,19183,--,17673,--,20284,--,20125,--,19169,0,18145,17357,--,--,
固定资产净值(万元),128304,--,117976,--,120234,--,108852,--,112607,--,111451,--,103527,--,95513,--,87069,--,87861,--,84074,--,68424,--,68324,--,53923,--,47145,--,26956,--,21062,--,13820,--,14737,0,15224,15066,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
固定资产(万元),128304,116127,117976,118685,120234,108114,108852,111735,112607,110416,111451,110805,103527,98512,95513,85217,87069,81456,87861,82568,84074,67321,68424,69009,68324,56645,53923,46479,47145,28355,26956,20623,21062,13558,13820,14279,14737,14884,15224,15066,12036,10626,
在建工程(万元),--,21022,19779,13279,11415,17315,16320,12997,11494,13371,12317,10660,16605,16090,17714,27111,20025,14155,9178,14656,12621,30412,27889,27387,26270,36674,31796,35491,33031,39239,36873,40699,35921,30947,27498,21636,18941,12336,8602,3523,3168,208,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
无形资产(万元),17680,17724,17834,17943,18052,18063,18121,18219,18320,18422,18526,18583,18652,18756,18860,11315,11382,10722,11519,12591,12653,6574,6449,6490,6530,6474,5926,5964,6001,5478,5511,5543,5576,5289,5319,5350,5380,5176,5206,4715,1166,1196,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
长期待摊费用(万元),1066,908,1075,685,560,456,404,310,307,246,269,250,134,155,145,132,77,78,87,86,68,3,4,4,4,30,38,46,54,62,70,79,87,95,0,--,0,0,0,0,143,97,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
递延所得税资产(万元),5252,5642,5735,5789,5616,5578,5759,6033,5838,3412,3572,3532,3139,1500,1253,1058,1004,891,1026,1040,692,852,997,684,587,765,657,576,414,425,238,38,29,10,10,9,13,10,10,186,7,157,
其他非流动资产(万元),311,358,806,721,843,3117,2520,1001,884,517,1112,2145,2037,5994,4982,14061,11645,8599,4627,2981,895,8365,1959,1271,2163,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
非流动资产合计(万元),168262,170703,171120,164940,164704,160284,158951,156759,155894,152769,153385,152254,150887,146905,145427,146287,137953,120311,118592,118048,115352,118232,109972,109693,108609,104307,96286,92567,90476,77417,73693,71577,66683,55141,51721,45920,45054,38623,35618,27750,24670,14473,
资产总计(万元),381580,409139,385998,336838,324011,344271,341650,298143,307170,324023,331713,297160,304840,328173,329877,290425,277792,282347,267578,251734,260578,280201,255756,258380,257967,277438,273258,253304,254178,246535,229985,207394,196478,171939,162414,158787,149740,108138,110630,82770,83831,63333,
短期借款(万元),165000,217000,186050,148500,118400,148500,139500,100900,97500,138770,142270,115846,123796,153500,139500,108600,107270,133170,131070,104910,113299,137650,120650,121050,119780,122199,125300,108912,112692,109201,97236,75100,68660,45000,38300,32000,23250,43616,49079,39828,34145,22344,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
应付票据(万元),--,--,475,--,--,1130,1920,4400,6400,1500,5353,450,1008,658,2000,717,1828,3605,2775,4675,2564,3367,2194,--,--,20331,12900,6000,5000,2000,2000,--,400,4000,4000,--,2860,9921,11243,2860,9570,3230,
应付账款(万元),--,--,13802,8723,7544,9297,9249,7414,7940,10268,9193,8256,8322,12231,15276,8519,6034,6102,5941,7124,7721,10849,10155,7051,7197,12351,14892,11545,9127,8230,8677,7250,5843,4481,4233,4043,4118,4585,3462,4289,3982,3505,
预收账款(万元),39649,18166,18531,15692,31861,20820,18128,12185,21591,17926,15975,15469,16389,13985,16414,14601,14352,11789,9291,8364,10615,7864,7362,5430,5734,6743,6191,5882,5005,4756,4160,3539,3008,2577,2989,2819,2309,2942,2188,2415,4867,8317,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
应付职工薪酬(万元),2000,1121,670,63,1290,971,535,64,1168,627,635,654,929,689,466,264,583,172,227,86,448,294,192,108,715,443,193,231,652,453,682,334,655,425,538,510,914,1037,687,393,513,511,
应交税费(万元),4105,1624,1222,1296,1597,2349,1726,5498,4702,3308,3551,5527,5214,3341,3187,6121,3513,2541,1377,827,2067,575,911,1540,2007,-180,1274,1498,82,985,-365,-766,-1193,570,1167,1290,-252,506,1313,1530,1115,1819,
应付利息(万元),203,--,247,1,176,149,138,21,109,341,214,280,240,81,163,262,226,2,--,41,191,43,61,144,313,70,26,96,184,--,14,--,28,--,0,--,0,0,0,0,--,--,
应付股利(万元),163,--,150,150,150,150,135,135,135,135,123,123,123,123,107,107,107,107,107,91,91,91,91,76,76,76,76,63,63,63,63,68,68,68,68,40,40,40,132,43,86,56,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
其他应付款(万元),--,2724,2326,1698,2479,2523,2791,2728,3550,2218,2029,3057,2858,2013,2822,2986,2133,1949,2651,3214,2273,2906,2405,2561,3422,2056,2011,1956,3462,3288,2779,1440,1616,1870,1714,1561,1707,1891,1475,1383,944,1121,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,3000,2900,3000,3000,3000,3000,3000,3000,3000,1000,1000,0,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,241,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
流动负债合计(万元),222907,253115,223472,176123,163497,185890,174123,133344,143095,175094,179344,149663,158879,186622,179934,142175,136045,159438,153438,129330,139268,163639,144021,137960,139244,164331,162864,136183,139267,131877,118246,89964,82084,61990,56009,45263,37946,65538,70579,52741,55223,40903,
长期借款(万元),--,--,--,--,--,--,1000,1000,1000,1000,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,3000,3000,3000,3000,6000,6000,6000,6000,9000,9000,0,--,--,
应付债券(万元),--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
长期应付款(万元),--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,0,0,--,0,--,0,8987,9912,14869,10809,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,31,31,31,18,64,
预计非流动负债(万元),--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
长期递延收益(万元),17296,18165,19175,19993,20986,21217,22086,22560,23134,12279,12480,12755,13164,4466,4067,4379,4088,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,137,168,66,42,300,349,457,548,0,1096,--,
其他非流动负债(万元),--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,--,4911,1833,1068,1127,1107,1138,1168,1239,1003,1259,1290,1320,1351,1366,1373,1373,1108,1098,1098,1098,0,0,0,--,--,
非流动负债合计(万元),17296,18165,19175,19993,20986,21217,23086,23560,24134,13279,12480,12755,13164,13453,13979,19248,14896,4911,1833,1068,1127,1107,1138,1168,1239,1003,1259,1290,1320,4351,4366,4510,4541,7174,7140,7398,7447,9488,9579,31,1114,64,
负债合计(万元),240203,271280,242647,196116,184483,207106,197209,156904,167229,188373,191824,162418,172043,200075,193913,161424,150942,164349,155271,130398,140394,164746,145159,139128,140483,165334,164124,137473,140588,136228,122613,94474,86626,69164,63149,52661,45393,75026,80158,52772,56336,40967,
实收资本(或股本)(万元),54270,54270,54270,54270,54270,54270,54270,54270,54270,54270,45225,45225,45225,45225,45225,45225,45225,45225,45225,30150,30150,30150,30150,30150,30150,30150,30150,30150,30150,30150,30150,20100,20100,20100,20100,13400,13400,10000,10000,10000,10000,10000,
资本公积(万元),34779,34779,34779,34779,34779,34789,34789,34789,34789,34789,34789,34789,34789,34801,34801,34801,34801,34801,37052,51999,52163,52427,52085,52530,52440,51625,51797,51846,51952,51945,52195,62712,62211,61944,61935,69774,70074,5696,5955,4200,7106,3139,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
盈余公积(万元),17175,16117,16117,16117,16117,15074,15074,15074,15074,13636,13636,13636,13636,11932,11932,11932,11932,10256,10256,10256,10256,8956,8956,8956,8956,7715,7715,7715,7715,6414,6415,6415,6415,5241,5241,5241,5241,4157,4157,4157,3614,2907,
一般风险准备(万元),--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
未分配利润(万元),24007,21599,27679,24791,23549,22056,29811,26984,25805,23276,37043,32067,29799,27766,35089,27691,26056,20933,15622,24410,23144,19799,15558,22778,21164,18214,15416,22110,19853,17753,14740,20003,17720,15489,11989,17711,15633,13259,10360,11642,6767,6253,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,0,--,--,
归属于母公司股东权益合计(万元),133711,130498,136204,133927,132779,130359,137979,134995,133797,129785,134317,129449,127611,123189,131305,124230,122111,113554,108155,116814,115713,111331,106749,114414,112710,107705,105078,111821,109670,106261,103500,109231,106447,102774,99265,106125,104347,33112,30472,29998,27487,22298,
少数股东权益(万元),7666,7361,7147,6794,6748,6806,6461,6244,6144,5866,5573,5293,5186,4908,4658,4771,4740,4443,4152,4522,4471,4124,3849,4838,4775,4400,4056,4010,3920,4045,3872,3689,3406,--,0,--,0,0,0,0,8,68,
所有者权益(或股东权益)合计(万元),141377,137859,143351,140721,139527,137165,144441,141239,139941,135650,139890,134742,132797,128097,135964,129001,126851,117998,112307,121336,120184,115455,110597,119252,117484,112104,109134,115830,113590,110306,107373,112920,109853,102774,99265,106125,104347,33112,30472,29998,27495,22366,
负债和所有者权益(或股东权益)总计(万元),381580,409139,385998,336838,324011,344271,341650,298143,307170,324023,331713,297160,304840,328173,329877,290425,277792,282347,267578,251734,260578,280201,255756,258380,257967,277438,273258,253304,254178,246535,229985,207394,196478,171939,162414,158787,149740,108138,110630,82770,83831,63333,		
  
