报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,117,--,109,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),3023,2733,4948,1106,2275,1950,1685,1569,
应付账款(万元),7174,8322,6591,5310,7272,7264,6661,3901,
预收账款(万元),196,232,83,111,568,146,321,328,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2040,1790,3196,2091,1451,1791,1549,1784,
应交税费(万元),525,647,965,180,110,230,129,146,
应付利息(万元),13,13,14,18,21,16,36,14,
应付股利(万元),--,--,--,--,--,--,--,1125,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),77,108,211,99,130,256,586,477,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),989,1908,2166,964,963,1173,1056,265,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),21835,23882,25615,20464,23261,19804,18392,16210,
长期借款(万元),1900,1200,1900,4000,4000,2000,2000,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,95,849,1276,1658,1414,87,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),539,557,592,662,1067,1175,797,37,
递延所得税负债(万元),--,--,--,--,17,--,71,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),2439,1757,2586,5510,6359,4833,4281,124,
负债合计(万元),24274,25638,28201,25974,29621,24636,22673,16334,
实收资本(或股本)(万元),8000,6000,6000,6000,6000,6000,4000,1986,
资本公积(万元),37724,3272,3272,3272,3272,3272,2578,40,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1803,1469,1246,578,216,216,961,1242,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),8682,7473,8286,3196,1380,1425,2059,4000,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),56235,18246,18846,13057,10867,10912,9598,7267,
少数股东权益(万元),90,100,118,216,212,14,100,--,
所有者权益(或股东权益)合计(万元),56324,18346,18964,13273,11079,10926,9698,7267,
负债和所有者权益(或股东权益)总计(万元),80598,43984,47165,39247,40699,35563,32371,23601,		
  
