报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1288,90,113,49,68,63,63,76,88,99,125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,177,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,283585,--,276495,--,252429,--,240612,--,226445,--,178944,--,165536,--,150100,--,134707,--,114358,--,105096,--,81041,--,74616,--,71568,68196,--,--,
累计折旧(万元),--,106012,--,98703,--,90469,--,82875,--,75484,--,62883,--,56700,--,52397,--,47792,--,43584,--,39641,--,35370,--,32419,--,29786,26782,--,--,
固定资产净值(万元),--,177573,--,177792,--,161960,--,157738,--,150961,--,116061,--,108835,--,97702,--,86915,--,70774,--,65455,--,45671,--,42196,--,41782,41414,--,--,
固定资产减值准备(万元),--,512,--,970,--,1070,--,124,--,136,--,136,--,136,--,139,--,147,--,159,--,160,--,160,--,162,--,165,166,--,--,
固定资产(万元),178568,177060,175567,176822,178605,160890,158982,157614,154998,150825,126457,115925,108159,108700,99154,97563,91895,86768,73242,70615,64516,65296,45471,45511,41740,42035,41511,41616,41248,31108,31584,
在建工程(万元),3929,6103,9046,8411,7037,24218,24826,23968,23481,24271,42823,40481,42741,35066,35992,32969,31313,31274,33153,29955,30203,25644,11005,8568,11400,10869,8255,7509,4336,4419,1824,
工程物资(万元),--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),34,--,15,1,--,--,1,--,4,--,9,9,15,--,8,67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),28994,29129,29307,29793,29934,30133,30310,30378,30556,30739,30904,30182,30378,30567,30664,30821,31010,31208,29941,23311,23123,23273,18487,17753,17637,17720,16269,16363,15585,9952,8370,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,--,--,--,--,
商誉(万元),4667,4667,4667,4667,4667,4667,4667,4667,4667,4667,5149,5149,5149,5149,5149,5149,5149,5149,4667,4667,4817,4817,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),986,957,1535,1597,1699,1797,1944,2117,2317,2092,2018,1910,1908,1765,1703,1788,1875,1906,1866,2010,2054,1941,1904,2084,2169,2305,3237,3007,2762,1289,1538,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4448,4575,4295,3906,3847,3910,3849,3621,3593,3628,4696,4145,3303,3194,2189,2203,2066,2043,1488,1298,1259,1226,1249,1184,1042,620,1451,1426,330,135,187,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,337,337,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),222913,222582,224545,225244,225856,225678,224648,222441,219703,216321,212358,197802,191654,184440,174858,170560,163308,158348,144358,131923,126309,122535,78116,75099,73988,73549,70732,69922,64261,46903,43503,
资产总计(万元),488428,463250,457488,446366,449717,434767,425873,405348,411825,397472,404915,375108,366780,347224,334200,325876,310754,298358,298394,289781,275025,272328,249276,231973,232121,235372,153786,143641,127541,98409,89698,
短期借款(万元),38821,39313,31572,30733,32078,34758,38242,40189,44151,26750,28350,28910,28500,21000,24573,26443,13519,9700,15000,14000,17000,22720,14000,6887,17897,20423,25882,23398,20398,12500,19100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,3000,3000,--,--,--,--,--,--,87,376,396,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),81699,69970,68024,73420,79767,65940,48109,43156,40558,42271,40676,35838,42686,42670,31893,29374,34719,32536,30707,32480,29629,31647,25866,23517,22195,26439,28511,26707,27373,16138,25807,
应付账款(万元),34415,26564,28678,28908,28776,27218,26034,20950,25217,20824,23125,17062,17227,15509,17806,18500,15928,13325,15033,15702,13716,10904,11372,8002,8172,8819,8687,8926,5839,7451,5179,
预收账款(万元),28689,17921,25184,21573,21774,16818,18723,16347,22199,12393,20626,14669,14486,6609,9410,8250,7714,5299,7285,7014,5638,4952,8641,6763,5757,4412,5862,4235,5287,3286,1605,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6681,10371,8891,7564,6085,9533,8343,7299,6453,8395,7002,6159,4949,7052,5586,4495,3730,5864,3960,3730,2845,4276,3644,2893,1751,2938,2218,1866,1349,2246,982,
应交税费(万元),1980,3385,2862,1571,1775,3270,4131,2155,2194,4537,4925,4726,3099,4182,2164,2764,3369,2282,2939,2619,3017,3061,3770,2772,1427,622,1606,1484,1796,1921,1346,
应付利息(万元),62,72,49,43,145,119,93,82,69,76,112,69,60,58,71,102,59,43,48,67,53,46,24,33,76,51,62,46,39,7,20,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,162,--,--,--,--,--,--,--,--,--,--,--,2200,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),12078,14255,14804,13492,11154,9889,5937,5448,4656,5565,11473,5871,5314,4058,4017,3274,2076,2691,1591,1458,2254,2440,836,864,768,1751,663,797,1171,1240,1152,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,100,3050,1050,2000,2000,7000,6675,6675,5750,750,--,--,2500,2500,1500,6000,5500,5500,2500,1000,1000,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,38,45,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),204424,181851,180064,177304,181553,167545,152613,138626,145598,123861,137377,115511,118379,108139,102282,100253,87259,72492,76562,77070,76653,82545,69652,59933,63543,70956,75991,68460,64253,44788,55192,
长期借款(万元),--,--,--,--,--,--,5300,8500,13350,23400,26400,20500,13000,7000,8000,8000,9000,14000,14750,14750,5000,--,1000,1000,2500,2500,6500,8000,8000,4000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),2169,--,2023,434,644,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),12043,12360,12628,12537,12816,13127,13745,13399,13332,13279,12477,12122,11783,11061,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),14,15,15,15,15,15,16,16,16,16,17,17,17,17,6,7,38,38,1,3,6,8,10,13,--,18,23,23,28,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,9559,9397,9375,8645,8136,7113,7200,7288,5115,5175,5234,4369,4402,4438,660,--,12,
非流动负债合计(万元),14226,12374,14666,12986,13476,13143,19061,21915,26698,36696,38894,32639,24800,18078,17566,17404,18418,22683,22887,21866,12206,7296,6126,6188,7734,6887,10925,12461,8688,4000,12,
负债合计(万元),218650,194225,194730,190289,195029,180688,171674,160541,172296,160557,176271,148150,143178,126217,119847,117657,105678,95174,99449,98936,88859,89840,75778,66121,71277,77842,86915,80921,72941,48788,55204,
实收资本(或股本)(万元),112320,112320,112320,112320,86400,86400,86400,86400,86400,86400,86400,86400,43200,43200,43200,43200,36000,36000,36000,36000,20000,20000,20000,20000,20000,20000,15000,15000,15000,10000,10000,
资本公积(万元),63772,63772,63772,63772,72412,72412,72412,72412,72412,72412,72412,40687,72107,72107,72107,72107,72107,72107,72107,72107,88107,88107,88057,88057,88057,88057,7189,7189,7189,15164,15164,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),21325,21325,19163,19163,19163,19163,16225,16225,16225,16225,13347,13039,13039,13039,10832,10832,10832,10832,7788,7788,7788,7788,5411,5411,5411,5411,3891,3891,3891,2552,1106,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),72360,71608,67503,60822,76713,76105,79161,69770,64491,61877,56484,86833,95257,92662,88213,82080,86138,84245,83051,74950,70271,66593,60030,52385,47377,44062,40790,36640,28520,21847,8077,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),269778,269025,262758,256077,254688,254080,254199,244808,239528,236915,228643,226958,223602,221008,214352,208219,205076,203184,198946,190845,186166,182488,173498,165853,160844,157530,66870,62720,54600,49563,34347,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58,147,
所有者权益(或股东权益)合计(万元),269778,269025,262758,256077,254688,254080,254199,244808,239528,236915,228643,226958,223602,221008,214352,208219,205076,203184,198946,190845,186166,182488,173498,165853,160844,157530,66870,62720,54600,49621,34494,
负债和所有者权益(或股东权益)总计(万元),488428,463250,457488,446366,449717,434767,425873,405348,411825,397472,404915,375108,366780,347224,334200,325876,310754,298358,298394,289781,275025,272328,249276,231973,232121,235372,153786,143641,127541,98409,89698,		
  
