报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),11,3009,3478,4313,1036,1734,1417,5833,412,437,365,8111,327,785,626,3788,233,291,493,605,377,576,1145,1109,--,--,587,--,--,
流动资产合计(万元),154087,147699,130929,151123,146169,176727,166841,122724,112974,111200,108761,122097,140770,143225,141932,143555,136292,131804,121710,113951,113533,119174,104903,114801,123435,80399,73372,54754,36685,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),180,--,--,--,--,0,--,0,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),80,81,82,83,84,--,--,--,--,0,120,124,128,133,137,141,145,150,154,158,162,168,257,263,270,276,288,313,338,
固定资产原值(万元),--,116547,--,116034,--,113199,--,111948,--,105937,--,105575,--,101605,--,97436,--,76500,--,70592,--,55422,--,50467,--,--,36963,26947,--,
累计折旧(万元),--,43217,--,39480,--,41224,--,37813,--,34393,--,30771,--,27395,--,24155,--,22198,--,19512,--,17656,--,15537,--,--,12485,10187,--,
固定资产净值(万元),--,73330,--,76554,--,71975,--,74135,--,71544,--,74804,--,74210,--,73281,--,54302,--,51081,--,37766,--,34929,--,--,24477,16759,--,
固定资产减值准备(万元),--,89,--,89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),71514,73241,74616,76465,73031,71975,73112,74135,70435,71544,72984,74804,73191,74210,73075,73281,54197,54302,50842,51081,39885,37766,35527,34929,27600,27205,24477,16759,12843,
在建工程(万元),56223,30368,30936,27357,37187,3638,4233,3521,9893,9434,7066,5967,10625,9714,9092,7289,26164,23700,25153,21245,26816,22538,23273,14977,16206,12689,7816,2097,219,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,7,--,0,--,108,--,--,--,235,--,--,--,619,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),25090,20489,20812,21118,25195,25726,26058,26337,18459,18600,18737,18870,13116,13221,13300,13429,12467,13030,12646,13210,13190,13279,13368,13399,12509,12591,12723,6963,1287,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),373,410,473,563,470,388,13,16,19,12,53,68,70,91,84,42,63,97,75,89,210,74,1,0,8,14,33,104,25,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2492,2511,2452,2458,2736,2691,2586,2562,2345,2332,2336,2341,1459,1458,1356,1411,1129,1129,1065,1173,572,572,555,569,487,487,411,272,199,
其他非流动资产(万元),--,1985,1995,1985,254,254,254,254,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,1066,1065,244,3463,1945,
非流动资产合计(万元),155951,129085,131366,130029,138957,104672,106256,106825,107150,101923,101295,102180,98591,98826,97044,95701,94166,92408,89935,87191,80835,74398,72981,64757,58146,54326,45992,29971,16854,
资产总计(万元),310038,276784,262295,281152,285126,281399,273097,229548,220124,213123,210056,224277,239361,242051,238976,239257,230458,224212,211644,201141,194368,193572,177884,179558,181581,134725,119364,84725,53539,
短期借款(万元),40866,46851,50706,64166,72771,74211,71975,78010,73331,63823,67983,70356,66900,65600,58980,62600,62101,62521,66021,53500,48500,53280,40190,40080,37780,34680,36980,16580,8650,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,3793,1773,889,2889,2862,936,2040,2069,1428,1415,1795,17005,21806,23418,18934,7934,13230,7963,2981,4607,4841,5774,5301,8046,11298,2638,5594,6193,
应付账款(万元),--,22535,19926,20632,17152,14784,16585,16402,17065,17021,12139,15353,22326,21784,19550,19800,19470,17650,14880,21177,18521,16257,12558,14764,16546,16636,17242,9573,6002,
预收账款(万元),10496,10075,7572,6009,8607,8700,7260,4960,7895,10040,7686,5949,8087,5716,7029,6383,3977,4580,3196,4551,2303,2762,2850,2231,4999,3054,4921,4147,4200,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2365,2165,1844,2211,2183,1697,1247,1241,1231,991,774,1852,1227,1268,997,1627,1079,783,408,1124,929,902,661,767,862,808,603,466,558,
应交税费(万元),289,3540,2307,3506,958,900,218,3582,2329,2185,926,2573,2375,908,911,979,1822,1361,1177,1131,1538,1653,708,984,326,972,739,612,655,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1,2,2,--,--,--,--,--,
应付股利(万元),--,22,22,22,36,41,8,8,8,8,8,8,6801,8,8,8,8,8,8,8,0,--,--,0,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),104601,57529,51388,54605,61377,54779,5545,5832,5287,6437,4885,10629,3584,2990,2621,3564,4193,3442,4076,4008,5659,5374,4027,4912,4798,6054,5871,4343,1946,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,5600,5600,5600,--,400,5250,5250,100,100,5150,5250,5100,50,100,100,100,100,--,--,--,--,--,--,930,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19,37,74,74,1608,--,--,--,--,--,--,--,--,
流动负债合计(万元),180369,146510,135538,152040,165973,163574,109373,117675,109215,102334,101066,113765,128404,120181,118663,119146,105701,103663,97903,88656,83766,85171,66770,69040,73357,73501,68994,41315,29134,
长期借款(万元),--,--,--,--,--,--,--,--,5600,5600,5600,5600,10800,10800,10850,10850,11000,9750,4750,4750,4800,4800,4950,5000,5000,5000,--,3800,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5151,5194,5238,5281,7065,7179,7290,7309,7299,7350,7398,7447,1958,1979,2014,2022,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2024,2024,2234,1924,434,434,434,434,345,345,306,--,--,
非流动负债合计(万元),5151,5194,5238,5281,7065,7179,7290,7309,12899,12950,12998,13047,12758,12779,12864,12872,13024,11774,6984,6674,5234,5234,5384,5434,5345,5345,306,3800,0,
负债合计(万元),185520,151704,140776,157322,173038,170754,116663,124984,122114,115284,114064,126812,141162,132960,131528,132018,118725,115437,104887,95330,89000,90404,72155,74475,78702,78846,69300,45115,29134,
实收资本(或股本)(万元),57120,57120,57120,57120,59000,59720,37325,34560,34560,34560,34560,34560,34560,34560,34560,34560,34560,34560,17280,17280,17280,17280,14400,14400,14400,10800,10800,10800,8805,
资本公积(万元),32987,32987,32987,32987,50470,57540,79935,34841,34786,34786,34786,34786,34786,34786,34786,34786,34786,34786,52066,52066,52761,52761,55641,55641,55636,15956,15956,15956,1201,
减:库存股(万元),19729,19729,19729,19729,40069,47859,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7196,7196,7196,7196,6981,6981,6981,6981,6603,6603,6603,6603,4545,4545,4545,4545,3879,3879,3879,3879,2585,2585,2585,2585,1596,1596,1596,835,2131,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33759,34005,30352,32254,23043,21698,19683,21519,19395,19120,17099,18299,20634,31542,30033,29852,34221,32165,30675,29554,29274,26846,29533,28815,27619,24253,18483,9091,11369,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),111332,111578,107925,109827,99425,98080,143923,97901,95343,95069,93047,94247,94524,105432,103924,103743,107446,105389,103900,102778,101899,99472,102159,101440,99251,52605,46835,36681,23506,
少数股东权益(万元),13185,13502,13594,14003,12662,12565,12510,6664,2667,2770,2945,3218,3675,3660,3524,3496,4287,3386,2858,3033,3468,3697,3571,3642,3628,3274,3229,2928,900,
所有者权益(或股东权益)合计(万元),124517,125080,121519,123831,112087,110646,156434,104565,98010,97839,95992,97465,98199,109092,107448,107239,111733,108775,106757,105812,105368,103168,105730,105083,102879,55879,50064,39610,24406,
负债和所有者权益(或股东权益)总计(万元),310038,276784,262295,281152,285126,281399,273097,229548,220124,213123,210056,224277,239361,242051,238976,239257,230458,224212,211644,201141,194368,193572,177884,179558,181581,134725,119364,84725,53539,		
  
