报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2335,2128,1402,1609,1570,1140,811,1017,1316,708,1137,1288,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3000,5800,2850,2850,3100,1000,1440,2440,440,2300,6100,800,
其他流动负债(万元),2723,4054,2271,1977,--,--,--,--,--,--,--,--,
流动负债合计(万元),201753,207912,194055,231388,234473,221746,167796,188535,189268,161421,103924,75575,
长期借款(万元),41200,15200,7700,7700,8200,1800,1850,1850,2340,700,3400,8600,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,9,
专项应付款(万元),28,39,57,68,80,82,93,100,120,42,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),190,190,70,70,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),41418,15429,7827,7838,8280,1882,1943,1950,2460,742,3400,8609,
负债合计(万元),243171,223341,201882,239226,242753,223629,169739,190485,191728,162163,107324,84184,
实收资本(或股本)(万元),40000,40000,40000,40000,40000,30030,30030,30030,18300,18300,18300,18300,
资本公积(万元),37006,37006,37006,37006,37006,1976,1976,1976,10885,10885,10885,10885,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),4096,3996,4028,3898,4339,4314,4417,4327,4104,3627,2747,1732,
盈余公积(万元),3153,3153,3153,3153,3043,2980,2892,2892,2146,1361,227,170,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),39163,38334,36613,38009,35364,32812,29052,30556,27114,17424,10353,4929,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),123418,122490,120799,122066,119752,72112,68368,69782,62549,51596,42512,36016,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,3602,
所有者权益(或股东权益)合计(万元),123418,122490,120799,122066,119752,72112,68368,69782,62549,51596,42512,39618,
负债和所有者权益(或股东权益)总计(万元),366589,345831,322682,361293,362506,295741,238106,260267,254278,213759,149835,123802,		
  
