报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,
负债合计(万元),9084,7627,7340,8500,8804,10025,9058,12492,4759,
实收资本(或股本)(万元),7598,7598,6078,6078,6078,6078,5598,5598,5598,
资本公积(万元),27790,27790,6481,6481,6481,6481,4408,4408,3813,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2728,2728,2728,2728,2082,2082,1556,960,559,
一般风险准备(万元),--,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),23108,20855,18696,18331,15552,13427,9836,6158,5308,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61225,58971,33984,33618,30193,28068,21398,17124,15278,
少数股东权益(万元),2660,0,--,--,--,--,2510,2221,--,
所有者权益(或股东权益)合计(万元),63885,58971,33984,33618,30193,28068,23908,19345,15278,
负债和所有者权益(或股东权益)总计(万元),72969,66598,41323,42118,38997,38093,32967,31837,20038,		
  
