报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),261,290,289,263,289,315,299,314,289,311,255,218,235,206,214,145,84,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),15,17,21,35,38,--,--,--,--,--,--,--,--,--,16,50,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),772,650,590,845,766,460,916,986,918,879,865,355,324,330,230,192,128,
其他非流动资产(万元),223,338,338,--,--,--,--,--,0,--,9975,--,--,--,--,--,--,
非流动资产合计(万元),17403,15678,15992,14316,14542,13829,13427,13491,13136,12264,12276,1709,961,995,903,960,903,
资产总计(万元),101656,98770,115356,91923,92454,88992,100798,89471,87809,95534,106420,93413,89785,74146,65277,57428,39616,
短期借款(万元),100,100,100,100,100,100,100,100,100,100,100,100,100,2106,3859,4473,1555,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2453,2868,7017,2278,676,535,920,713,1148,2714,4051,2194,2816,3257,1329,2941,395,
应付账款(万元),22240,17666,23754,15990,19932,14168,17728,15359,12349,12026,15195,15152,10191,8046,10155,7368,7118,
预收账款(万元),8733,9129,10858,8094,8834,11331,16617,14213,16072,22535,25770,23373,24880,30075,22599,20055,14534,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),33,31,1976,32,33,29,1515,31,29,27,1758,24,22,1558,1543,1579,1210,
应交税费(万元),239,7,2986,251,412,75,2639,398,630,298,2846,348,236,1978,2162,2169,746,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1372,1986,2414,2091,2148,1988,2258,2292,2202,2217,2359,367,147,163,140,92,117,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),35170,31787,49105,28835,32134,28226,41776,33107,32530,39916,52079,41558,38391,47183,41787,38677,25676,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1558,1663,1806,1509,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1558,1663,1806,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),36728,33449,50910,30344,32134,28226,41776,33107,32530,39916,52079,41558,38391,47183,41787,38677,25676,
实收资本(或股本)(万元),16154,16160,16160,16160,16160,8080,8065,8065,8065,8065,8065,8000,8000,6000,6000,6000,6000,
资本公积(万元),20005,20046,19998,19953,19851,27628,27486,27494,27426,27357,27289,24755,25255,4926,4926,4926,4926,
减:库存股(万元),884,1781,1781,1798,1798,1798,2093,2093,2093,2093,2093,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3946,3946,3946,3246,3246,3246,3246,2551,2551,2551,2551,1952,1952,1952,1485,891,301,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25707,26950,26123,24018,22861,23609,22319,20348,19331,19738,18529,17149,16186,14085,11080,6935,2713,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),64928,65321,64446,61579,60320,60765,59022,56365,55280,55618,54341,51856,51393,26963,23491,18752,13940,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),64928,65321,64446,61579,60320,60765,59022,56365,55280,55618,54341,51856,51393,26963,23491,18752,13940,
负债和所有者权益(或股东权益)总计(万元),101656,98770,115356,91923,92454,88992,100798,89471,87809,95534,106420,93413,89785,74146,65277,57428,39616,		
  
