报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期股权投资(万元),5696,4798,16517,17167,10665,10462,9682,9285,8172,8225,1216,1217,1180,863,447,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,10753,--,10257,--,9560,--,6285,--,6008,5386,5221,4899,4777,3839,--,--,
累计折旧(万元),--,3235,--,3039,--,2224,--,2307,--,1818,1614,1439,1278,1131,649,--,--,
固定资产净值(万元),--,7518,--,7218,--,7336,--,3978,--,4191,3771,3783,3621,3647,3190,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),7299,7518,7042,7218,7244,7336,3909,3978,4037,4191,3771,3783,3621,3647,3190,646,432,
在建工程(万元),--,--,42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),31889,23658,21996,23005,21069,2823,2210,2324,301,319,301,323,314,161,150,127,43,
开发支出(万元),0,--,2169,1633,423,224,858,318,--,--,--,--,--,--,--,--,--,
商誉(万元),32145,23942,31160,30708,30240,2978,6075,6237,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),894,849,972,897,904,725,736,711,589,553,509,442,389,217,283,397,389,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1001,899,763,731,778,778,244,326,346,346,45,214,105,156,121,316,184,
其他非流动资产(万元),1945,2157,1284,1644,1644,3105,3098,2983,2934,2934,2908,2912,2841,1421,59,1920,--,
非流动资产合计(万元),103711,84091,97754,99159,88900,39657,33972,31240,19726,19933,11717,10075,9503,7515,4750,3406,1049,
资产总计(万元),233789,265763,258076,260126,252780,190650,165956,163258,127414,119627,56447,48289,43703,42085,29795,21642,14748,
短期借款(万元),38962,66654,65025,67956,61317,34905,12451,12335,15091,11065,10265,3619,3636,2692,--,--,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),2993,4145,9688,10223,9945,4529,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4034,9293,3251,2398,2426,1634,1361,874,1658,1188,724,249,333,169,121,147,--,
预收账款(万元),2489,1875,3310,3542,2039,1326,3378,3138,1118,337,1786,1381,222,461,670,123,45,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5724,4669,2305,5001,5823,4757,2717,4620,2778,3868,729,2921,1997,3999,3091,2238,1382,
应交税费(万元),1254,2139,197,379,2806,1824,1501,1823,2568,1986,729,1305,560,553,160,491,325,
应付利息(万元),28,39,32,9,6,--,--,--,--,--,--,--,--,--,--,--,2,
应付股利(万元),124,124,153,153,135,135,136,136,--,--,--,--,1392,--,--,939,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),20154,20978,20956,18523,27815,27564,28285,28545,822,922,264,283,237,203,297,195,251,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),329,336,295,293,278,--,600,600,98,109,107,105,130,--,--,--,--,
其他流动负债(万元),1274,1098,922,832,378,284,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),77366,111350,106134,109309,112970,76958,50429,52070,24133,19474,14604,9863,8509,8077,4339,4133,3004,
长期借款(万元),16340,16601,16689,16652,15884,--,--,--,1210,1226,1254,1281,1281,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),688,684,682,668,657,657,6900,6900,--,--,--,--,--,--,--,--,--,
专项应付款(万元),50,50,50,50,50,50,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,80,--,--,--,103,103,--,--,--,--,--,
长期递延收益(万元),2382,2257,903,957,683,1696,1663,1500,1500,1500,--,--,--,--,--,--,--,
递延所得税负债(万元),3731,4149,4058,4237,3797,159,167,333,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),23191,23741,22382,22564,21070,2561,8810,8733,2710,2726,1357,1385,1281,0,0,0,0,
负债合计(万元),100557,135092,128516,131873,134040,79519,59239,60803,26843,22200,15961,11248,9790,8077,4339,4133,3004,
实收资本(或股本)(万元),40388,40388,40234,40234,40294,40306,40306,40314,10000,10000,7500,7500,7500,7500,7500,7500,1959,
资本公积(万元),61889,63078,61328,61206,62108,61881,59850,58363,59602,59602,7146,7146,7146,7146,7146,7146,8772,
减:库存股(万元),18239,18239,16796,16796,26237,26502,26500,26671,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5443,5443,4853,4853,4853,4853,3386,3386,3386,3386,2257,2257,2257,2257,1395,329,144,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),38030,34233,34287,32749,32438,29806,29114,26554,27434,24242,23833,20483,17420,17460,9717,2615,859,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,
归属于母公司股东权益合计(万元),127984,125268,124723,123066,113453,110296,106038,101792,100230,96982,40387,37041,33912,34007,25456,17509,11744,
少数股东权益(万元),5248,5403,4837,5188,5287,835,679,663,340,445,99,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),133232,130671,129559,128253,118740,111131,106717,102455,100571,97427,40486,37041,33912,34007,25456,17509,11744,
负债和所有者权益(或股东权益)总计(万元),233789,265763,258076,260126,252780,190650,165956,163258,127414,119627,56447,48289,43703,42085,29795,21642,14748,		
  
