报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4656,2731,3412,3684,3878,3637,3798,3408,114,2554,98,48,509,1019,1605,1889,1261,1129,1676,1270,1297,1265,2889,1754,2127,1129,1554,1161,2460,1180,23,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),41421,37523,24803,23445,41506,23427,22680,26926,14475,19643,22849,32158,31205,38431,38255,36503,29148,22265,22674,21176,22008,22726,21496,23701,31893,34118,41567,38614,27533,23324,9041,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2791,1942,762,753,1464,25527,25744,26177,46240,46468,12057,13956,10466,11006,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),305270,275976,274097,247169,278267,251871,256613,232038,232712,246777,233313,156161,155565,170652,170414,162037,161886,164216,190355,157478,169527,156568,145596,149399,176137,171201,198504,196976,73191,80862,28915,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2400,2400,2400,2400,2400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6388,6557,6485,6586,5619,3485,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,208831,--,208204,--,206031,--,203940,--,203666,--,195468,--,157810,--,125021,--,105002,--,99466,--,99307,--,96782,--,96702,--,96687,53357,45633,--,
累计折旧(万元),--,68500,--,62358,--,56294,--,50237,--,44175,--,41230,--,36456,--,32926,--,29782,--,26884,--,23986,--,21083,--,18208,--,15350,13772,10962,--,
固定资产净值(万元),--,140330,--,145846,--,149737,--,153703,--,159491,--,154238,--,121354,--,92095,--,75220,--,72582,--,75321,--,75699,--,78494,--,81337,39584,34671,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1286,--,1286,--,1286,--,1286,--,--,--,--,--,--,--,--,--,
固定资产(万元),137469,140330,142973,145846,146713,149737,150706,153703,156480,159491,151440,154238,134278,121354,88925,90809,72436,73935,69928,71296,72621,74035,74312,75699,77061,78494,79758,81337,39584,34671,36868,
在建工程(万元),34888,31508,18725,15095,15922,15601,10260,8765,6482,3032,34759,33760,56959,69207,78614,61684,51582,45334,37811,28576,20162,16250,349,251,238,130,730,482,37805,248,40,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),14778,14890,14996,15107,15218,15330,10282,10359,10033,10098,12167,12247,12327,12407,4811,4859,4907,4955,5004,5053,5101,5150,874,907,940,973,1007,1040,1106,659,676,
开发支出(万元),--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),2970,2970,3092,2777,2777,2777,2817,2817,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),295,280,--,--,--,--,25,16,12,17,22,27,32,37,42,64,100,136,113,152,194,235,272,311,351,391,166,50,30,69,13,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1962,2011,2007,1989,2172,2181,2756,2412,2432,2547,1410,1358,1301,1579,911,926,1032,1055,1012,962,1075,1075,809,809,634,634,366,396,310,150,182,
其他非流动资产(万元),11107,4487,2603,4115,2121,2589,2840,2486,6494,3644,5092,2981,381,445,23106,22076,25883,18131,600,659,1080,1581,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),212255,205433,193281,193915,192942,191699,181185,180565,181932,178829,204890,204610,205278,205028,196410,180419,155941,143545,114467,106698,100234,98326,76615,77977,79223,80622,82026,83305,78836,35798,37779,
资产总计(万元),517525,481409,467378,441084,471208,443570,437798,412603,414644,425606,438203,360771,360844,375680,366824,342456,317827,307762,304822,264176,269761,254894,222212,227377,255361,251822,280530,280281,152027,116660,66694,
短期借款(万元),51300,59300,61800,69100,79100,71100,84350,47067,66765,73154,103641,106831,123871,131386,105904,83340,77814,69912,75739,46343,47375,32014,7771,16333,35665,33985,54237,72567,55276,53630,22040,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,160,58,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),54529,54680,53942,33772,40993,24451,16119,29889,23601,18068,20165,21297,10643,11276,14285,8481,10166,--,1715,2450,735,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),36921,42657,29584,20204,35944,35394,22260,23604,10707,18237,15922,21162,15051,21276,36701,47360,32074,39490,27693,27938,24326,24668,26584,24708,23227,26147,32309,20514,33489,14993,5261,
预收账款(万元),6146,3777,4280,3361,2640,1370,3706,2330,2442,1353,1202,695,1363,747,1300,874,575,838,1350,752,576,802,734,913,3348,1106,2974,1754,3859,2871,188,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2696,3036,1748,1692,1774,2359,1399,1531,1415,1956,1391,1546,1275,2185,1282,1250,1195,1863,1182,1089,1069,1541,716,716,636,834,428,348,274,215,132,
应交税费(万元),1909,3288,1539,966,2769,2887,1847,1529,1541,1628,553,594,135,120,91,522,-4083,-3622,-2115,-2337,-2431,-1726,119,-647,126,-821,652,421,-538,569,-478,
应付利息(万元),116,91,90,118,114,111,164,158,182,414,353,361,483,612,475,473,433,279,258,122,257,97,42,80,279,187,178,219,228,120,82,
应付股利(万元),--,--,--,--,--,--,28,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8974,681,486,203,315,363,315,243,287,75,166,186,263,245,356,631,734,628,539,660,680,1356,94,72,48,63,48,283,94,857,42,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,6000,10200,10200,12400,12400,9800,12700,13000,15588,13253,13292,13261,8000,4000,7250,7250,11250,5000,13975,13975,8000,8000,7000,7000,3000,8000,5000,4250,4250,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),162592,167510,159469,139617,173850,150435,142587,116179,119640,127885,158980,165925,166375,181108,168394,146930,126158,116639,117612,82017,86561,72727,44058,50175,70331,68502,93828,104105,97842,77565,31518,
长期借款(万元),50000,12000,12000,10000,--,--,6000,12200,12200,12400,18400,24900,24900,25400,21706,21592,11900,10900,9400,6150,6150,6650,7250,7250,11250,11250,15250,9650,4750,2000,6250,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,0,--,140,140,217,--,--,244,264,264,264,405,256,147,384,384,--,--,--,--,--,--,--,--,-1,158,158,198,--,
预计非流动负债(万元),18,19,17,17,18,18,17,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),12790,12865,10488,10782,11076,11370,11663,11957,12251,12545,5503,5698,5813,3222,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),76,79,796,399,359,91,696,424,308,180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3337,3457,3580,3695,3813,3898,4013,4128,1873,1925,1976,2028,--,--,--,--,--,
非流动负债合计(万元),62884,24964,23301,21198,11593,11619,18594,24599,24759,25368,24167,30862,30977,29028,25299,25195,15864,14979,13213,10048,10163,10778,9123,9175,13226,13278,15249,9808,4908,2198,6250,
负债合计(万元),225476,192474,182770,160814,185443,162055,161180,140778,144399,153253,183147,196787,197351,210136,193693,172125,142023,131618,130825,92065,96724,83504,53182,59350,83557,81780,109077,113913,102750,79763,37768,
实收资本(或股本)(万元),83305,83305,83305,83305,83305,83305,83305,83305,83305,83305,83305,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,32000,32000,32000,32000,24000,24000,24000,
资本公积(万元),149112,149112,149112,149112,149112,149112,149112,149112,149112,149112,149112,71633,71633,71633,71633,71633,71633,71633,71633,71633,71633,71633,69620,69620,101620,101620,101620,101620,2725,2725,2725,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6034,6034,5428,5428,5428,5428,4900,4900,4900,4900,4777,4777,4777,4777,4716,4716,4716,4716,3986,3986,3986,3986,3227,3227,3227,3227,2068,2068,2068,1017,220,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),45011,42213,39255,35769,41440,37616,33738,29157,32927,35035,17861,23574,23082,25134,32783,29983,35456,35796,34378,32492,33419,31771,32184,31181,34957,33196,35765,30680,20485,9155,1981,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),283462,280664,277100,273614,279285,275461,271056,266474,270245,272353,255056,163984,163492,165544,173131,170331,175804,176144,173997,172111,173037,171389,169030,168027,171803,170042,171453,166368,49277,36897,28926,
少数股东权益(万元),8587,8271,7508,6655,6480,6055,5562,5350,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),292049,288935,284608,280270,285765,281515,276618,271825,270245,272353,255056,163984,163492,165544,173131,170331,175804,176144,173997,172111,173037,171389,169030,168027,171803,170042,171453,166368,49277,36897,28926,
负债和所有者权益(或股东权益)总计(万元),517525,481409,467378,441084,471208,443570,437798,412603,414644,425606,438203,360771,360844,375680,366824,342456,317827,307762,304822,264176,269761,254894,222212,227377,255361,251822,280530,280281,152027,116660,66694,		
  
